Unnamed: 0	prefix	input_text	target_text
38937	xNeed	PersonX meets the country 's ___	prepare
38917	xReact	PersonX meets the country 's ___	satisfied
38945	xWant	PersonX meets the country 's ___	to be formal
60549	oEffect	PersonX meets the customer 's ___	buys something new
60540	oReact	PersonX meets the customer 's ___	happy that their demands are met.
60563	oWant	PersonX meets the customer 's ___	to leave the store
60572	xAttr	PersonX meets the customer 's ___	prepared
60547	xEffect	PersonX meets the customer 's ___	is given a tip
60544	xIntent	PersonX meets the customer 's ___	to represent the company well
60564	xNeed	PersonX meets the customer 's ___	to serve a customer
60545	xReact	PersonX meets the customer 's ___	like a good employee
60561	xWant	PersonX meets the customer 's ___	to get other customers
286292	oEffect	PersonX meets the man of PersonX's dreams	gets a girlfriend
286285	oReact	PersonX meets the man of PersonX's dreams	loving
286300	oWant	PersonX meets the man of PersonX's dreams	to go on a date.
286323	xAttr	PersonX meets the man of PersonX's dreams	open
286299	xEffect	PersonX meets the man of PersonX's dreams	expresses interest
286290	xIntent	PersonX meets the man of PersonX's dreams	to get married.
286310	xNeed	PersonX meets the man of PersonX's dreams	to have an open heart
286291	xReact	PersonX meets the man of PersonX's dreams	excited.
286304	xWant	PersonX meets the man of PersonX's dreams	to flirt.
67620	oEffect	PersonX meets the nation 's ___	the nation is in better shape
67614	oReact	PersonX meets the nation 's ___	satisfied
67639	oWant	PersonX meets the nation 's ___	to take advantage
67643	xAttr	PersonX meets the nation 's ___	demanding
67623	xEffect	PersonX meets the nation 's ___	he speaks about what he did
67618	xIntent	PersonX meets the nation 's ___	safety
67628	xNeed	PersonX meets the nation 's ___	be aware of demands
67619	xReact	PersonX meets the nation 's ___	proud
67637	xWant	PersonX meets the nation 's ___	to sell more
53491	oEffect	PersonX meets the organization 's ___	earn a profit
53485	oReact	PersonX meets the organization 's ___	happy
53501	oWant	PersonX meets the organization 's ___	to thank them
53518	xAttr	PersonX meets the organization 's ___	popular
53493	xEffect	PersonX meets the organization 's ___	gets promoted
53483	xIntent	PersonX meets the organization 's ___	to be a successful employee
53514	xNeed	PersonX meets the organization 's ___	work hard
53484	xReact	PersonX meets the organization 's ___	accomplished
53515	xWant	PersonX meets the organization 's ___	get a promotion
16169	oEffect	PersonX meets the patient 's ___	demands
16163	oReact	PersonX meets the patient 's ___	good, satisfied
16180	oWant	PersonX meets the patient 's ___	to say thank you
16195	xAttr	PersonX meets the patient 's ___	knowledgable
16171	xEffect	PersonX meets the patient 's ___	helps
16164	xIntent	PersonX meets the patient 's ___	to help the patient
16176	xNeed	PersonX meets the patient 's ___	to go the hospital
16165	xReact	PersonX meets the patient 's ___	helpful
16178	xWant	PersonX meets the patient 's ___	talk with them
668113	oEffect	PersonX mentions PersonY name	PersonY grunts in annoyance
668107	oReact	PersonX mentions PersonY name	included
668120	oWant	PersonX mentions PersonY name	talk to person x
668135	xAttr	PersonX mentions PersonY name	outgoing
668112	xEffect	PersonX mentions PersonY name	PersonX throws PersonY under the bus
668108	xIntent	PersonX mentions PersonY name	to prove that information
668121	xNeed	PersonX mentions PersonY name	be thinking of person Y
668109	xReact	PersonX mentions PersonY name	helpful
668128	xWant	PersonX mentions PersonY name	to get into an exclusive party
81886	oEffect	PersonX minds PersonY business	Person Y tells person x to mind his own business
81879	oReact	PersonX minds PersonY business	annoyed
81899	oWant	PersonX minds PersonY business	To appreciate X
81913	xAttr	PersonX minds PersonY business	Caring
81888	xEffect	PersonX minds PersonY business	he gets verbally assaulted by person y
81877	xIntent	PersonX minds PersonY business	to focus on his own things
81901	xNeed	PersonX minds PersonY business	To get trained
81878	xReact	PersonX minds PersonY business	normal
81897	xWant	PersonX minds PersonY business	to continue helping PersonY
562759	oEffect	PersonX misses ___ terribly	they cry
562750	oReact	PersonX misses ___ terribly	loved
562767	oWant	PersonX misses ___ terribly	to reach out to PersonX
562772	xAttr	PersonX misses ___ terribly	loving
562765	xEffect	PersonX misses ___ terribly	goes to sleep
562747	xIntent	PersonX misses ___ terribly	to see them
562769	xNeed	PersonX misses ___ terribly	to have affection for someone
562752	xReact	PersonX misses ___ terribly	sad
562770	xWant	PersonX misses ___ terribly	to reach out to someone
182171	oEffect	PersonX moans PersonY's name	Orgasms
182160	oReact	PersonX moans PersonY's name	aroused
182176	oWant	PersonX moans PersonY's name	to kiss PersonY back
182188	xAttr	PersonX moans PersonY's name	free-spirited
182173	xEffect	PersonX moans PersonY's name	Orgasms
182164	xIntent	PersonX moans PersonY's name	to show love
182183	xNeed	PersonX moans PersonY's name	to think about PersonY
182162	xReact	PersonX moans PersonY's name	orgasmic
182185	xWant	PersonX moans PersonY's name	to invite PersonY over
180064	oEffect	PersonX moans into PersonY's mouth	bad breath in face
180061	oReact	PersonX moans into PersonY's mouth	wanted
180079	oWant	PersonX moans into PersonY's mouth	get away from PersonX
180091	xAttr	PersonX moans into PersonY's mouth	romantic
180066	xEffect	PersonX moans into PersonY's mouth	gets slapped
180062	xIntent	PersonX moans into PersonY's mouth	to be sexual
180081	xNeed	PersonX moans into PersonY's mouth	to get close to PersonY
180063	xReact	PersonX moans into PersonY's mouth	happy
180084	xWant	PersonX moans into PersonY's mouth	to explain why they did that to PersonY
671563	oEffect	PersonX mounts PersonY attack	fights
671556	oReact	PersonX mounts PersonY attack	like they need to mount a defense
671570	oWant	PersonX mounts PersonY attack	to attack personX again
671590	xAttr	PersonX mounts PersonY attack	Aggressive
671569	xEffect	PersonX mounts PersonY attack	gets stabbed
671557	xIntent	PersonX mounts PersonY attack	to attack with the right plans
671572	xNeed	PersonX mounts PersonY attack	prepare for attack
671558	xReact	PersonX mounts PersonY attack	like they have the best plan of attack
671574	xWant	PersonX mounts PersonY attack	counter attack
606635	oEffect	PersonX mounts PersonY response	have a good grade.
606626	oReact	PersonX mounts PersonY response	smart
606650	oWant	PersonX mounts PersonY response	to yell at PersonX
606657	xAttr	PersonX mounts PersonY response	Smart
606636	xEffect	PersonX mounts PersonY response	get tired.
606627	xIntent	PersonX mounts PersonY response	to hear all sides of the story
606643	xNeed	PersonX mounts PersonY response	to know what the response is
606628	xReact	PersonX mounts PersonY response	informed
606648	xWant	PersonX mounts PersonY response	to hear a response back
87695	oEffect	PersonX mounts PersonY's horse	Grabs hold
87686	oReact	PersonX mounts PersonY's horse	content
87699	oWant	PersonX mounts PersonY's horse	guide PersonX on horse
87713	xAttr	PersonX mounts PersonY's horse	courageous
87694	xEffect	PersonX mounts PersonY's horse	gets weird looks from motorists who pass him/her by
87687	xIntent	PersonX mounts PersonY's horse	to ride the horse
87706	xNeed	PersonX mounts PersonY's horse	to approach the horse
87688	xReact	PersonX mounts PersonY's horse	happy
87708	xWant	PersonX mounts PersonY's horse	to ride through the field
605181	oEffect	PersonX moves PersonY inch	punches
605174	oReact	PersonX moves PersonY inch	irritated
605189	oWant	PersonX moves PersonY inch	to push him away
605206	xAttr	PersonX moves PersonY inch	demanding
605182	xEffect	PersonX moves PersonY inch	gets tired
605175	xIntent	PersonX moves PersonY inch	to wake up y
605186	xNeed	PersonX moves PersonY inch	starting to walk
605179	xReact	PersonX moves PersonY inch	normal
605187	xWant	PersonX moves PersonY inch	moves away from personY
173810	oEffect	PersonX moves PersonY's arm	having your body part moved
173801	oReact	PersonX moves PersonY's arm	normal
173820	oWant	PersonX moves PersonY's arm	to shun him away
173847	xAttr	PersonX moves PersonY's arm	friendly
173818	xEffect	PersonX moves PersonY's arm	NONE
173805	xIntent	PersonX moves PersonY's arm	away from person
173821	xNeed	PersonX moves PersonY's arm	use his energy
173803	xReact	PersonX moves PersonY's arm	neutral
173823	xWant	PersonX moves PersonY's arm	to occupy more space
156799	oEffect	PersonX moves PersonY's arms	Runs after her
156793	oReact	PersonX moves PersonY's arms	close
156804	oWant	PersonX moves PersonY's arms	to try on the suit
156825	xAttr	PersonX moves PersonY's arms	educated
156802	xEffect	PersonX moves PersonY's arms	Runs away
156794	xIntent	PersonX moves PersonY's arms	get closer to person
156817	xNeed	PersonX moves PersonY's arms	ask person y to move their arms
156795	xReact	PersonX moves PersonY's arms	connected
156807	xWant	PersonX moves PersonY's arms	to measure PersonY for a suit
165738	oEffect	PersonX moves PersonY's hands	becomes worried
165726	oReact	PersonX moves PersonY's hands	thwarted
165754	oWant	PersonX moves PersonY's hands	to memorize the bumps
165770	xAttr	PersonX moves PersonY's hands	Active
165736	xEffect	PersonX moves PersonY's hands	gets excited
165728	xIntent	PersonX moves PersonY's hands	put some space between themselves and person
165758	xNeed	PersonX moves PersonY's hands	to have PersonY begin the program
165729	xReact	PersonX moves PersonY's hands	on guard
165751	xWant	PersonX moves PersonY's hands	She slaps him hard.
157955	oEffect	PersonX moves PersonY's head	PersonY yells at PersonX
157941	oReact	PersonX moves PersonY's head	awkward
157961	oWant	PersonX moves PersonY's head	to get out of the way
157982	xAttr	PersonX moves PersonY's head	careful
157960	xEffect	PersonX moves PersonY's head	and gets kissed
157952	xIntent	PersonX moves PersonY's head	get a better view of the event
157963	xNeed	PersonX moves PersonY's head	to put his hands on PersonY's head
157953	xReact	PersonX moves PersonY's head	satisfied from the view
157978	xWant	PersonX moves PersonY's head	To explain to PersonY what they are supposed to see
176730	oEffect	PersonX moves PersonY's legs	PersonY avoids bedsores
176723	oReact	PersonX moves PersonY's legs	inconsiderate
176734	oWant	PersonX moves PersonY's legs	to say sorry
176756	xAttr	PersonX moves PersonY's legs	dominant
176731	xEffect	PersonX moves PersonY's legs	PersonX gains more physical room
176721	xIntent	PersonX moves PersonY's legs	to make room for himself
176737	xNeed	PersonX moves PersonY's legs	to see PersonY's legs on the dinner table
176728	xReact	PersonX moves PersonY's legs	energized
176738	xWant	PersonX moves PersonY's legs	to sit down
660671	oEffect	PersonX moves PersonY's lips	They talk funny
660668	oReact	PersonX moves PersonY's lips	belittled
660681	oWant	PersonX moves PersonY's lips	wash their face
660691	xAttr	PersonX moves PersonY's lips	teasing
660677	xEffect	PersonX moves PersonY's lips	person x says hello
660666	xIntent	PersonX moves PersonY's lips	to salivate their lips
660683	xNeed	PersonX moves PersonY's lips	get near them
660670	xReact	PersonX moves PersonY's lips	dominant
660684	xWant	PersonX moves PersonY's lips	wash their hands
168285	oEffect	PersonX moves PersonY's mouth	PersonY becomes angry.
168276	oReact	PersonX moves PersonY's mouth	very odd
168293	oWant	PersonX moves PersonY's mouth	to move PersonX's hands
168310	xAttr	PersonX moves PersonY's mouth	Talkative
168286	xEffect	PersonX moves PersonY's mouth	Has saliva on hands
168274	xIntent	PersonX moves PersonY's mouth	the mouth in a different position
168294	xNeed	PersonX moves PersonY's mouth	to make PersonY laugh
168275	xReact	PersonX moves PersonY's mouth	satisfied
168302	xWant	PersonX moves PersonY's mouth	to annoy someone
175566	oEffect	PersonX moves PersonY's stuff	can't find stuff
175563	oReact	PersonX moves PersonY's stuff	satisfied
175572	oWant	PersonX moves PersonY's stuff	thank Person X
175586	xAttr	PersonX moves PersonY's stuff	considerate
175570	xEffect	PersonX moves PersonY's stuff	gets tired
175558	xIntent	PersonX moves PersonY's stuff	make more space
175575	xNeed	PersonX moves PersonY's stuff	know what PersonY owns
175559	xReact	PersonX moves PersonY's stuff	tired
175583	xWant	PersonX moves PersonY's stuff	decide where stuff should be kept
607482	oEffect	PersonX moves PersonY's things	breathes sigh of relief
607471	oReact	PersonX moves PersonY's things	appreciative
607493	oWant	PersonX moves PersonY's things	unpack
607506	xAttr	PersonX moves PersonY's things	fun-loving
607476	xEffect	PersonX moves PersonY's things	gets tired
607472	xIntent	PersonX moves PersonY's things	to help out persony
607494	xNeed	PersonX moves PersonY's things	boxes
607473	xReact	PersonX moves PersonY's things	tired
607491	xWant	PersonX moves PersonY's things	to wait for PersonY to come back
63722	oEffect	PersonX moves ___ to action	know's their job
63716	oReact	PersonX moves ___ to action	like x is in control of a situation
63726	oWant	PersonX moves ___ to action	to listen to PersonX
63740	xAttr	PersonX moves ___ to action	motivating
63720	xEffect	PersonX moves ___ to action	is a leader
63717	xIntent	PersonX moves ___ to action	to be in control
63729	xNeed	PersonX moves ___ to action	to communicate with them
63718	xReact	PersonX moves ___ to action	powerful
63730	xWant	PersonX moves ___ to action	to makes sure they act
290690	oEffect	PersonX moves back in with PersonX's parents	PersonX's parents receive money
290681	oReact	PersonX moves back in with PersonX's parents	crowded
290700	oWant	PersonX moves back in with PersonX's parents	TO LIVE WITH PARENTS
290709	xAttr	PersonX moves back in with PersonX's parents	depressed
290692	xEffect	PersonX moves back in with PersonX's parents	PersonX is thankful towards PersonX parents
290670	xIntent	PersonX moves back in with PersonX's parents	lonely
290696	xNeed	PersonX moves back in with PersonX's parents	to move away from their childhood home
290687	xReact	PersonX moves back in with PersonX's parents	crowded
290704	xWant	PersonX moves back in with PersonX's parents	MOVE BACK AND SETTLE IN AGAIN
183912	oEffect	PersonX moves back to PersonY	has roommate
183905	oReact	PersonX moves back to PersonY	happy
183927	oWant	PersonX moves back to PersonY	to share life with PersonX forever
183939	xAttr	PersonX moves back to PersonY	social
183914	xEffect	PersonX moves back to PersonY	has roommate
183906	xIntent	PersonX moves back to PersonY	to be closer to person
183924	xNeed	PersonX moves back to PersonY	to get PersonY's consent
183907	xReact	PersonX moves back to PersonY	happy
183926	xWant	PersonX moves back to PersonY	to move back out
694626	oEffect	PersonX moves closer	have their space invaded
694615	oReact	PersonX moves closer	happy
694647	oWant	PersonX moves closer	to be taken care of by their child
694660	xAttr	PersonX moves closer	interested
694624	xEffect	PersonX moves closer	get physical
694616	xIntent	PersonX moves closer	to be closer to family
694632	xNeed	PersonX moves closer	go to concert
694617	xReact	PersonX moves closer	happy
694634	xWant	PersonX moves closer	take photos
166205	oEffect	PersonX moves closer to PersonY	they talk to personX more
166197	oReact	PersonX moves closer to PersonY	happy
166215	oWant	PersonX moves closer to PersonY	to ignore PersonX
166221	xAttr	PersonX moves closer to PersonY	friendly
166208	xEffect	PersonX moves closer to PersonY	they car pool
166195	xIntent	PersonX moves closer to PersonY	to make the moves on them
166218	xNeed	PersonX moves closer to PersonY	to approach PersonY
166196	xReact	PersonX moves closer to PersonY	sly
166219	xWant	PersonX moves closer to PersonY	to talk to PersonY
168893	oEffect	PersonX moves toward PersonY	steps back
168881	oReact	PersonX moves toward PersonY	happy
168901	oWant	PersonX moves toward PersonY	Walk away
168915	xAttr	PersonX moves toward PersonY	Alert
168895	xEffect	PersonX moves toward PersonY	sweats
168882	xIntent	PersonX moves toward PersonY	to say hello
168903	xNeed	PersonX moves toward PersonY	find personY
168883	xReact	PersonX moves toward PersonY	happy
168906	xWant	PersonX moves toward PersonY	hug personY
173507	oEffect	PersonX moves towards PersonY	sweats from nerves
173496	oReact	PersonX moves towards PersonY	curious
173519	oWant	PersonX moves towards PersonY	say hello to personx
173541	xAttr	PersonX moves towards PersonY	agressive
173517	xEffect	PersonX moves towards PersonY	Gets closer
173498	xIntent	PersonX moves towards PersonY	to get closer
173521	xNeed	PersonX moves towards PersonY	be near persony
173499	xReact	PersonX moves towards PersonY	excited
173523	xWant	PersonX moves towards PersonY	great persony
675423	oEffect	PersonX mows PersonY's grass	has manicured lawn
675411	oReact	PersonX mows PersonY's grass	thankful
675431	oWant	PersonX mows PersonY's grass	to express gratitude
675458	xAttr	PersonX mows PersonY's grass	competent
675425	xEffect	PersonX mows PersonY's grass	gets paid
675412	xIntent	PersonX mows PersonY's grass	to be a good neighbor
675433	xNeed	PersonX mows PersonY's grass	to get a lawnmower
675413	xReact	PersonX mows PersonY's grass	neighborly
675454	xWant	PersonX mows PersonY's grass	to rest for awhile.
143588	oEffect	PersonX mows PersonY's lawn	becomes grateful to PersonX
143574	oReact	PersonX mows PersonY's lawn	grateful and happy.
143604	oWant	PersonX mows PersonY's lawn	Thank person x
143613	xAttr	PersonX mows PersonY's lawn	hardworking
143586	xEffect	PersonX mows PersonY's lawn	gets an invite
143581	xIntent	PersonX mows PersonY's lawn	to sacrifice the health of his grass
143605	xNeed	PersonX mows PersonY's lawn	Get the lawn mower out of the garage
143582	xReact	PersonX mows PersonY's lawn	relaxed
143607	xWant	PersonX mows PersonY's lawn	Take a break
309700	oEffect	PersonX mows PersonY's yard	gratitude
309696	oReact	PersonX mows PersonY's yard	thankful for the assistance
309721	oWant	PersonX mows PersonY's yard	to get PersonX some water
309731	xAttr	PersonX mows PersonY's yard	considerate
309706	xEffect	PersonX mows PersonY's yard	sweaty
309694	xIntent	PersonX mows PersonY's yard	to make some money
309722	xNeed	PersonX mows PersonY's yard	to get the lawn mower
309695	xReact	PersonX mows PersonY's yard	wealthy
309718	xWant	PersonX mows PersonY's yard	to relax
448274	oEffect	PersonX mows my lawn	look around to see if the lawn was mowed properly
448264	oReact	PersonX mows my lawn	happy
448300	oWant	PersonX mows my lawn	to critique PersonX's mowing skills
448304	xAttr	PersonX mows my lawn	ambitious
448276	xEffect	PersonX mows my lawn	is tired
448266	xIntent	PersonX mows my lawn	to help
448290	xNeed	PersonX mows my lawn	time
448262	xReact	PersonX mows my lawn	determined to get the job done
448303	xWant	PersonX mows my lawn	to take a shower
308916	oEffect	PersonX names PersonY's lily	Gets clean
308905	oReact	PersonX names PersonY's lily	amused
308929	oWant	PersonX names PersonY's lily	a happy plant
308943	xAttr	PersonX names PersonY's lily	creative
308922	xEffect	PersonX names PersonY's lily	receives thanks
308910	xIntent	PersonX names PersonY's lily	to do something in humor
308925	xNeed	PersonX names PersonY's lily	To determine the gender of the baby
308907	xReact	PersonX names PersonY's lily	creative
308931	xWant	PersonX names PersonY's lily	a good title
429986	oEffect	PersonX names the baby	responds to the name
429979	oReact	PersonX names the baby	indifferent
429999	oWant	PersonX names the baby	to get affection
430012	xAttr	PersonX names the baby	decisive
429991	xEffect	PersonX names the baby	Appreciated
429977	xIntent	PersonX names the baby	to give the baby a good name
430002	xNeed	PersonX names the baby	to hold the baby
429978	xReact	PersonX names the baby	proud
430009	xWant	PersonX names the baby	to apply for a birth certificate for baby
568686	oEffect	PersonX narrows PersonY's choices	disempowered
568677	oReact	PersonX narrows PersonY's choices	bothered
568709	oWant	PersonX narrows PersonY's choices	list more options
568715	xAttr	PersonX narrows PersonY's choices	decisive
568689	xEffect	PersonX narrows PersonY's choices	determined
568684	xIntent	PersonX narrows PersonY's choices	to choose carefully
568706	xNeed	PersonX narrows PersonY's choices	to reduce the number of alternatives
568685	xReact	PersonX narrows PersonY's choices	like they're getting closer to choosing
568702	xWant	PersonX narrows PersonY's choices	more control
151481	oEffect	PersonX narrows PersonY's eyes	gets shocked
151475	oReact	PersonX narrows PersonY's eyes	threatened
151489	oWant	PersonX narrows PersonY's eyes	to interact
151509	xAttr	PersonX narrows PersonY's eyes	disgusted
151482	xEffect	PersonX narrows PersonY's eyes	gets excited
151477	xIntent	PersonX narrows PersonY's eyes	to read small print
151503	xNeed	PersonX narrows PersonY's eyes	to be showing PersonY how to act
151479	xReact	PersonX narrows PersonY's eyes	tired
151505	xWant	PersonX narrows PersonY's eyes	to give PersonY glasses
74309	oEffect	PersonX needs PersonY help	Spends time helping
74303	oReact	PersonX needs PersonY help	useful
74330	oWant	PersonX needs PersonY help	to do a favor
74342	xAttr	PersonX needs PersonY help	decisive
74317	xEffect	PersonX needs PersonY help	asks a question
74301	xIntent	PersonX needs PersonY help	to know the share market
74322	xNeed	PersonX needs PersonY help	to ask them for help
74305	xReact	PersonX needs PersonY help	not great
74336	xWant	PersonX needs PersonY help	him to solve the problem
591916	oEffect	PersonX needs PersonY's help	Person y asks for person's x in return.
591902	oReact	PersonX needs PersonY's help	useful
591932	oWant	PersonX needs PersonY's help	offer help in future
591941	xAttr	PersonX needs PersonY's help	needy
591917	xEffect	PersonX needs PersonY's help	person x asks person y for help.
591903	xIntent	PersonX needs PersonY's help	to be helped by someone
591934	xNeed	PersonX needs PersonY's help	try to do on own
591904	xReact	PersonX needs PersonY's help	like a burden
591929	xWant	PersonX needs PersonY's help	to thank PersonY.
468837	oEffect	PersonX needs a ride	gives PersonX a ride
468826	oReact	PersonX needs a ride	annoyed
468852	oWant	PersonX needs a ride	to make sure they get home ok
468862	xAttr	PersonX needs a ride	helpless
468838	xEffect	PersonX needs a ride	asks for a ride
468827	xIntent	PersonX needs a ride	to get to work on time
468847	xNeed	PersonX needs a ride	to call a coworker
468825	xReact	PersonX needs a ride	anxious
468843	xWant	PersonX needs a ride	to call Uber or Lyft
194141	oEffect	PersonX needs to see PersonY	sets up a meeting
194134	oReact	PersonX needs to see PersonY	happy
194151	oWant	PersonX needs to see PersonY	to accept the invitation
194161	xAttr	PersonX needs to see PersonY	brave
194149	xEffect	PersonX needs to see PersonY	sets an appointment
194135	xIntent	PersonX needs to see PersonY	to talk
194152	xNeed	PersonX needs to see PersonY	to get to know PersonY
194133	xReact	PersonX needs to see PersonY	longing.
194154	xWant	PersonX needs to see PersonY	to spend time with PersonY
102681	oEffect	PersonX neglects PersonX's duties	is overwhelmed
102671	oReact	PersonX neglects PersonX's duties	put-upon
102694	oWant	PersonX neglects PersonX's duties	to not have to cover his duties
102699	xAttr	PersonX neglects PersonX's duties	sloppy
102687	xEffect	PersonX neglects PersonX's duties	is looked at as irresponsible.
102674	xIntent	PersonX neglects PersonX's duties	to be lazy
102689	xNeed	PersonX neglects PersonX's duties	have chores they need to do
102676	xReact	PersonX neglects PersonX's duties	pressured
102692	xWant	PersonX neglects PersonX's duties	try again tomorrow
178198	oEffect	PersonX never came back	wonders where PersonX is
178189	oReact	PersonX never came back	neglected
178202	oWant	PersonX never came back	personX to come home
178220	xAttr	PersonX never came back	shadowing
178201	xEffect	PersonX never came back	is looked for
178193	xIntent	PersonX never came back	never came back
178204	xNeed	PersonX never came back	to leave
178187	xReact	PersonX never came back	like they've abandoned something
178207	xWant	PersonX never came back	avoid people they knew
708138	oEffect	PersonX never let ___	freed
708125	oReact	PersonX never let ___	irritated
708144	oWant	PersonX never let ___	to do their own thing
708150	xAttr	PersonX never let ___	controlling
708133	xEffect	PersonX never let ___	is worried about things happening
708126	xIntent	PersonX never let ___	to keep his garden perfect
708146	xNeed	PersonX never let ___	be manipulative
708130	xReact	PersonX never let ___	concerned
708148	xWant	PersonX never let ___	security
561604	oEffect	PersonX never missed ___	MISUNDERSTAND THE PROBLEM
561597	oReact	PersonX never missed ___	happy
561614	oWant	PersonX never missed ___	say sorry
561627	xAttr	PersonX never missed ___	consistent
561613	xEffect	PersonX never missed ___	PersonX finally wins
561602	xIntent	PersonX never missed ___	to be faithful
561617	xNeed	PersonX never missed ___	surgery
561603	xReact	PersonX never missed ___	loyal
561623	xWant	PersonX never missed ___	to be on time for meeting
582799	oEffect	PersonX nods PersonX's ___ in agreement	nods
582783	oReact	PersonX nods PersonX's ___ in agreement	validated
582821	oWant	PersonX nods PersonX's ___ in agreement	to ask why person X agrees
582828	xAttr	PersonX nods PersonX's ___ in agreement	fair
582801	xEffect	PersonX nods PersonX's ___ in agreement	gets nod back
582791	xIntent	PersonX nods PersonX's ___ in agreement	to show understanding
582810	xNeed	PersonX nods PersonX's ___ in agreement	listens to idea
582788	xReact	PersonX nods PersonX's ___ in agreement	happy to be in agreement
582824	xWant	PersonX nods PersonX's ___ in agreement	to find reasons to agree
150664	oEffect	PersonX nods PersonY's head	PersonY yells at PersonX in anger
150649	oReact	PersonX nods PersonY's head	shamed
150673	oWant	PersonX nods PersonY's head	to agree verbally
150679	xAttr	PersonX nods PersonY's head	pushy
150663	xEffect	PersonX nods PersonY's head	looks at PersonY
150651	xIntent	PersonX nods PersonY's head	being a bully
150669	xNeed	PersonX nods PersonY's head	find PersonY
150655	xReact	PersonX nods PersonY's head	pleased
150678	xWant	PersonX nods PersonY's head	to raise his hand
221348	oEffect	PersonX not does PersonY any favors	wants to work harder but alone.
221345	oReact	PersonX not does PersonY any favors	sad after seeing person x's reaction.
221357	oWant	PersonX not does PersonY any favors	to retaliate against Person X.
221363	xAttr	PersonX not does PersonY any favors	selfish
221350	xEffect	PersonX not does PersonY any favors	feels like a boss.
221346	xIntent	PersonX not does PersonY any favors	to teach person y a lesson for their behavior.
221359	xNeed	PersonX not does PersonY any favors	to hire Person Y.
221347	xReact	PersonX not does PersonY any favors	good personally as he/she denied person y any favor.
221355	xWant	PersonX not does PersonY any favors	complete his own errands
614098	oEffect	PersonX notices right away	no effect
614087	oReact	PersonX notices right away	aware
614111	oWant	PersonX notices right away	to have a laugh
614116	xAttr	PersonX notices right away	observant
614100	xEffect	PersonX notices right away	receives compliment from others
614091	xIntent	PersonX notices right away	it to come to attention
614112	xNeed	PersonX notices right away	to see something
614092	xReact	PersonX notices right away	annoyed
614115	xWant	PersonX notices right away	to laugh about it
662730	oEffect	PersonX nuzzles PersonY's face	has their face touched
662724	oReact	PersonX nuzzles PersonY's face	loved
662738	oWant	PersonX nuzzles PersonY's face	to talk
662746	xAttr	PersonX nuzzles PersonY's face	nurturing
662733	xEffect	PersonX nuzzles PersonY's face	stops nuzzling Person Y's face
662725	xIntent	PersonX nuzzles PersonY's face	to show love
662741	xNeed	PersonX nuzzles PersonY's face	to purchase a nuzzle
662726	xReact	PersonX nuzzles PersonY's face	loving
662743	xWant	PersonX nuzzles PersonY's face	to not hear persony
164464	oEffect	PersonX nuzzles PersonY's neck	Kisses Y back
164455	oReact	PersonX nuzzles PersonY's neck	loved.
164472	oWant	PersonX nuzzles PersonY's neck	to ask PersonX to stop sniffing
164489	xAttr	PersonX nuzzles PersonY's neck	affectionate
164466	xEffect	PersonX nuzzles PersonY's neck	Kisses X
164456	xIntent	PersonX nuzzles PersonY's neck	to make love with person.
164485	xNeed	PersonX nuzzles PersonY's neck	to approach PersonY
164457	xReact	PersonX nuzzles PersonY's neck	excited.
164477	xWant	PersonX nuzzles PersonY's neck	to kiss PersonY
268474	oEffect	PersonX obeys PersonY orders	check it correect
268461	oReact	PersonX obeys PersonY orders	confident
268479	oWant	PersonX obeys PersonY orders	To assure X's safety
268484	xAttr	PersonX obeys PersonY orders	obedient
268477	xEffect	PersonX obeys PersonY orders	to be great
268462	xIntent	PersonX obeys PersonY orders	obey the orders
268480	xNeed	PersonX obeys PersonY orders	To listen to Y
268463	xReact	PersonX obeys PersonY orders	satisfied
268482	xWant	PersonX obeys PersonY orders	To obtain good status
83339	oEffect	PersonX obeys PersonY's orders	sends messages
83320	oReact	PersonX obeys PersonY's orders	dominant
83353	oWant	PersonX obeys PersonY's orders	to give more orders
83363	xAttr	PersonX obeys PersonY's orders	subordinate
83340	xEffect	PersonX obeys PersonY's orders	carries them out
83325	xIntent	PersonX obeys PersonY's orders	is obligated to
83354	xNeed	PersonX obeys PersonY's orders	to get orders
83322	xReact	PersonX obeys PersonY's orders	submissive
83346	xWant	PersonX obeys PersonY's orders	to finish in good time
278403	oEffect	PersonX obtains PersonY audience	Struggles to see PersonX from behind other people
278396	oReact	PersonX obtains PersonY audience	nuetral
278421	oWant	PersonX obtains PersonY audience	to meet with PersonX.
278432	xAttr	PersonX obtains PersonY audience	amused
278407	xEffect	PersonX obtains PersonY audience	states their case
278397	xIntent	PersonX obtains PersonY audience	to have a conversation
278412	xNeed	PersonX obtains PersonY audience	to get PersonY's attention
278398	xReact	PersonX obtains PersonY audience	thrilled
278414	xWant	PersonX obtains PersonY audience	to make PersonY understand
605275	oEffect	PersonX obtains PersonY idea	PersonY loses exclusivity to the idea
605272	oReact	PersonX obtains PersonY idea	nervous
605283	oWant	PersonX obtains PersonY idea	sue person X
605296	xAttr	PersonX obtains PersonY idea	unjust
605278	xEffect	PersonX obtains PersonY idea	PersonX gains the advantage of the idea
605273	xIntent	PersonX obtains PersonY idea	to catch a thief
605286	xNeed	PersonX obtains PersonY idea	snoop through person Y's items
605271	xReact	PersonX obtains PersonY idea	happy
605287	xWant	PersonX obtains PersonY idea	patton the idea
258068	oEffect	PersonX obtains PersonY solution	PersonY yells at PersonX
