input_text	prefix	target_text	Unnamed: 0
PersonX can it	xIntent	to show off skills	234635.0
PersonX can it	xNeed	to pick them from the yard	
PersonX can it	xReact	helpful	
PersonX can n't afford to buy one	xAttr	poor	
PersonX can n't afford to buy one	xNeed	go to the store	
PersonX can n't afford to buy one	xReact	sad	
PersonX can n't afford to buy one	xWant	save money	
PersonX can n't wait to go back	xAttr	slow	
PersonX can n't wait to go back	xIntent	none	655332.0
PersonX can n't wait to go back	xNeed	to to the arcade	
PersonX can n't wait to go back	xReact	he is hasty	
PersonX can not afford one	xAttr	sad	
PersonX can not afford one	xNeed	to try to purchase something	
PersonX can not afford one	xReact	sad	
PersonX can not afford one	xWant	to be very sad	
PersonX can not get elected dogcatcher	xAttr	incompetent	
PersonX can not get elected dogcatcher	xNeed	to apply for a position	
PersonX can not get elected dogcatcher	xReact	sad.	
PersonX can not get elected dogcatcher	xWant	to go back home	
PersonX can tell PersonY that PersonY is being solipsist and insolent	xAttr	clever	
PersonX can tell PersonY that PersonY is being solipsist and insolent	xIntent	to assert authority	658373.0
PersonX can tell PersonY that PersonY is being solipsist and insolent	xNeed	to understand PersonY	
PersonX can tell PersonY that PersonY is being solipsist and insolent	xReact	authoritative	
PersonX cancels PersonY's trip	xAttr	disappointed	
PersonX cancels PersonY's trip	xIntent	to punish someone	677858.0
PersonX cancels PersonY's trip	xNeed	credit card	
PersonX cancels PersonY's trip	xReact	good they helped	
PersonX cancels the trip	xAttr	anxious	
PersonX cancels the trip	xIntent	to not go on the trip anymore	533344.0
PersonX cancels the trip	xNeed	to have booked a ticket	
PersonX cancels the trip	xReact	disappointed	
PersonX cancels the trip	xWant	to book another ticket	
PersonX cant helps	xAttr	out of control	
PersonX cant helps	xNeed	to of been asked to help	
PersonX cant helps	xReact	useless	
PersonX cant helps	xWant	not to take a risk	
PersonX caresses PersonY's face	xAttr	gentle	
PersonX caresses PersonY's face	xIntent	sex	179119.0
PersonX caresses PersonY's face	xNeed	TO GO TO Y	
PersonX caresses PersonY's face	xReact	loved	
PersonX carries PersonY around	xAttr	helpful	
PersonX carries PersonY around	xNeed	to walk to PersonY	
PersonX carries PersonY around	xReact	powerful	
PersonX carries PersonY around	xWant	to bring PersonY to their destination	
PersonX carries PersonY back	xAttr	helpful	
PersonX carries PersonY back	xIntent	my friends	589336.0
PersonX carries PersonY back	xNeed	walk over there	
PersonX carries PersonY back	xReact	happy	
PersonX carries PersonY far	xAttr	helpful	
PersonX carries PersonY far	xNeed	to lift PersonY	
PersonX carries PersonY far	xReact	good	
PersonX carries PersonY far	xWant	to sit down	
PersonX carries PersonY home	xAttr	kind	
PersonX carries PersonY home	xNeed	to walk with personY	
PersonX carries PersonY home	xReact	valuable	
PersonX carries PersonY home	xWant	to get kiss from personY	
PersonX carries on PersonY's work	xAttr	helpful	
PersonX carries on PersonY's work	xIntent	to help out persony with their work	99428.0
PersonX carries on PersonY's work	xNeed	to understand PersonY's work	
PersonX carries on PersonY's work	xReact	helpful and accomplished	
PersonX carries out PersonX's functions	xAttr	determined	
PersonX carries out PersonX's functions	xNeed	receive orders	
PersonX carries out PersonX's functions	xReact	ok	
PersonX carries out PersonX's functions	xWant	wait for more commands	
PersonX carries out PersonX's threat	xAttr	violent	
PersonX carries out PersonX's threat	xNeed	gather the material	
PersonX carries out PersonX's threat	xReact	angry	
PersonX carries out PersonX's threat	xWant	to lay down	
PersonX carves a pumpkin	xAttr	excited	
PersonX carves a pumpkin	xNeed	to have tools	
PersonX carves a pumpkin	xReact	happy	
PersonX carves a pumpkin	xWant	to display the art	
PersonX carves pumpkins	xAttr	helpful	
PersonX carves pumpkins	xIntent	to decorate for the holiday	516205.0
PersonX carves pumpkins	xNeed	get a carving knife	
PersonX carves pumpkins	xReact	festive	
PersonX cashes PersonY's check	xAttr	appreciative	
PersonX cashes PersonY's check	xNeed	to have PersonY's ID	
PersonX cashes PersonY's check	xReact	glad to have helped.	
PersonX cashes PersonY's check	xWant	to use the cash	
PersonX casts PersonX's vote	xAttr	invested	
PersonX casts PersonX's vote	xNeed	time	
PersonX casts PersonX's vote	xReact	proud to good by own country.	
PersonX casts PersonX's vote	xWant	to participate in the democratic process	
PersonX casts PersonY's vote	xAttr	a fraud	
PersonX casts PersonY's vote	xIntent	to help someone incapacitated	291457.0
PersonX casts PersonY's vote	xNeed	Ask Which one	
PersonX casts PersonY's vote	xReact	glad for helping	
PersonX casts PersonY's vote	xWant	Find box	
PersonX casts a shadow	xAttr	significant	
PersonX casts a shadow	xNeed	to have light	
PersonX casts a shadow	xReact	indifferent	
PersonX casts a shadow	xWant	to turn on the lights	
PersonX casts aspersions	xAttr	mean	
PersonX casts aspersions	xIntent	revenge	220438.0
PersonX casts aspersions	xNeed	think about the doubts	
PersonX casts aspersions	xReact	probably bad	
PersonX casts aspersions	xWant	ask people more questions	
PersonX catches PersonX's drift	xAttr	self conscious	
PersonX catches PersonX's drift	xNeed	to approach PersonX	
PersonX catches PersonX's drift	xReact	good about themselves	
PersonX catches PersonX's drift	xWant	get steady	
PersonX catches PersonY by surprise	xAttr	sneaky	
PersonX catches PersonY by surprise	xIntent	to surprise his son	163699.0
PersonX catches PersonY by surprise	xNeed	to sneak up on PersonY	
PersonX catches PersonY by surprise	xReact	joyful for seeing his son again	
PersonX catches PersonY off guard	xAttr	unanounced	
PersonX catches PersonY off guard	xIntent	to suprise the person	173317.0
PersonX catches PersonY off guard	xNeed	to approach PersonY from the back	
PersonX catches PersonY off guard	xReact	funny	
PersonX catches PersonY peeking	xAttr	disappointed	
PersonX catches PersonY peeking	xIntent	none	684557.0
PersonX catches PersonY peeking	xNeed	to look out here and there	
PersonX catches PersonY peeking	xReact	emabrrassed	
PersonX catches PersonY peeking	xWant	to understand why	
PersonX catches a big fish	xAttr	strong	
PersonX catches a big fish	xIntent	to satisfy his hunger	331495.0
PersonX catches a big fish	xNeed	go out for fishing	
PersonX catches a big fish	xReact	contented with his skills in fishing.	
PersonX catches a flight	xAttr	punctual	
PersonX catches a flight	xIntent	to travel somewhere	416705.0
PersonX catches a flight	xNeed	to make a reservation online	
PersonX catches a flight	xReact	on track	
PersonX catches a flight	xWant	to order a drink on the plane	
PersonX catches a mouse	xAttr	fast	
PersonX catches a mouse	xIntent	to kill it	424909.0
PersonX catches a mouse	xNeed	see the mouse	
PersonX catches a mouse	xReact	happy	
PersonX catches a mouse	xWant	throw the mouse trap away	
PersonX catches as catch can	xAttr	entertained	
PersonX catches as catch can	xIntent	to take advantage of the situation	217332.0
PersonX catches as catch can	xNeed	to learn how to improvise	
PersonX catches as catch can	xReact	resourceful	
PersonX catches big air	xAttr	sporty	
PersonX catches big air	xIntent	to jump high.	598293.0
PersonX catches big air	xNeed	STOP THE CAR	
PersonX catches big air	xReact	pumped up	
PersonX catches by the police	xAttr	guilty	
PersonX catches by the police	xNeed	to steal something	
PersonX catches by the police	xReact	horrible.	
PersonX catches by the police	xWant	to call their lawyer	
PersonX catches in the rain	xAttr	prepared	
PersonX catches in the rain	xNeed	to walk out of a building	
PersonX catches in the rain	xReact	resourceful	
PersonX catches in the rain	xWant	to go inside	
PersonX catches in traffic	xAttr	patient	
PersonX catches in traffic	xNeed	to drive.	
PersonX catches in traffic	xReact	angry	
PersonX catches in traffic	xWant	get out of traffic	
PersonX catches lots of fish	xAttr	successful	
PersonX catches lots of fish	xIntent	play	352776.0
PersonX catches lots of fish	xNeed	get fishing pole	
PersonX catches lots of fish	xReact	capable	
PersonX catches off guard	xAttr	Scared	
PersonX catches off guard	xNeed	to sneak up on someone	
PersonX catches off guard	xReact	sorry	
PersonX catches off guard	xWant	to apologize	
PersonX causes PersonY problems	xAttr	reckless	
PersonX causes PersonY problems	xNeed	to know about him	
PersonX causes PersonY problems	xReact	angry	
PersonX causes PersonY problems	xWant	to get him out of his way	
PersonX causes PersonY to fall	xAttr	Manipulative	
PersonX causes PersonY to fall	xIntent	to make a prank	355742.0
PersonX causes PersonY to fall	xNeed	set up obstacle	
PersonX causes PersonY to fall	xReact	happy	
PersonX celebrates PersonY 's day	xAttr	friendly	
PersonX celebrates PersonY 's day	xIntent	make person y happy	372665.0
PersonX celebrates PersonY 's day	xNeed	to approach PersonY	
PersonX celebrates PersonY 's day	xReact	happy	
PersonX celebrates PersonY 's day	xWant	to have a good time	
PersonX celebrates PersonY's birthday	xAttr	social	
PersonX celebrates PersonY's birthday	xIntent	to be nice	147652.0
PersonX celebrates PersonY's birthday	xNeed	to know it's their birthday	
PersonX celebrates PersonY's birthday	xReact	happy	
PersonX celebrates halloween	xAttr	fun-loving	
PersonX celebrates halloween	xIntent	to dress up in a costume	407612.0
PersonX celebrates halloween	xNeed	to buy decorations	
PersonX celebrates halloween	xReact	happy	
PersonX changes PersonX's behavior	xAttr	improving	
PersonX changes PersonX's behavior	xIntent	to be a better person	651676.0
PersonX changes PersonX's behavior	xNeed	to examine what he is doing	
PersonX changes PersonX's behavior	xReact	strengthened	
PersonX changes PersonX's character	xAttr	smart	
PersonX changes PersonX's character	xIntent	to accomplish something	81407.0
PersonX changes PersonX's character	xNeed	to think they need to do things different	
PersonX changes PersonX's character	xReact	like a new person	
PersonX changes PersonX's habits	xAttr	bored	
PersonX changes PersonX's habits	xNeed	to devise a plan	
PersonX changes PersonX's habits	xReact	excited	
PersonX changes PersonX's habits	xWant	to establish a routine	
PersonX changes PersonX's mind	xAttr	open to new ideas	
PersonX changes PersonX's mind	xNeed	to think about something	
PersonX changes PersonX's mind	xReact	undecisive	
PersonX changes PersonX's mind	xWant	to do the opposite	
PersonX changes PersonX's nature	xAttr	caring	
PersonX changes PersonX's nature	xIntent	none	125363.0
PersonX changes PersonX's nature	xNeed	to think it might need changing	
PersonX changes PersonX's nature	xReact	powerful	
PersonX changes PersonX's number	xAttr	paranoid	
PersonX changes PersonX's number	xIntent	to be left alone	318109.0
PersonX changes PersonX's number	xNeed	to go to the phone store	
PersonX changes PersonX's number	xReact	relief	
PersonX changes PersonX's number	xWant	to avoid someone	
PersonX changes PersonX's pants	xAttr	cleanly	
PersonX changes PersonX's pants	xNeed	to be with a pants	
PersonX changes PersonX's pants	xReact	content	
PersonX changes PersonX's pants	xWant	to wash it	
PersonX changes PersonX's policy	xAttr	Indecisive	
PersonX changes PersonX's policy	xNeed	create a policy	
PersonX changes PersonX's policy	xReact	satisfied	
PersonX changes PersonX's policy	xWant	receive feedback	
PersonX changes PersonX's position	xAttr	flexible	
PersonX changes PersonX's position	xIntent	to change his views	127936.0
PersonX changes PersonX's position	xNeed	to move	
PersonX changes PersonX's position	xReact	flexible.	
PersonX changes PersonX's religion	xAttr	indecisive	
PersonX changes PersonX's religion	xIntent	to (be)	100824.0
PersonX changes PersonX's religion	xNeed	to first have a religion.	
PersonX changes PersonX's religion	xReact	loved	
PersonX changes PersonX's schedule	xAttr	decisive	
PersonX changes PersonX's schedule	xIntent	to get back on track	611421.0
PersonX changes PersonX's schedule	xNeed	to open schedule book	
PersonX changes PersonX's schedule	xReact	deceitful	
PersonX changes PersonX's schedule	xWant	tells employees of changes	
PersonX changes PersonX's tone	xAttr	willing to change	
PersonX changes PersonX's tone	xIntent	decorum	113515.0
PersonX changes PersonX's tone	xNeed	to calm self down	
PersonX changes PersonX's tone	xReact	more sensitive	
PersonX changes PersonX's views	xAttr	open minded	
PersonX changes PersonX's views	xIntent	to feel in control	652259.0
PersonX changes PersonX's views	xNeed	read a convincing article	
PersonX changes PersonX's views	xReact	confident	
PersonX changes PersonX's views	xWant	to understand more about politics	
PersonX changes PersonY life	xAttr	inspirational	
PersonX changes PersonY life	xIntent	none	104036.0
PersonX changes PersonY life	xNeed	to have opinions	
PersonX changes PersonY life	xReact	validated	
PersonX changes PersonY name	xAttr	presumptuous	
PersonX changes PersonY name	xIntent	they are committing fraud	670675.0
PersonX changes PersonY name	xNeed	to change	
PersonX changes PersonY name	xReact	satisfied	
PersonX changes PersonY's minds	xAttr	persistent	
PersonX changes PersonY's minds	xNeed	to feel strongly about something	
PersonX changes PersonY's minds	xReact	happy	
PersonX changes PersonY's minds	xWant	to talk to Person Y	
PersonX changes PersonY's name	xAttr	scared	
PersonX changes PersonY's name	xIntent	a different identity	166341.0
PersonX changes PersonY's name	xNeed	to know personY's name	
PersonX changes PersonY's name	xReact	relieved to ive up their past	
PersonX changes PersonY's place	xAttr	commanding	
PersonX changes PersonY's place	xNeed	to think through the upcoming change.	
PersonX changes PersonY's place	xReact	helpful	
PersonX changes PersonY's place	xWant	to follow up with Person Y.	
PersonX changes PersonY's policy	xAttr	bossy	
PersonX changes PersonY's policy	xIntent	to be in control	90034.0
PersonX changes PersonY's policy	xNeed	have a policy	
PersonX changes PersonY's policy	xReact	justified	
PersonX changes PersonY's policy	xWant	to enact his own policy	
PersonX changes PersonY's tire	xAttr	resourceful	
PersonX changes PersonY's tire	xIntent	to be a good friend	279306.0
PersonX changes PersonY's tire	xNeed	get a tire	
PersonX changes PersonY's tire	xReact	helpful	
PersonX changes PersonY's ways	xAttr	Preacher	
PersonX changes PersonY's ways	xNeed	to establish a friendship with PersonY	
PersonX changes PersonY's ways	xReact	powerful	
PersonX changes PersonY's ways	xWant	to continue shaping PersonY	
PersonX changes colors	xAttr	odd	
PersonX changes colors	xIntent	none	444829.0
PersonX changes colors	xNeed	to wipe out the previous color	
PersonX changes colors	xReact	shocked	
PersonX changes the oil	xAttr	skillful	
PersonX changes the oil	xNeed	to buy oil	
PersonX changes the oil	xReact	relieved they did it right	
PersonX changes the oil	xWant	to perform maintenance on the car	
PersonX chases PersonY around	xAttr	enthusiastic	
PersonX chases PersonY around	xNeed	play tag	
PersonX chases PersonY around	xReact	energized	
PersonX chases PersonY around	xWant	to rest.	
PersonX chases a rainbow	xAttr	Curious	
PersonX chases a rainbow	xIntent	to be hopeful	227860.0
PersonX chases a rainbow	xNeed	to get in the car	
PersonX chases a rainbow	xReact	hopeless	
PersonX chases a rainbow	xWant	to take a picture	
PersonX chases tail	xAttr	horny	
PersonX chases tail	xNeed	to go to a bar	
PersonX chases tail	xReact	happy and tired	
PersonX chases tail	xWant	to get laid	
PersonX chases the ball	xAttr	enthusiastic	
PersonX chases the ball	xIntent	to return it to some kids	410205.0
PersonX chases the ball	xNeed	for it to be thrown	
PersonX chases the ball	xReact	tired	
PersonX chases the ball	xWant	to have fun	
PersonX checks PersonX's account	xAttr	Confused	
PersonX checks PersonX's account	xIntent	to be responsible	278975.0
PersonX checks PersonX's account	xNeed	Turn on their computer.	
PersonX checks PersonX's account	xReact	depends on how much is in the account.	
PersonX checks PersonX's car	xAttr	curious	
PersonX checks PersonX's car	xNeed	to go outside	
PersonX checks PersonX's car	xReact	active	
PersonX checks PersonX's car	xWant	to buy some parts	
PersonX checks PersonX's fridge	xAttr	peckish	
PersonX checks PersonX's fridge	xIntent	to eat	290871.0
PersonX checks PersonX's fridge	xNeed	to walk to the kitchen	
PersonX checks PersonX's fridge	xReact	neutral	
PersonX checks PersonX's mail	xAttr	nosy	
PersonX checks PersonX's mail	xIntent	to see if his friend messaged	645190.0
PersonX checks PersonX's mail	xNeed	to walk out the door	
PersonX checks PersonX's mail	xReact	responsible	
PersonX checks PersonX's mail	xWant	to bring the mail back inside	
PersonX checks PersonX's mailbox	xAttr	thoughtful	
PersonX checks PersonX's mailbox	xIntent	to see if a letter came	677728.0
PersonX checks PersonX's mailbox	xNeed	to have email account	
PersonX checks PersonX's mailbox	xReact	satisfied	
PersonX checks PersonX's mailbox	xWant	to reply to mails	
PersonX checks PersonY's email	xAttr	nosy	
PersonX checks PersonY's email	xNeed	to use a computer.	
PersonX checks PersonY's email	xReact	guilty	
PersonX checks PersonY's email	xWant	to read Person Y's emails.	
PersonX checks PersonY's mailbox	xAttr	Helper	
PersonX checks PersonY's mailbox	xNeed	To get permission from Y	
PersonX checks PersonY's mailbox	xReact	accomplished	
PersonX checks PersonY's mailbox	xWant	To do Y a favor	
PersonX checks PersonY's shoes for spiders	xAttr	scared	
PersonX checks PersonY's shoes for spiders	xNeed	to make PersonY comfortable	
PersonX checks PersonY's shoes for spiders	xReact	helpful.	
PersonX checks PersonY's shoes for spiders	xWant	to brush PersonY off	
PersonX checks PersonY's temperature	xAttr	caring	
PersonX checks PersonY's temperature	xNeed	get a thermometer	
PersonX checks PersonY's temperature	xReact	concerned	
PersonX checks PersonY's temperature	xWant	to know the temperature	
PersonX checks online	xAttr	curious	
PersonX checks online	xIntent	to book a ticket	701257.0
PersonX checks online	xNeed	to own a computer	
PersonX checks online	xReact	informed	
PersonX checks the mail	xAttr	competent	
PersonX checks the mail	xIntent	get his mail	623115.0
PersonX checks the mail	xNeed	open the door	
PersonX checks the mail	xReact	content	
PersonX checks under PersonX's bed	xAttr	suspisious	
PersonX checks under PersonX's bed	xNeed	walk to the bed	
PersonX checks under PersonX's bed	xReact	relieved	
PersonX checks under PersonX's bed	xWant	check the closet	
PersonX checks under PersonY's bed	xAttr	controlling	
PersonX checks under PersonY's bed	xIntent	see what is there	673373.0
PersonX checks under PersonY's bed	xNeed	to be missing something	
PersonX checks under PersonY's bed	xReact	confused	
PersonX chews gum	xAttr	casual	
PersonX chews gum	xNeed	to buy gum	
PersonX chews gum	xReact	clean	
PersonX chews gum	xWant	to spit out the gum	
PersonX chews the meat and spit out the bones	xAttr	sagacious	
PersonX chews the meat and spit out the bones	xNeed	to get food	
PersonX chews the meat and spit out the bones	xReact	distant from others	
PersonX chews the meat and spit out the bones	xWant	to relax	
PersonX chips PersonX's tooth	xAttr	Hurt	
PersonX chips PersonX's tooth	xIntent	none	320298.0
PersonX chips PersonX's tooth	xNeed	to buy some hard candy	
PersonX chips PersonX's tooth	xReact	apologetic	
PersonX chops vegetables	xAttr	healthy.	
PersonX chops vegetables	xNeed	to plan what to make for dinner	
PersonX chops vegetables	xReact	competent	
PersonX chops vegetables	xWant	put the chopped vegetables into a pot or pan	
PersonX claims the money	xAttr	rich	
PersonX claims the money	xIntent	to be rich	451062.0
PersonX claims the money	xNeed	go to casino	
PersonX claims the money	xReact	ecstatic	
PersonX claps PersonY on the back	xAttr	affectionate	
PersonX claps PersonY on the back	xNeed	Locate PersonY	
PersonX claps PersonY on the back	xReact	encouraging	
PersonX claps PersonY on the back	xWant	Congratulate or encourage PersonY	
PersonX claws PersonY's way	xAttr	helpful	
PersonX claws PersonY's way	xNeed	to be stuck somewhere	
PersonX claws PersonY's way	xReact	happy	
PersonX claws PersonY's way	xWant	to call out PersonY's name	
PersonX cleans PersonX's apartment	xAttr	dutiful	
PersonX cleans PersonX's apartment	xNeed	buy cleaning supplies	
PersonX cleans PersonX's apartment	xReact	satisfied.	
PersonX cleans PersonX's apartment	xWant	take a break	
PersonX cleans PersonX's bathroom	xAttr	helpful	
PersonX cleans PersonX's bathroom	xNeed	Prepare cleaning toold	
PersonX cleans PersonX's bathroom	xReact	tired	
PersonX cleans PersonX's bathroom	xWant	to take a shower	
PersonX cleans PersonX's car	xAttr	neat	
PersonX cleans PersonX's car	xNeed	to pull the hose to the driveway	
PersonX cleans PersonX's car	xReact	satisfied	
PersonX cleans PersonX's car	xWant	to dry the car	
PersonX cleans PersonX's garage	xAttr	having a yard sale	
PersonX cleans PersonX's garage	xIntent	to be orderly	279394.0
PersonX cleans PersonX's garage	xNeed	to go to the garage	
PersonX cleans PersonX's garage	xReact	accomplished	
PersonX cleans PersonX's home	xAttr	generous	
PersonX cleans PersonX's home	xIntent	to be clean	313219.0
PersonX cleans PersonX's home	xNeed	get cleaning products	
PersonX cleans PersonX's home	xReact	happy.	
PersonX cleans PersonY's bathroom	xAttr	tidy	
PersonX cleans PersonY's bathroom	xNeed	to buy chemicals	
PersonX cleans PersonY's bathroom	xReact	accomplished	
PersonX cleans PersonY's bathroom	xWant	to clean another area of the house	
PersonX cleans PersonY's cage	xAttr	aggressive	
PersonX cleans PersonY's cage	xIntent	to be nice	673703.0
PersonX cleans PersonY's cage	xNeed	to go to the cage	
PersonX cleans PersonY's cage	xReact	satisfied	
PersonX cleans PersonY's car	xAttr	kind	
PersonX cleans PersonY's car	xIntent	to be helpful	677480.0
PersonX cleans PersonY's car	xNeed	to get soap	
PersonX cleans PersonY's car	xReact	hapy	
PersonX cleans PersonY's house	xAttr	helpful	
PersonX cleans PersonY's house	xNeed	to be a housemaid	
PersonX cleans PersonY's house	xReact	tired.	
PersonX cleans PersonY's house	xWant	to go to own house	
PersonX cleans PersonY's room	xAttr	responsible	
PersonX cleans PersonY's room	xIntent	to have a clean house	140260.0
PersonX cleans PersonY's room	xNeed	paper towels	
PersonX cleans PersonY's room	xReact	helpful	
PersonX cleans everything	xAttr	hygienic	
PersonX cleans everything	xNeed	to think the place is a mess	
PersonX cleans everything	xReact	tired	
PersonX cleans everything	xWant	to put away the supplies	
PersonX cleans the entire house	xAttr	helpful	
PersonX cleans the entire house	xIntent	to keep things from being dirty	336704.0
PersonX cleans the entire house	xNeed	to gather supplies	
PersonX cleans the entire house	xReact	accomplished and neater.	
PersonX cleans the entire house	xWant	to clean outside	
PersonX cleans the kitchen	xAttr	brave	
PersonX cleans the kitchen	xIntent	to make sure nothing is dirty	478406.0
PersonX cleans the kitchen	xNeed	to get cleaning chemicals	
PersonX cleans the kitchen	xReact	good.	
PersonX cleans the kitchen	xWant	to sweep	
PersonX cleans the mess	xAttr	hard-working	
PersonX cleans the mess	xIntent	to keep things organized	463224.0
PersonX cleans the mess	xNeed	to make a mess.	
PersonX cleans the mess	xReact	clean	
PersonX cleans the spill	xAttr	industrious	
PersonX cleans the spill	xIntent	to keep it clean	424679.0
PersonX cleans the spill	xNeed	drop item	
PersonX cleans the spill	xReact	productive	
PersonX cleans up PersonX's act	xAttr	Remorseful	
PersonX cleans up PersonX's act	xIntent	to make a better life	666748.0
PersonX cleans up PersonX's act	xNeed	mess up	
PersonX cleans up PersonX's act	xReact	improved	
PersonX cleans up PersonX's act	xWant	continue to improve	
PersonX clears PersonY throat	xAttr	brave	
PersonX clears PersonY throat	xNeed	to operate on PersonY	
PersonX clears PersonY throat	xReact	happy	
PersonX clears PersonY throat	xWant	to catch someone's attention	
PersonX clenches PersonY's teeth	xAttr	scared	
PersonX clenches PersonY's teeth	xNeed	meet up with PersonY	
PersonX clenches PersonY's teeth	xReact	angry	
PersonX clenches PersonY's teeth	xWant	run and hide	
PersonX climbs back	xAttr	committed	
PersonX climbs back	xNeed	to move	
PersonX climbs back	xReact	sleepy.	
PersonX climbs back	xWant	to rest	
PersonX climbs inside	xAttr	adventurous	
PersonX climbs inside	xNeed	opens the hatch	
PersonX climbs inside	xReact	unease	
PersonX climbs inside	xWant	shut the hatch	
PersonX climbs onto the bed	xAttr	brave	
PersonX climbs onto the bed	xNeed	put on his pajamans	
PersonX climbs onto the bed	xReact	ready to sleep	
PersonX climbs onto the bed	xWant	go to sleep	
PersonX climbs the tree	xAttr	active	
PersonX climbs the tree	xIntent	to get a better view point	405216.0
PersonX climbs the tree	xNeed	to pick a tree	
PersonX climbs the tree	xReact	happy.	
PersonX closes PersonX's windows	xAttr	cold	
PersonX closes PersonX's windows	xIntent	to warm up the house	286055.0
PersonX closes PersonX's windows	xNeed	to get cold	
PersonX closes PersonX's windows	xReact	comfortable	
PersonX closes behind PersonY	xAttr	stealthy	
PersonX closes behind PersonY	xNeed	to be going out	
PersonX closes behind PersonY	xReact	indifferent	
PersonX closes behind PersonY	xWant	to leave PersonY outside	
PersonX closes ranks	xAttr	powerful	
PersonX closes ranks	xIntent	fit in	204043.0
PersonX closes ranks	xNeed	to interact with others	
PersonX closes ranks	xReact	like they belong	
PersonX closes the door	xAttr	firm	
PersonX closes the door	xIntent	to not be disturbed	389152.0
PersonX closes the door	xNeed	to have opened it	
PersonX closes the door	xReact	at ease	
PersonX closes the door after PersonY	xAttr	careful	
PersonX closes the door after PersonY	xNeed	to grasp onto the doorknob	
PersonX closes the door after PersonY	xReact	like they did a nice thing	
PersonX closes the door after PersonY	xWant	to talk to PersonY	
PersonX closes the window	xAttr	cold	
PersonX closes the window	xNeed	walk to the window	
PersonX closes the window	xReact	clean	
PersonX closes the window	xWant	close the curtains	
PersonX collapses on the ground	xAttr	over trained	
PersonX collapses on the ground	xNeed	to get up to fast	
PersonX collapses on the ground	xReact	sore	
PersonX collapses on the ground	xWant	to be assisted up	
PersonX collects rocks	xAttr	hobbyist	
PersonX collects rocks	xIntent	to have a hobby	699760.0
PersonX collects rocks	xNeed	to locate rocks	
PersonX collects rocks	xReact	motivated	
PersonX collects sea shells	xAttr	thorough	
PersonX collects sea shells	xIntent	a hobby	683008.0
PersonX collects sea shells	xNeed	to drive his car	
PersonX collects sea shells	xReact	entertained	
PersonX combs PersonY hair	xAttr	attentive	
PersonX combs PersonY hair	xNeed	to have a brush	
PersonX combs PersonY hair	xReact	helpful	
PersonX combs PersonY hair	xWant	to braid the hair	
PersonX combs PersonY's hair	xAttr	skilled	
PersonX combs PersonY's hair	xIntent	be helpful	167837.0
PersonX combs PersonY's hair	xNeed	Get a brush	
PersonX combs PersonY's hair	xReact	helpful	
PersonX comes along with PersonY	xAttr	involved	
PersonX comes along with PersonY	xIntent	none	158158.0
PersonX comes along with PersonY	xNeed	to meet person y	
PersonX comes along with PersonY	xReact	accomplished	
PersonX comes and get PersonY	xAttr	helpful	
PersonX comes and get PersonY	xIntent	to see the other person.	593521.0
PersonX comes and get PersonY	xNeed	find out where the person is	
PersonX comes and get PersonY	xReact	happy to see person	
PersonX comes around the corner	xAttr	eager	
PersonX comes around the corner	xNeed	shoes	
PersonX comes around the corner	xReact	indifferent	
PersonX comes around the corner	xWant	to cross the road	
PersonX comes back for PersonY	xAttr	carring	
PersonX comes back for PersonY	xIntent	to not leave anyone behind	193270.0
PersonX comes back for PersonY	xNeed	leave PersonY	
PersonX comes back for PersonY	xReact	proud that he was there for person	
PersonX comes back on PersonY	xAttr	guilty	
PersonX comes back on PersonY	xIntent	to be in control	175799.0
PersonX comes back on PersonY	xNeed	to spot PersonY	
PersonX comes back on PersonY	xReact	upset	
PersonX comes back soon	xAttr	dependable	
PersonX comes back soon	xNeed	visit someplace remote	
PersonX comes back soon	xReact	satisfied.	
PersonX comes back soon	xWant	to make another purchase	
PersonX comes back to my house	xAttr	reliable	
PersonX comes back to my house	xIntent	to have sex	163196.0
PersonX comes back to my house	xNeed	leave PersonY house	
PersonX comes back to my house	xReact	aroused	
PersonX comes back to school	xAttr	educated	
PersonX comes back to school	xNeed	Be up to date on schoolwork	
PersonX comes back to school	xReact	smarter	
PersonX comes back to school	xWant	To stay on top of homework	
PersonX comes back tomorrow	xAttr	anxious	
PersonX comes back tomorrow	xIntent	none	159391.0
PersonX comes back tomorrow	xNeed	to return to the store	
PersonX comes back tomorrow	xReact	nan	
PersonX comes clean	xAttr	guilty	
PersonX comes clean	xNeed	to have done something wrong	
PersonX comes clean	xReact	relieved	
PersonX comes clean	xWant	to tell everything	
PersonX comes close to PersonY	xAttr	Affectionate	
PersonX comes close to PersonY	xNeed	to know PersonY	
PersonX comes close to PersonY	xReact	accepted	
PersonX comes close to PersonY	xWant	to sit by y	
PersonX comes closer	xAttr	curious	
PersonX comes closer	xIntent	to see better	468521.0
PersonX comes closer	xNeed	to see it	
PersonX comes closer	xReact	connected	
PersonX comes crashing down	xAttr	disastorous	
PersonX comes crashing down	xIntent	none	499549.0
PersonX comes crashing down	xNeed	to run up the hill	
PersonX comes crashing down	xReact	hurt	
PersonX comes crashing down	xWant	to sit in the fetal position	
PersonX comes early	xAttr	disciplined	
PersonX comes early	xIntent	to make sure their on time	424364.0
PersonX comes early	xNeed	get up early	
PersonX comes early	xReact	responsible	
PersonX comes every day	xAttr	Plain	
PersonX comes every day	xNeed	to do the same thing often	
PersonX comes every day	xReact	responsible	
PersonX comes every day	xWant	to do something different	
