Unnamed: 0	prefix	input_text	target_text
422904	xNeed	PersonX moves to nashville	a car
422891	xReact	PersonX moves to nashville	ready
422906	xWant	PersonX moves to nashville	a new job
466441	xAttr	PersonX moves to new york	nervous
466414	xIntent	PersonX moves to new york	to travel
466427	xNeed	PersonX moves to new york	Gets a modeling job.
466410	xReact	PersonX moves to new york	excited
466440	xWant	PersonX moves to new york	to learn how to use the subway system.
461414	oReact	PersonX moves to texas	excited
461445	xAttr	PersonX moves to texas	fearless
461419	xIntent	PersonX moves to texas	to experience a new place
461439	xNeed	PersonX moves to texas	to get a job
461422	xReact	PersonX moves to texas	positive
461442	xWant	PersonX moves to texas	to explore their new state
691943	oReact	PersonX moves to the suburbs	safe
691984	xAttr	PersonX moves to the suburbs	adaptive
691944	xIntent	PersonX moves to the suburbs	to raise a family
691962	xNeed	PersonX moves to the suburbs	to not be in the suburbs yet
691946	xReact	PersonX moves to the suburbs	secure
691977	xWant	PersonX moves to the suburbs	to unpack
168881	oReact	PersonX moves toward PersonY	happy
168886	xIntent	PersonX moves toward PersonY	befriend
168887	xReact	PersonX moves toward PersonY	friendship
168905	xWant	PersonX moves toward PersonY	hit personY
99715	xAttr	PersonX moves toward the door	decisive
99683	xIntent	PersonX moves toward the door	to leave
99708	xNeed	PersonX moves toward the door	to get up
99684	xReact	PersonX moves toward the door	content
173496	oReact	PersonX moves towards PersonY	curious
173498	xIntent	PersonX moves towards PersonY	to get closer
173521	xNeed	PersonX moves towards PersonY	be near persony
173499	xReact	PersonX moves towards PersonY	excited
173523	xWant	PersonX moves towards PersonY	great persony
587770	xAttr	PersonX moves towards the door	Moving
587737	xIntent	PersonX moves towards the door	to be tactful
587761	xNeed	PersonX moves towards the door	to see the door
587741	xReact	PersonX moves towards the door	same
587759	xWant	PersonX moves towards the door	to open the door for his mom
675411	oReact	PersonX mows PersonY's grass	thankful
675459	xAttr	PersonX mows PersonY's grass	helpful
675412	xIntent	PersonX mows PersonY's grass	to be a good neighbor
675433	xNeed	PersonX mows PersonY's grass	to get a lawnmower
675413	xReact	PersonX mows PersonY's grass	neighborly
675454	xWant	PersonX mows PersonY's grass	to rest for awhile.
143574	oReact	PersonX mows PersonY's lawn	grateful and happy.
143613	xAttr	PersonX mows PersonY's lawn	hardworking
143581	xIntent	PersonX mows PersonY's lawn	to sacrifice the health of his grass
143606	xNeed	PersonX mows PersonY's lawn	fill the lawn mower with gas
143582	xReact	PersonX mows PersonY's lawn	relaxed
143607	xWant	PersonX mows PersonY's lawn	Take a break
309696	oReact	PersonX mows PersonY's yard	thankful for the assistance
309731	xAttr	PersonX mows PersonY's yard	considerate
309694	xIntent	PersonX mows PersonY's yard	to make some money
309709	xNeed	PersonX mows PersonY's yard	a lawnmower
309695	xReact	PersonX mows PersonY's yard	wealthy
309724	xWant	PersonX mows PersonY's yard	to do a good job
460528	oReact	PersonX mows lawns	satisfied
460570	xAttr	PersonX mows lawns	busy
460538	xIntent	PersonX mows lawns	to make extra money
460554	xNeed	PersonX mows lawns	get lawn mower
460534	xReact	PersonX mows lawns	proud
460556	xWant	PersonX mows lawns	use leafblower
448264	oReact	PersonX mows my lawn	happy
448310	xAttr	PersonX mows my lawn	helpful
448260	xIntent	PersonX mows my lawn	to make money
448287	xNeed	PersonX mows my lawn	get the mower
448262	xReact	PersonX mows my lawn	determined to get the job done
482793	xAttr	PersonX mows the grass	competent
482754	xIntent	PersonX mows the grass	to keep clean
482781	xNeed	PersonX mows the grass	to take lawn mower out of garage
482764	xReact	PersonX mows the grass	accomplished
482777	xWant	PersonX mows the grass	to clean up the trimmings
685981	oReact	PersonX mows the lawn	grateful
628911	xAttr	PersonX mows the yard	Dedicated
628867	xIntent	PersonX mows the yard	his yard to be tidy.
628889	xNeed	PersonX mows the yard	get gasoline for the lawnmower
628865	xReact	PersonX mows the yard	satisfied when its finished
628904	xWant	PersonX mows the yard	throw away grass
180095	oReact	PersonX mutters under PersonY's breath	bad
180121	xAttr	PersonX mutters under PersonY's breath	dramatic
180096	xIntent	PersonX mutters under PersonY's breath	to show frustration
180108	xNeed	PersonX mutters under PersonY's breath	to be talking to PersonY in a meeting
180097	xReact	PersonX mutters under PersonY's breath	annoyed
180110	xWant	PersonX mutters under PersonY's breath	to walk away in anger
499317	oReact	PersonX nails the interview	neutral
499345	xAttr	PersonX nails the interview	qualified
499314	xIntent	PersonX nails the interview	to be selected
499328	xNeed	PersonX nails the interview	to fill out an application
499312	xReact	PersonX nails the interview	proud of himself
499337	xWant	PersonX nails the interview	accept the offer
610688	oReact	PersonX names PersonX's baby	upset that the baby was named megatron.
610719	xAttr	PersonX names PersonX's baby	loving
610692	xIntent	PersonX names PersonX's baby	to have a beautiful name for his son
610705	xNeed	PersonX names PersonX's baby	to decide on a name
610693	xReact	PersonX names PersonX's baby	amazing
610706	xWant	PersonX names PersonX's baby	to share the news
308818	oReact	PersonX names PersonX's lily	also satisfied.
308843	xAttr	PersonX names PersonX's lily	creative
308814	xIntent	PersonX names PersonX's lily	to show care for their lily
308815	xReact	PersonX names PersonX's lily	good about themselves
308838	xWant	PersonX names PersonX's lily	sing to their lily
308905	oReact	PersonX names PersonY's lily	amused
308943	xAttr	PersonX names PersonY's lily	creative
308910	xIntent	PersonX names PersonY's lily	to do something in humor
308925	xNeed	PersonX names PersonY's lily	To determine the gender of the baby
308907	xReact	PersonX names PersonY's lily	creative
308932	xWant	PersonX names PersonY's lily	to make a friend
436801	xAttr	PersonX names bill	Funny
436778	xIntent	PersonX names bill	to call him
436793	xNeed	PersonX names bill	to think about what to name the man
436779	xReact	PersonX names bill	powerful
436796	xWant	PersonX names bill	talk to bill
429979	oReact	PersonX names the baby	indifferent
429983	xIntent	PersonX names the baby	to call the baby
429996	xNeed	PersonX names the baby	to go take the pregnant person to the hospital
429981	xReact	PersonX names the baby	excited
430004	xWant	PersonX names the baby	to feed the baby
363089	xAttr	PersonX names the puppy spot	determined
222730	oReact	PersonX names your poison	satisfied
222731	xIntent	PersonX names your poison	to be nice
222744	xNeed	PersonX names your poison	to go to the bar
301755	oReact	PersonX narrows PersonX's choices	happy.
301780	xAttr	PersonX narrows PersonX's choices	Opts
301776	xNeed	PersonX narrows PersonX's choices	to go shopping
301757	xReact	PersonX narrows PersonX's choices	happy.
301769	xWant	PersonX narrows PersonX's choices	to make a decision
308191	xAttr	PersonX narrows PersonX's choices down	controllive
308165	xIntent	PersonX narrows PersonX's choices down	to decide what to do.
308157	xReact	PersonX narrows PersonX's choices down	assertive
308173	xWant	PersonX narrows PersonX's choices down	make a choice
568677	oReact	PersonX narrows PersonY's choices	bothered
568715	xAttr	PersonX narrows PersonY's choices	decisive
568678	xIntent	PersonX narrows PersonY's choices	to restric
568706	xNeed	PersonX narrows PersonY's choices	to reduce the number of alternatives
568702	xWant	PersonX narrows PersonY's choices	more control
151475	oReact	PersonX narrows PersonY's eyes	threatened
151508	xAttr	PersonX narrows PersonY's eyes	livid
151477	xIntent	PersonX narrows PersonY's eyes	to read small print
151503	xNeed	PersonX narrows PersonY's eyes	to be showing PersonY how to act
151479	xReact	PersonX narrows PersonY's eyes	tired
151505	xWant	PersonX narrows PersonY's eyes	to give PersonY glasses
597356	oReact	PersonX narrows PersonY's eyes at PersonY	doubted
597390	xAttr	PersonX narrows PersonY's eyes at PersonY	STRONG
597359	xIntent	PersonX narrows PersonY's eyes at PersonY	to show suspicion
597369	xNeed	PersonX narrows PersonY's eyes at PersonY	To pinch Y’s eyes
597360	xReact	PersonX narrows PersonY's eyes at PersonY	skeptical
597372	xWant	PersonX narrows PersonY's eyes at PersonY	To make fun of Y
74303	oReact	PersonX needs PersonY help	useful
74320	xNeed	PersonX needs PersonY help	to be in his good books
74305	xReact	PersonX needs PersonY help	not great
591941	xAttr	PersonX needs PersonY's help	needy
591903	xIntent	PersonX needs PersonY's help	to be helped by someone
591904	xReact	PersonX needs PersonY's help	like a burden
591929	xWant	PersonX needs PersonY's help	to thank PersonY.
643885	xIntent	PersonX needs ___ badly	to eat
643902	xNeed	PersonX needs ___ badly	to buy groceries
643886	xReact	PersonX needs ___ badly	full
685393	oReact	PersonX needs ___ for PersonX's car	happy, good
685423	xAttr	PersonX needs ___ for PersonX's car	responsible
685397	xIntent	PersonX needs ___ for PersonX's car	to maintain the car
685413	xNeed	PersonX needs ___ for PersonX's car	to of worn out the oil
685398	xReact	PersonX needs ___ for PersonX's car	responsible
685421	xWant	PersonX needs ___ for PersonX's car	drive car to person Y
2388	oReact	PersonX needs ___ to get	superior
2414	xAttr	PersonX needs ___ to get	suffering
2389	xIntent	PersonX needs ___ to get	more of something
2407	xNeed	PersonX needs ___ to get	take a week off
2390	xReact	PersonX needs ___ to get	upset
2410	xWant	PersonX needs ___ to get	take their son to college
7800	oReact	PersonX needs ___ to make	the  things
7830	xAttr	PersonX needs ___ to make	determined
7801	xIntent	PersonX needs ___ to make	person help
7828	xNeed	PersonX needs ___ to make	to research
7802	xReact	PersonX needs ___ to make	yes  happy
7826	xWant	PersonX needs ___ to make	Pray to God
468826	oReact	PersonX needs a ride	annoyed
468862	xAttr	PersonX needs a ride	helpless
468827	xIntent	PersonX needs a ride	to get to work on time
468853	xNeed	PersonX needs a ride	doesn't have a ride
468828	xReact	PersonX needs a ride	frustrated
468855	xWant	PersonX needs a ride	to get there
343413	oReact	PersonX needs a ride home	helpful
343415	xReact	PersonX needs a ride home	needy
419676	xAttr	PersonX needs a solution	tired
419663	xNeed	PersonX needs a solution	to have a problem
419665	xWant	PersonX needs a solution	to come up with something
699313	xAttr	PersonX needs a vacation	tired
699282	xIntent	PersonX needs a vacation	to feel relaxed
699301	xNeed	PersonX needs a vacation	overwork
699284	xReact	PersonX needs a vacation	positive
699307	xWant	PersonX needs a vacation	research vacations
21117	oReact	PersonX needs every ___	productive
21140	xAttr	PersonX needs every ___	ravenous
21119	xIntent	PersonX needs every ___	to get the job done one time.
21121	xReact	PersonX needs every ___	proud
21131	xWant	PersonX needs every ___	To maximize resources
367692	xAttr	PersonX needs extra cash	hopeful
367681	xNeed	PersonX needs extra cash	GATHER ITEMS FOR YARD SALE
367670	xReact	PersonX needs extra cash	unhappy
367691	xWant	PersonX needs extra cash	to ask for help
494175	xIntent	PersonX needs food	to cook
389637	oReact	PersonX needs help	happy
389669	xAttr	PersonX needs help	needy
389658	xNeed	PersonX needs help	to have limited resources
389660	xWant	PersonX needs help	to do a fund-raiser
532195	oReact	PersonX needs ice	compassion
532217	xAttr	PersonX needs ice	having a party
532193	xIntent	PersonX needs ice	to cool a drink down
532212	xNeed	PersonX needs ice	To prepare ingredients for recipe
532197	xReact	PersonX needs ice	hurt
532214	xWant	PersonX needs ice	To complete his drink
391958	xReact	PersonX needs money	poor
367263	xIntent	PersonX needs money badly	pay his apartment rent on time.
631867	oReact	PersonX needs to be replaced	like he doesn't deserve to work there
631901	xAttr	PersonX needs to be replaced	a bad employee
631869	xReact	PersonX needs to be replaced	like they did a bad job
631885	xWant	PersonX needs to be replaced	to hire someone
527999	xIntent	PersonX needs to buy	to spend money
528016	xNeed	PersonX needs to buy	To have cash
616155	oReact	PersonX needs to get to work	grateful.
616196	xAttr	PersonX needs to get to work	bored
616156	xIntent	PersonX needs to get to work	to finish his project.
616181	xNeed	PersonX needs to get to work	to learn new skills
616163	xReact	PersonX needs to get to work	motivated
616178	xWant	PersonX needs to get to work	to go to the store
492211	xAttr	PersonX needs to go	determined
661582	oReact	PersonX needs to go home	happy.
661613	xAttr	PersonX needs to go home	tired
661584	xIntent	PersonX needs to go home	to relax.
197075	xIntent	PersonX needs to go to bed	stay up but is very tired
197103	xNeed	PersonX needs to go to bed	to finish their work
197079	xReact	PersonX needs to go to bed	inhibited
197100	xWant	PersonX needs to go to bed	turn off light
444630	oReact	PersonX needs to know	hurried
444636	xIntent	PersonX needs to know	to find out something
444633	xReact	PersonX needs to know	desperate
444652	xWant	PersonX needs to know	to punish the culprit
360379	xAttr	PersonX needs to lose some weight	unhealthy
360363	xNeed	PersonX needs to lose some weight	receive treatment
362955	oReact	PersonX needs to pay rent	irritated
362951	xReact	PersonX needs to pay rent	relieved.
507280	xAttr	PersonX needs to relax	neurotic
507263	xNeed	PersonX needs to relax	work hard
507271	xWant	PersonX needs to relax	to recharge
372025	xIntent	PersonX needs to save money	to go on a trip
194134	oReact	PersonX needs to see PersonY	happy
194135	xIntent	PersonX needs to see PersonY	to talk
194136	xReact	PersonX needs to see PersonY	happy
475525	xAttr	PersonX needs to study	studious
475517	xNeed	PersonX needs to study	to open book
475519	xWant	PersonX needs to study	to get a snack
152767	oReact	PersonX needs to tell PersonY	surprised.
343184	xAttr	PersonX needs to use the bathroom	urgent
343162	xIntent	PersonX needs to use the bathroom	to relieve themselves
343172	xNeed	PersonX needs to use the bathroom	to realise they need to use the bathroom
343160	xReact	PersonX needs to use the bathroom	relieved
343174	xWant	PersonX needs to use the bathroom	to wash their hands
697583	oReact	PersonX needs work	needy
697616	xAttr	PersonX needs work	bored
697578	xIntent	PersonX needs work	to make money
697609	xNeed	PersonX needs work	to ask their friends who are working
697579	xReact	PersonX needs work	accomplished
697601	xWant	PersonX needs work	to get paid
102671	oReact	PersonX neglects PersonX's duties	put-upon
102699	xAttr	PersonX neglects PersonX's duties	sloppy
102689	xNeed	PersonX neglects PersonX's duties	have chores they need to do
102677	xReact	PersonX neglects PersonX's duties	annoyed with themself/outside circumstances
102692	xWant	PersonX neglects PersonX's duties	try again tomorrow
450683	xIntent	PersonX never asked	to keep quiet
450699	xWant	PersonX never asked	to regret not asking
697744	oReact	PersonX never ate	worried
697768	xAttr	PersonX never ate	sick
697759	xNeed	PersonX never ate	to decline the offer
697747	xReact	PersonX never ate	starving
556552	xAttr	PersonX never ate ___	sheltered
556526	xIntent	PersonX never ate ___	to stay healthy
556527	xReact	PersonX never ate ___	accomplished
556543	xWant	PersonX never ate ___	to give it a try
628812	xNeed	PersonX never been on a train before	to check the train schedules
641986	oReact	PersonX never buy ___	angry they are losing business
642011	xAttr	PersonX never buy ___	stubborn
641984	xIntent	PersonX never buy ___	to only buy things they like
642000	xWant	PersonX never buy ___	to find a substitute
688403	oReact	PersonX never came	dissapointed
688425	xAttr	PersonX never came	missing
688404	xIntent	PersonX never came	to be alone
688420	xNeed	PersonX never came	to have some somewhere to go
688405	xReact	PersonX never came	relieved
688417	xWant	PersonX never came	to avoid the event
178189	oReact	PersonX never came back	neglected
178216	xAttr	PersonX never came back	selfish
178204	xNeed	PersonX never came back	to leave
178187	xReact	PersonX never came back	like they've abandoned something
178207	xWant	PersonX never came back	avoid people they knew
527389	oReact	PersonX never cared	upset
527390	xIntent	PersonX never cared	worry about themselves
527407	xNeed	PersonX never cared	to ignore their social group
495000	xAttr	PersonX never caught	lucky
494990	xNeed	PersonX never caught	Does bad thing
494980	xReact	PersonX never caught	weak
494992	xWant	PersonX never caught	Keeps running
692459	xAttr	PersonX never cleaned	spoiled
692431	xIntent	PersonX never cleaned	to be lazy
692429	xReact	PersonX never cleaned	annoyed
692449	xWant	PersonX never cleaned	to clean
507407	oReact	PersonX never cooked	grateful
507431	xAttr	PersonX never cooked	novice
507405	xIntent	PersonX never cooked	to be lazy
507421	xNeed	PersonX never cooked	to never learn how to cook
507426	xWant	PersonX never cooked	to take a cooking class
285763	xReact	PersonX never did PersonX's homework	anxious
693549	oReact	PersonX never drank	happy
693576	xAttr	PersonX never drank	a teetotaler
693553	xIntent	PersonX never drank	no to consume alcohol
693555	xReact	PersonX never drank	determined
693572	xWant	PersonX never drank	never drink again
499803	xNeed	PersonX never drink	have allergy reaction
500184	oReact	PersonX never drink again	happy
451727	xAttr	PersonX never followed	ignorant
451692	xIntent	PersonX never followed	to go somewhere else
451714	xNeed	PersonX never followed	to be confident enough that they don't need to blindly follow what anyone else does
451693	xReact	PersonX never followed	relieved
451706	xWant	PersonX never followed	to have his own way
386852	oReact	PersonX never found	depressed
386889	xAttr	PersonX never found	lazy
386856	xIntent	PersonX never found	to be lazy
386854	xReact	PersonX never found	frightened
141270	xNeed	PersonX never found ___	cover all possible spots
141275	xWant	PersonX never found ___	to lodge a missing complaint
634486	xAttr	PersonX never found it	Detective
634473	xNeed	PersonX never found it	to ask for help finding it
634461	xReact	PersonX never found it	frustrated
624855	oReact	PersonX never found out	proud
482382	xAttr	PersonX never gave	greedy
482355	xIntent	PersonX never gave	to save his money
482378	xWant	PersonX never gave	to have more
192075	xNeed	PersonX never gave PersonY ___	promise to give the song
192049	xReact	PersonX never gave PersonY ___	guilty
547519	oReact	PersonX never gave ___	like something has been taken form them
547543	xAttr	PersonX never gave ___	selfish
547520	xIntent	PersonX never gave ___	to keep it for themself
547517	xReact	PersonX never gave ___	ruthless
420752	xAttr	PersonX never gave up	determined
420732	xIntent	PersonX never gave up	to finish
420743	xNeed	PersonX never gave up	keep trying
420733	xReact	PersonX never gave up	excited
420746	xWant	PersonX never gave up	quit
389873	oReact	PersonX never go	sad
389893	xAttr	PersonX never go	lazy
389874	xIntent	PersonX never go	to stay home
389886	xWant	PersonX never go	to have a rest
564538	xNeed	PersonX never go ___	to gather information
564527	xReact	PersonX never go ___	secure
554256	oReact	PersonX never got ___	like they wonder where he is
336284	oReact	PersonX never got along	sad
336316	xAttr	PersonX never got along	disappointed
336285	xIntent	PersonX never got along	to be mean
336302	xNeed	PersonX never got along	to fight with someone
336289	xReact	PersonX never got along	secluded
336312	xWant	PersonX never got along	to avoid people they don't like
180421	xAttr	PersonX never got around	regretful
180401	xIntent	PersonX never got around	to be well behaved
180417	xNeed	PersonX never got around	to stay at home
180402	xReact	PersonX never got around	smart and bright
180415	xWant	PersonX never got around	get a car
623045	xNeed	PersonX never learned	to of should of known
708125	oReact	PersonX never let ___	irritated
708152	xAttr	PersonX never let ___	strong
535159	xIntent	PersonX never liked ___	something else to enjoy
535178	xNeed	PersonX never liked ___	to have experienced a variety of foods to acquire a preference for certain ones over others
535160	xReact	PersonX never liked ___	like something else would be better
535175	xWant	PersonX never liked ___	choose alternatives
698950	oReact	PersonX never listened	hurt
698985	xAttr	PersonX never listened	Absentminded
698943	xIntent	PersonX never listened	to avoid him
698967	xNeed	PersonX never listened	to think about something else
698944	xReact	PersonX never listened	sorry about it
698969	xWant	PersonX never listened	to continue defying
464079	xAttr	PersonX never looked	stupid
464058	xIntent	PersonX never looked	to not see something disturbing
464069	xNeed	PersonX never looked	hear someone breaking in
464060	xReact	PersonX never looked	glad
464074	xWant	PersonX never looked	to keep on doing what they were doing
156598	oReact	PersonX never looked back	bad
156602	xIntent	PersonX never looked back	to get away from his family
156616	xNeed	PersonX never looked back	to keep walking
156600	xReact	PersonX never looked back	at fear
156614	xWant	PersonX never looked back	leave their hometown
512997	xAttr	PersonX never looks	ignorant
512988	xNeed	PersonX never looks	close their eyes
512990	xWant	PersonX never looks	run away
339378	xIntent	PersonX never looks back	to not dwell on mistakes
339381	xReact	PersonX never looks back	determined
558079	oReact	PersonX never made ___	hatred
558105	xAttr	PersonX never made ___	isolated
558080	xIntent	PersonX never made ___	to be alone
558081	xReact	PersonX never made ___	comfortable
558096	xWant	PersonX never made ___	to try it out
500465	xNeed	PersonX never missed	to be disciplined
561597	oReact	PersonX never missed ___	happy
561626	xAttr	PersonX never missed ___	responsible
561602	xIntent	PersonX never missed ___	to be faithful
561617	xNeed	PersonX never missed ___	surgery
561603	xReact	PersonX never missed ___	loyal
561623	xWant	PersonX never missed ___	to be on time for meeting
452957	oReact	PersonX never noticed	angry
452959	xReact	PersonX never noticed	sorry
452978	xWant	PersonX never noticed	to go about his business
470663	xIntent	PersonX never paid	to rip someone off
470681	xNeed	PersonX never paid	to look for free stuff
640905	oReact	PersonX never paid ___	annoyed
640939	xAttr	PersonX never paid ___	Delinquint
640906	xIntent	PersonX never paid ___	to avoid it
640907	xReact	PersonX never paid ___	guilty about it
640932	xWant	PersonX never paid ___	get an oil change
362363	xWant	PersonX never paid attention	to start looking around
535799	xAttr	PersonX never played ___	inexperienced
535772	xIntent	PersonX never played ___	to enjoy other things
535786	xNeed	PersonX never played ___	He opened a gift.
535773	xReact	PersonX never played ___	like their time would be better spent doing something else
535789	xWant	PersonX never played ___	He gave it to Goodwill.
494795	oReact	PersonX never return	saddened
494798	xReact	PersonX never return	relieved
494810	xWant	PersonX never return	to start over
474346	xAttr	PersonX never returned	heartless
474324	xIntent	PersonX never returned	to quit
565798	xAttr	PersonX never saw ___	uncultured
565782	xNeed	PersonX never saw ___	to get into an accident
565764	xReact	PersonX never saw ___	confused
565784	xWant	PersonX never saw ___	to say they don't know anything
167034	oReact	PersonX never see PersonY	indifferent
167051	xAttr	PersonX never see PersonY	Strive
167031	xIntent	PersonX never see PersonY	to be by themselves
167044	xNeed	PersonX never see PersonY	to know personY
167032	xReact	PersonX never see PersonY	reserved
167047	xWant	PersonX never see PersonY	to see how they are doing
564777	oReact	PersonX never seen ___	happy
399083	oReact	PersonX never showed	mad
399084	xIntent	PersonX never showed	to sleep
399082	xReact	PersonX never showed	like they had better things to do
399102	xWant	PersonX never showed	to avoid the situation
458626	xAttr	PersonX never showed up	careless
458612	xNeed	PersonX never showed up	intentionally miss the meeting
458614	xWant	PersonX never showed up	be alone
510745	oReact	PersonX never talked	like his contributions to conversations would be welcomed
510774	xAttr	PersonX never talked	nonverbal
510749	xIntent	PersonX never talked	to avoid an argument
510768	xNeed	PersonX never talked	to have grown up without any friends
510747	xReact	PersonX never talked	like they don't relate to people so much
510764	xWant	PersonX never talked	be quiet
392924	oReact	PersonX never thought	remorseful
392951	xAttr	PersonX never thought	impetuous
392937	xNeed	PersonX never thought	to act on impulse
392930	xReact	PersonX never thought	confused
392942	xWant	PersonX never thought	to take it easy
561498	oReact	PersonX never took ___	upset
561496	xIntent	PersonX never took ___	to be dirty
561520	xWant	PersonX never took ___	to learn a foreign language
487666	oReact	PersonX never tried	disappointed
487698	xAttr	PersonX never tried	humble
487668	xReact	PersonX never tried	upset
705692	xAttr	PersonX never tried ___	slovenly.
705661	xIntent	PersonX never tried ___	to avoid this.
705675	xNeed	PersonX never tried ___	know about it
705664	xReact	PersonX never tried ___	cowardly.
705685	xWant	PersonX never tried ___	to think about trying goat milk
477285	oReact	PersonX never understood	irritated
702870	xAttr	PersonX never use	hesitant
702853	xIntent	PersonX never use	to avoid using something
702854	xReact	PersonX never use	responsible
702860	xWant	PersonX never use	to ignore it
554385	xNeed	PersonX never use ___	Watch the news
689872	oReact	PersonX never woke	confused
689893	xWant	PersonX never woke	to wake up earlier.
498531	xAttr	PersonX never wore	disinterested
498514	xIntent	PersonX never wore	to not wear it
498515	xReact	PersonX never wore	like it doesn't fit him
550316	xAttr	PersonX never wore ___	lipstick
550296	xNeed	PersonX never wore ___	to decide what to wear
550298	xWant	PersonX never wore ___	to change their style
409208	xIntent	PersonX never worked	to live off of others
409210	xReact	PersonX never worked	incapable
598325	oReact	PersonX nickels and dime	cheated
598343	xAttr	PersonX nickels and dime	miserly
598328	xReact	PersonX nickels and dime	like they got their moneys worth
598339	xWant	PersonX nickels and dime	To make money
229730	oReact	PersonX nips in the bud	disappointed
229764	xAttr	PersonX nips in the bud	strong
229732	xIntent	PersonX nips in the bud	prevent an act
229754	xNeed	PersonX nips in the bud	to decide that they've had enough
229739	xReact	PersonX nips in the bud	in controll
229756	xWant	PersonX nips in the bud	to rest in relief
26233	xAttr	PersonX nips the ___ in the bud	powerful
26204	xIntent	PersonX nips the ___ in the bud	anything
26224	xNeed	PersonX nips the ___ in the bud	to investigate
26205	xReact	PersonX nips the ___ in the bud	calm
26227	xWant	PersonX nips the ___ in the bud	to stop the original activity
502014	oReact	PersonX no longer wanted	sorry
502043	xAttr	PersonX no longer wanted	done
502016	xIntent	PersonX no longer wanted	to do something else
502024	xNeed	PersonX no longer wanted	becomes obsolete
502017	xReact	PersonX no longer wanted	annoyed
502025	xWant	PersonX no longer wanted	cry
558900	oReact	PersonX no longer wanted ___	changed
558905	xReact	PersonX no longer wanted ___	less bored
582783	oReact	PersonX nods PersonX's ___ in agreement	validated
582828	xAttr	PersonX nods PersonX's ___ in agreement	fair
582791	xIntent	PersonX nods PersonX's ___ in agreement	to show understanding
582810	xNeed	PersonX nods PersonX's ___ in agreement	listens to idea
582788	xReact	PersonX nods PersonX's ___ in agreement	happy to be in agreement
582824	xWant	PersonX nods PersonX's ___ in agreement	to find reasons to agree
607153	xAttr	PersonX nods PersonY head	supportive
607129	xReact	PersonX nods PersonY head	inquisitive
150653	oReact	PersonX nods PersonY's head	happy to be acknowledged
150651	xIntent	PersonX nods PersonY's head	being a bully
150652	xReact	PersonX nods PersonY's head	great
221342	oReact	PersonX not does PersonY any favors	wonder why they are treated that way
221363	xAttr	PersonX not does PersonY any favors	selfish
221346	xIntent	PersonX not does PersonY any favors	to teach person y a lesson for their behavior.
221359	xNeed	PersonX not does PersonY any favors	to hire Person Y.
221347	xReact	PersonX not does PersonY any favors	good personally as he/she denied person y any favor.
221355	xWant	PersonX not does PersonY any favors	complete his own errands
232621	oReact	PersonX not gives PersonY the time of day	poorly
232651	xAttr	PersonX not gives PersonY the time of day	obtuse
232622	xIntent	PersonX not gives PersonY the time of day	to ignore them
232642	xNeed	PersonX not gives PersonY the time of day	have headphones on
232623	xReact	PersonX not gives PersonY the time of day	smug
220233	oReact	PersonX not gives a monkeys	ignored
220250	xAttr	PersonX not gives a monkeys	dominant
220234	xIntent	PersonX not gives a monkeys	to be apathetic
220235	xReact	PersonX not gives a monkeys	apathetic
220244	xWant	PersonX not gives a monkeys	to be unaffected
225279	xAttr	PersonX not has a leg to stand on	messy
225270	xNeed	PersonX not has a leg to stand on	get amputated
225259	xReact	PersonX not has a leg to stand on	very sad, because he can't do their everyday works.
225272	xWant	PersonX not has a leg to stand on	sit on wheelchair
19250	xIntent	PersonX notes every ___	to be wise
621206	oReact	PersonX notices ___ on PersonY's arm	observed.
621231	xNeed	PersonX notices ___ on PersonY's arm	to look at PersonY closely
621208	xReact	PersonX notices ___ on PersonY's arm	observant.
621233	xWant	PersonX notices ___ on PersonY's arm	to ask PersonY about their arm
548574	xAttr	PersonX notices ___ on the counter	Questioning, brave
546957	xIntent	PersonX notices ___ outside	to see what it's like out
546955	xReact	PersonX notices ___ outside	aware
323127	oReact	PersonX notices a bad smell	surprised
323155	xAttr	PersonX notices a bad smell	curious
323145	xNeed	PersonX notices a bad smell	to be aware of the environment
323146	xWant	PersonX notices a bad smell	to see what the bad smell is
509699	xAttr	PersonX notices a man	aware
509669	xIntent	PersonX notices a man	to be aware of the people around them.
509674	xReact	PersonX notices a man	sad
509693	xWant	PersonX notices a man	to ignore the man
71093	oReact	PersonX notices another ___	grateful
71124	xAttr	PersonX notices another ___	diligent
71115	xNeed	PersonX notices another ___	to look at something
71112	xWant	PersonX notices another ___	to inspect it further
448959	xReact	PersonX notices at first	nervous
614087	oReact	PersonX notices right away	aware
614091	xIntent	PersonX notices right away	it to come to attention
614112	xNeed	PersonX notices right away	to see something
385786	xAttr	PersonX notices something	observant
385780	xNeed	PersonX notices something	to look into window
385763	xReact	PersonX notices something	curious
385776	xWant	PersonX notices something	find out more
537655	oReact	PersonX nurses ___ to health	healthy
537656	xIntent	PersonX nurses ___ to health	them to be healthy
537677	xNeed	PersonX nurses ___ to health	to feed PersonX
537653	xReact	PersonX nurses ___ to health	relieved
537679	xWant	PersonX nurses ___ to health	to have PersonX be checked with the doctor
662724	oReact	PersonX nuzzles PersonY's face	loved
662746	xAttr	PersonX nuzzles PersonY's face	nurturing
662725	xIntent	PersonX nuzzles PersonY's face	to show love
662741	xNeed	PersonX nuzzles PersonY's face	to purchase a nuzzle
662726	xReact	PersonX nuzzles PersonY's face	loving
662743	xWant	PersonX nuzzles PersonY's face	to not hear persony
