input_text	prefix	target_text	Unnamed: 0
PersonX asks PersonY's friends for help	xReact	hopeful	
PersonX asks PersonY's girlfriend	xAttr	interested	
PersonX asks PersonY's girlfriend	xIntent	to start a relationship	284992.0
PersonX asks PersonY's girlfriend	xReact	guilty	
PersonX asks PersonY's help	xAttr	inquisitive	
PersonX asks PersonY's help	xIntent	assistance with something	89637.0
PersonX asks PersonY's help	xReact	relieved	
PersonX asks PersonY's husband	xAttr	cunning	
PersonX asks PersonY's husband	xIntent	to ask people something	281468.0
PersonX asks PersonY's husband	xReact	inquisitive	
PersonX asks PersonY's kids	xAttr	questioning	
PersonX asks PersonY's kids	xIntent	to know something	289229.0
PersonX asks PersonY's kids	xReact	curious.	
PersonX asks PersonY's mom	xAttr	hopeful	
PersonX asks PersonY's mom	xIntent	to obtain information	147616.0
PersonX asks PersonY's mom	xReact	knowledgable	
PersonX asks PersonY's mom for help	xAttr	concerned	
PersonX asks PersonY's mom for help	xIntent	needs something	293168.0
PersonX asks PersonY's mom for help	xReact	he can able to fulfill his need	
PersonX asks PersonY's name	xAttr	friendly	
PersonX asks PersonY's name	xIntent	to get to know his new work partner	171309.0
PersonX asks PersonY's name	xReact	informed	
PersonX asks PersonY's neighbor	xAttr	understanding	
PersonX asks PersonY's neighbor	xIntent	to find out something	290027.0
PersonX asks PersonY's neighbor	xReact	satisfied	
PersonX asks PersonY's neighbors	xAttr	considerate	
PersonX asks PersonY's neighbors	xIntent	to know if they have seen persony.	291800.0
PersonX asks PersonY's neighbors	xReact	less worried	
PersonX asks PersonY's on a date	xAttr	hopeful	
PersonX asks PersonY's on a date	xIntent	to spend time with the person	146431.0
PersonX asks PersonY's on a date	xReact	relieved.	
PersonX asks PersonY's opinion	xAttr	Curious	
PersonX asks PersonY's opinion	xIntent	to know his opinion	100370.0
PersonX asks PersonY's opinion	xReact	enlightened to have gained knowledge	
PersonX asks PersonY's pardon	xAttr	guilty	
PersonX asks PersonY's pardon	xIntent	to be polite	586661.0
PersonX asks PersonY's pardon	xReact	pleased	
PersonX asks PersonY's parents	xAttr	deferential	
PersonX asks PersonY's parents	xIntent	his friend to come with him somewhere.	141763.0
PersonX asks PersonY's parents	xReact	relieved	
PersonX asks PersonY's parents for one	xAttr	demanding	
PersonX asks PersonY's parents for one	xIntent	one for himself	319563.0
PersonX asks PersonY's parents for one	xReact	good full	
PersonX asks PersonY's permission	xAttr	polite	
PersonX asks PersonY's permission	xIntent	to do something	78849.0
PersonX asks PersonY's permission	xReact	considerate	
PersonX asks PersonY's questions	xAttr	Nosy	
PersonX asks PersonY's questions	xIntent	to be informed and connected.	177929.0
PersonX asks PersonY's questions	xReact	contented.	
PersonX asks PersonY's roommate	xAttr	persuasive	
PersonX asks PersonY's roommate	xIntent	to know about y's roommate	307046.0
PersonX asks PersonY's roommate	xReact	informed	
PersonX asks PersonY's son	xAttr	curious	
PersonX asks PersonY's son	xIntent	to find out something	574973.0
PersonX asks PersonY's son	xReact	like they are asking a them a questioni	
PersonX asks PersonY's wife	xAttr	social	
PersonX asks PersonY's wife	xIntent	to know something	572598.0
PersonX asks PersonY's wife	xReact	informed	
PersonX asks a friend	xAttr	inquisitive	
PersonX asks a friend	xIntent	to know if a friend wants to go somewhere	695317.0
PersonX asks a friend	xReact	secure	
PersonX asks a friend to teach PersonY	xAttr	kind	
PersonX asks a friend to teach PersonY	xIntent	to help out	349345.0
PersonX asks a friend to teach PersonY	xReact	happy	
PersonX asks a girl	xAttr	confident	
PersonX asks a girl	xIntent	to know the answer	461348.0
PersonX asks a girl	xReact	relief	
PersonX asks a girl out	xAttr	nervous	
PersonX asks a girl out	xIntent	to go on a date	498326.0
PersonX asks a girl out	xReact	happy	
PersonX asks a question	xAttr	curious	
PersonX asks a question	xIntent	to learn	476937.0
PersonX asks a question	xReact	understood	
PersonX asks all PersonX's friends	xAttr	curious	
PersonX asks all PersonX's friends	xIntent	to invite them to her party.	673614.0
PersonX asks all PersonX's friends	xReact	curious	
PersonX asks another question	xAttr	curious	
PersonX asks another question	xIntent	to get an answer	106673.0
PersonX asks another question	xReact	ok	
PersonX asks everyone	xAttr	social	
PersonX asks everyone	xIntent	to find the lost object	404306.0
PersonX asks everyone	xReact	stressed	
PersonX asks for PersonY explanation	xAttr	curious	
PersonX asks for PersonY explanation	xIntent	to gain insight	652356.0
PersonX asks for PersonY explanation	xReact	good	
PersonX asks for PersonY's help	xAttr	in needy	
PersonX asks for PersonY's help	xIntent	to get help	111751.0
PersonX asks for PersonY's help	xReact	grateful	
PersonX asks for it	xAttr	misbehaving	
PersonX asks for it	xIntent	to do it the right way	212465.0
PersonX asks for it	xReact	informed.	
PersonX asks friends	xAttr	curious	
PersonX asks friends	xIntent	to get more information	488664.0
PersonX asks friends	xReact	informed	
PersonX asks god to help	xAttr	faithful	
PersonX asks god to help	xIntent	help	270127.0
PersonX asks god to help	xReact	faithful	
PersonX asks if PersonY could help	xAttr	understanding	
PersonX asks if PersonY could help	xIntent	some assistance.	336357.0
PersonX asks if PersonY could help	xReact	like they are putting upon person y	
PersonX asks if PersonY needed help	xAttr	concerned	
PersonX asks if PersonY needed help	xIntent	to be friendly	338684.0
PersonX asks if PersonY needed help	xReact	gratified	
PersonX asks if could come	xAttr	outgoing	
PersonX asks if could come	xIntent	to go along to a place	241908.0
PersonX asks if could come	xReact	happy	
PersonX asks if would like	xAttr	solicitous	
PersonX asks if would like	xIntent	asks	91809.0
PersonX asks if would like	xReact	likely	
PersonX asks my friend	xAttr	curious	
PersonX asks my friend	xIntent	to get some information	632684.0
PersonX asks my friend	xReact	got it	
PersonX asks my friends	xAttr	curious	
PersonX asks my friends	xIntent	to know the answer	488242.0
PersonX asks my friends	xReact	intrigued	
PersonX asks my mom	xAttr	requesting	
PersonX asks my mom	xIntent	to know something	475166.0
PersonX asks my mom	xReact	clarity about what he asks	
PersonX asks my neighbor	xAttr	curious	
PersonX asks my neighbor	xIntent	to get to know their neighbor	527637.0
PersonX asks my neighbor	xReact	anxious	
PersonX asks my parents	xAttr	curious	
PersonX asks my parents	xIntent	to be helpful	533117.0
PersonX asks my parents	xReact	good	
PersonX asks my wife	xAttr	intrigued	
PersonX asks my wife	xIntent	to get an answer	635941.0
PersonX asks my wife	xReact	nervous	
PersonX asks people	xAttr	social	
PersonX asks people	xIntent	to find out the answer to the question	476904.0
PersonX asks people	xReact	informed	
PersonX asks questions	xAttr	inquisitive	
PersonX asks questions	xIntent	is curious	402604.0
PersonX asks questions	xReact	good	
PersonX asks questions later	xAttr	patient	
PersonX asks questions later	xIntent	to be helpful.	267146.0
PersonX asks questions later	xReact	satisfied	
PersonX asks some friends	xAttr	curious	
PersonX asks some friends	xIntent	to get all the facts	488447.0
PersonX asks some friends	xReact	informed	
PersonX asks someone	xAttr	confident	
PersonX asks someone	xIntent	to know the time	632432.0
PersonX asks someone	xReact	grateful	
PersonX asks the boy	xAttr	inquisitive	
PersonX asks the boy	xIntent	a question answered	497590.0
PersonX asks the boy	xReact	concerned	
PersonX asks the boy out	xAttr	brave	
PersonX asks the boy out	xIntent	to date him	452729.0
PersonX asks the boy out	xReact	happy	
PersonX asks the cashier	xAttr	curious	
PersonX asks the cashier	xIntent	to know the total price	450117.0
PersonX asks the cashier	xReact	indifferent	
PersonX asks the clerk	xAttr	inquisitive	
PersonX asks the clerk	xIntent	to purchase something	479596.0
PersonX asks the clerk	xReact	informed	
PersonX asks the coach	xAttr	curious	
PersonX asks the coach	xIntent	to learn	425704.0
PersonX asks the coach	xReact	curious because they have a question and want an answer from their coach.	
PersonX asks the girl	xAttr	apprehensive	
PersonX asks the girl	xIntent	to go out.	631768.0
PersonX asks the girl	xReact	nervous.	
PersonX asks the girl out	xAttr	kind	
PersonX asks the girl out	xIntent	to kiss her	529655.0
PersonX asks the girl out	xReact	joyous	
PersonX asks the librarian	xAttr	curious	
PersonX asks the librarian	xIntent	to pay a fine	426678.0
PersonX asks the librarian	xReact	empowered	
PersonX asks the man	xAttr	Inquisitive	
PersonX asks the man	xIntent	assistance finding someone	512751.0
PersonX asks the man	xReact	less worried	
PersonX asks the neighbors	xAttr	talkative	
PersonX asks the neighbors	xIntent	to fultill his need	511459.0
PersonX asks the neighbors	xReact	satisfied	
PersonX asks the question	xAttr	curious	
PersonX asks the question	xIntent	to learn something	703526.0
PersonX asks the question	xReact	curious	
PersonX asks the students	xAttr	curious	
PersonX asks the students	xIntent	to understand	638834.0
PersonX asks the students	xReact	interested	
PersonX asks the waiter	xAttr	curious	
PersonX asks the waiter	xIntent	to complain about the bad food	513987.0
PersonX asks the waiter	xReact	knowledable	
PersonX asks the waitress	xAttr	inquisitive	
PersonX asks the waitress	xIntent	to get a question answered	440218.0
PersonX asks the waitress	xReact	satisfied	
PersonX asks the woman	xAttr	Questioning	
PersonX asks the woman	xIntent	to know something	447044.0
PersonX asks the woman	xReact	thankful	
PersonX asks the worker	xAttr	curious	
PersonX asks the worker	xIntent	to figure out an answer	440136.0
PersonX asks the worker	xReact	satisfied	
PersonX asks to leave	xAttr	homesick	
PersonX asks to leave	xIntent	to go somewhere else	468682.0
PersonX asks to leave	xReact	relieved	
PersonX asks to talk	xAttr	friendly	
PersonX asks to talk	xIntent	to be heard	452247.0
PersonX asks to talk	xReact	they've taken the necessary steps	
PersonX asks tom	xAttr	powerless	
PersonX asks tom	xIntent	to know	694030.0
PersonX asks tom	xReact	excited	
PersonX asks what PersonY wanted	xAttr	considerate	
PersonX asks what PersonY wanted	xIntent	to be helpful	362177.0
PersonX asks what PersonY wanted	xReact	out of the loop	
PersonX asks what happened	xAttr	curious	
PersonX asks what happened	xIntent	to know	524882.0
PersonX asks what happened	xReact	informed	
PersonX asks what was wrong	xAttr	Confused	
PersonX asks what was wrong	xIntent	to help	701050.0
PersonX asks what was wrong	xReact	concerned	
PersonX asserts PersonX's authority	xAttr	Officer	
PersonX asserts PersonX's authority	xIntent	to get his or her way	123276.0
PersonX asserts PersonX's authority	xReact	understand about others and learn new things	
PersonX asserts PersonX's independence	xAttr	capable	
PersonX asserts PersonX's independence	xIntent	strong	118364.0
PersonX asserts PersonX's independence	xReact	excited	
PersonX asserts PersonX's right	xAttr	dominant	
PersonX asserts PersonX's right	xIntent	to be free	88280.0
PersonX asserts PersonX's right	xReact	freedom	
PersonX asserts PersonX's rights	xAttr	determined	
PersonX asserts PersonX's rights	xIntent	to be treated fairly	588700.0
PersonX asserts PersonX's rights	xReact	neglected	
PersonX asserts PersonY's right	xAttr	just	
PersonX asserts PersonY's right	xIntent	protrect	95516.0
PersonX asserts PersonY's right	xReact	proud	
PersonX assesses the damage	xAttr	analytical	
PersonX assesses the damage	xIntent	to be attentive	439955.0
PersonX assesses the damage	xReact	concerned	
PersonX assists PersonY in making	xAttr	cruel	
PersonX assists PersonY in making	xIntent	to be friendly	253952.0
PersonX assists PersonY in making	xReact	helpful	
PersonX associates with PersonY increase	xAttr	intelligent	
PersonX associates with PersonY increase	xIntent	to be associate with person increase	93574.0
PersonX associates with PersonY increase	xReact	happy	
PersonX associates with PersonY's name	xAttr	mean	
PersonX associates with PersonY's name	xIntent	to be closer to persony	104824.0
PersonX associates with PersonY's name	xReact	content	
PersonX assumes PersonY expression	xAttr	quick	
PersonX assumes PersonY expression	xIntent	to make person y laugh.	260155.0
PersonX assumes PersonY expression	xReact	happy.	
PersonX assumes PersonY form	xAttr	sneaky	
PersonX assumes PersonY form	xIntent	to disguise them self	274725.0
PersonX assumes PersonY form	xReact	incognito	
PersonX assumes PersonY position	xAttr	subservient	
PersonX assumes PersonY position	xIntent	to replace y.	604033.0
PersonX assumes PersonY position	xReact	proactive.	
PersonX assumes PersonY responsibility	xAttr	similar	
PersonX assumes PersonY responsibility	xIntent	reliable helpful	669536.0
PersonX assumes PersonY responsibility	xReact	helfpul	
PersonX assumes PersonY role	xAttr	Confident	
PersonX assumes PersonY role	xIntent	to be assumes	651552.0
PersonX assumes PersonY role	xReact	happy	
PersonX assures PersonY would be	xAttr	empathetic	
PersonX assures PersonY would be	xIntent	to make sure person understands	118034.0
PersonX assures PersonY would be	xReact	helpful	
PersonX attains PersonX's end	xAttr	successful	
PersonX attains PersonX's end	xIntent	to achieve an accomplishment	88337.0
PersonX attains PersonX's end	xReact	proud	
PersonX attains PersonX's ends	xAttr	motivated	
PersonX attains PersonX's ends	xIntent	accomplish something	120641.0
PersonX attains PersonX's ends	xReact	like he or she succeeded	
PersonX attains PersonX's goal	xAttr	relieved	
PersonX attains PersonX's goal	xIntent	to complete the goal for persony	111271.0
PersonX attains PersonX's goal	xReact	proud	
PersonX attains PersonX's majority	xAttr	preferred	
PersonX attains PersonX's majority	xIntent	to achieve an accomplishment	88527.0
PersonX attains PersonX's majority	xReact	calm	
PersonX attains PersonX's object	xAttr	strong	
PersonX attains PersonX's object	xIntent	he wants it	72847.0
PersonX attains PersonX's object	xReact	accomplished, satisfied	
PersonX attains PersonY's object	xAttr	successful	
PersonX attains PersonY's object	xIntent	something.	107660.0
PersonX attains PersonY's object	xReact	happy to have the item.	
PersonX attempts PersonY explanation	xAttr	motivated	
PersonX attempts PersonY explanation	xIntent	to hear	275383.0
PersonX attempts PersonY explanation	xReact	like it's a good idea	
PersonX attends PersonX's meetings	xAttr	sincere in work	
PersonX attends PersonX's meetings	xIntent	status	125081.0
PersonX attends PersonX's meetings	xReact	okay	
PersonX attends PersonY meeting	xAttr	conscientious	
PersonX attends PersonY meeting	xIntent	to be informed	602528.0
PersonX attends PersonY meeting	xReact	accomplished	
PersonX attends PersonY's funeral	xAttr	sad	
PersonX attends PersonY's funeral	xIntent	to show their respects.	86474.0
PersonX attends PersonY's funeral	xReact	sad	
PersonX attends PersonY's meetings	xAttr	attentive	
PersonX attends PersonY's meetings	xIntent	to be supportive	118601.0
PersonX attends PersonY's meetings	xReact	supportive	
PersonX attends a concert	xAttr	adventurous	
PersonX attends a concert	xIntent	to hear music.	481181.0
PersonX attends a concert	xReact	like they were entertained.	
PersonX attends a party	xAttr	sociable	
PersonX attends a party	xIntent	to meet friends	492874.0
PersonX attends a party	xReact	fun	
PersonX attends a wine tasting	xAttr	curious	
PersonX attends a wine tasting	xIntent	to learn about wines	362210.0
PersonX attends a wine tasting	xReact	happy	
PersonX attends church	xAttr	a christian	
PersonX attends church	xIntent	to pray	509748.0
PersonX attends church	xReact	loved	
PersonX attends class	xAttr	in college	
PersonX attends class	xIntent	to learn as much as he can	450491.0
PersonX attends class	xReact	tired	
PersonX attends the concert	xAttr	inspired	
PersonX attends the concert	xIntent	to listen to music	636598.0
PersonX attends the concert	xReact	great	
PersonX attends the event	xAttr	sociable	
PersonX attends the event	xIntent	to enjoy an evening out	426765.0
PersonX attends the event	xReact	edified	
PersonX attends the party	xAttr	outgoing	
PersonX attends the party	xIntent	to meet people	523905.0
PersonX attends the party	xReact	energized that he met someone	
PersonX attends the wedding	xAttr	excited	
PersonX attends the wedding	xIntent	to see his sister gets married.	518488.0
PersonX attends the wedding	xReact	happy.	
PersonX attends to PersonX's business	xAttr	obliging	
PersonX attends to PersonX's business	xIntent	to achieve an accomplishment	82785.0
PersonX attends to PersonX's business	xReact	happy	
PersonX attends to PersonY's business	xAttr	loyal	
PersonX attends to PersonY's business	xIntent	to buy something	116622.0
PersonX attends to PersonY's business	xReact	neutral	
PersonX attends to PersonY's duties	xAttr	helpful	
PersonX attends to PersonY's duties	xIntent	to be owed a favor	98572.0
PersonX attends to PersonY's duties	xReact	helpful	
PersonX attends upon PersonY	xAttr	assisting	
PersonX attends upon PersonY	xIntent	to attend function	247311.0
PersonX attends upon PersonY	xReact	happy	
PersonX attracts PersonY attention	xAttr	attractive	
PersonX attracts PersonY attention	xIntent	none	105690.0
PersonX attracts PersonY attention	xReact	happy	
PersonX attracts PersonY audience	xAttr	invasive	
PersonX attracts PersonY audience	xIntent	to be noticed.	268566.0
PersonX attracts PersonY audience	xReact	heard.	
PersonX attracts PersonY's attention	xAttr	tall	
PersonX attracts PersonY's attention	xIntent	none	79301.0
PersonX attracts PersonY's attention	xReact	admired and confident.	
PersonX avenges PersonY's death	xAttr	strong	
PersonX avenges PersonY's death	xIntent	to avenge	91212.0
PersonX avenges PersonY's death	xReact	content	
PersonX averts PersonY's eyes	xAttr	Wise	
PersonX averts PersonY's eyes	xIntent	to protect the other person from seeing something.	152606.0
PersonX averts PersonY's eyes	xReact	upset about something.	
PersonX avoids PersonY action	xAttr	cautious	
PersonX avoids PersonY action	xIntent	to avoid persony	671904.0
PersonX avoids PersonY action	xReact	satisfied	
PersonX avoids PersonY appearance	xAttr	cautious	
PersonX avoids PersonY appearance	xIntent	to ignore y	271241.0
PersonX avoids PersonY appearance	xReact	mean	
PersonX avoids PersonY conflict	xAttr	nervous	
PersonX avoids PersonY conflict	xIntent	to avoid problems	605995.0
PersonX avoids PersonY conflict	xReact	happy	
PersonX avoids PersonY contact	xAttr	envious	
PersonX avoids PersonY contact	xIntent	to avoid contact with persony	671477.0
PersonX avoids PersonY contact	xReact	satisfied	
PersonX avoids PersonY misunderstanding	xAttr	annoyed	
PersonX avoids PersonY misunderstanding	xIntent	to not waste time	672744.0
PersonX avoids PersonY misunderstanding	xReact	annoyed	
PersonX avoids PersonY possibility	xAttr	cautious	
PersonX avoids PersonY possibility	xIntent	to not have to think about it	260085.0
PersonX avoids PersonY possibility	xReact	like they are hiding something from themself	
PersonX avoids PersonY's eyes	xAttr	Cowardly	
PersonX avoids PersonY's eyes	xIntent	to avoid confrontation	182782.0
PersonX avoids PersonY's eyes	xReact	nervous	
PersonX avoids eye contact	xAttr	shy	
PersonX avoids eye contact	xIntent	to be alone	193477.0
PersonX avoids eye contact	xReact	safe	
PersonX avoids like the plague	xAttr	intelligent	
PersonX avoids like the plague	xIntent	no contact	233579.0
PersonX avoids like the plague	xReact	repulsed	
PersonX awaits PersonX's turn	xAttr	paient	
PersonX awaits PersonX's turn	xIntent	to be competitive.	98958.0
PersonX awaits PersonX's turn	xReact	anxious.	
PersonX awaits PersonY answer	xAttr	hopeful	
PersonX awaits PersonY answer	xIntent	to know whether y reached the capital	276572.0
PersonX awaits PersonY answer	xReact	expectant	
PersonX awaits PersonY opportunity	xAttr	curious	
PersonX awaits PersonY opportunity	xIntent	to help person y get a good job	261260.0
PersonX awaits PersonY opportunity	xReact	encouraging	
PersonX awaits PersonY's arrival	xAttr	patient	
PersonX awaits PersonY's arrival	xIntent	to see persons y	585593.0
PersonX awaits PersonY's arrival	xReact	happy	
PersonX awaits PersonY's return	xAttr	heartbroken	
PersonX awaits PersonY's return	xIntent	misses persony	104742.0
PersonX awaits PersonY's return	xReact	happy	
PersonX awaits PersonY's turn	xAttr	patient	
PersonX awaits PersonY's turn	xIntent	persony to come back.	127773.0
PersonX awaits PersonY's turn	xReact	neglected and unimportant.	
PersonX awakes the next morning	xAttr	refreshed	
PersonX awakes the next morning	xIntent	none	344084.0
PersonX awakes the next morning	xReact	awake	
PersonX backs PersonX's car	xAttr	responsible	
PersonX backs PersonX's car	xIntent	none	309872.0
PersonX backs PersonX's car	xReact	relieve to have done correctly	
PersonX backs PersonY's car	xAttr	careful	
PersonX backs PersonY's car	xIntent	none	577306.0
PersonX backs PersonY's car	xReact	careless	
PersonX backs away from PersonY	xAttr	fearful	
PersonX backs away from PersonY	xIntent	to be away	168346.0
PersonX backs away from PersonY	xReact	disgusted.	
PersonX bade PersonY farewell	xAttr	Lonely	
PersonX bade PersonY farewell	xIntent	to be kind	101850.0
PersonX bade PersonY farewell	xReact	warm	
PersonX badly burned	xAttr	rash	
PersonX badly burned	xIntent	none	532035.0
PersonX badly burned	xReact	hurt	
PersonX badly hurt	xAttr	clumsy	
PersonX badly hurt	xIntent	none	508204.0
PersonX badly hurt	xReact	pain	
PersonX baits PersonX's hook	xAttr	calculating	
PersonX baits PersonX's hook	xIntent	catch a fish	318917.0
PersonX baits PersonX's hook	xReact	relaxed	
PersonX baits PersonY's hook	xAttr	helpful	
PersonX baits PersonY's hook	xIntent	to catch fish with persony	318956.0
PersonX baits PersonY's hook	xReact	determined	
PersonX bakes PersonY a cake	xAttr	skilled	
PersonX bakes PersonY a cake	xIntent	to give him a treat.	323584.0
PersonX bakes PersonY a cake	xReact	capable	
PersonX bakes a cake	xAttr	talented	
PersonX bakes a cake	xIntent	to satisfy a sweet tooth	386063.0
PersonX bakes a cake	xReact	happy	
PersonX bakes a cake for PersonY	xAttr	celebrating	
PersonX bakes a cake for PersonY	xIntent	to be thoughtful	361834.0
PersonX bakes a cake for PersonY	xReact	generous	
PersonX bakes a chocolate cake	xAttr	hungry	
PersonX bakes a chocolate cake	xIntent	to take the cake to a party.	362096.0
PersonX bakes a chocolate cake	xReact	satisfied	
PersonX bakes a pie	xAttr	skilled	
PersonX bakes a pie	xIntent	to cook	484845.0
PersonX bakes a pie	xReact	accomplished	
PersonX bakes all day	xAttr	content	
PersonX bakes all day	xIntent	to sell them	427965.0
PersonX bakes all day	xReact	happy	
PersonX bakes cookies	xAttr	artistic	
PersonX bakes cookies	xIntent	to share with his family.	400447.0
PersonX bakes cookies	xReact	happy.	
PersonX bakes cookies for PersonY	xAttr	generous	
PersonX bakes cookies for PersonY	xIntent	to celebrate y's party	618014.0
PersonX bakes cookies for PersonY	xReact	happy and enjoyed	
PersonX bakes one	xAttr	skilled	
PersonX bakes one	xIntent	one	433000.0
PersonX bakes one	xReact	skillful	
PersonX bakes some cookies	xAttr	homemaker	
PersonX bakes some cookies	xIntent	to test his cooking skill	454762.0
PersonX bakes some cookies	xReact	hungry	
PersonX bakes the cake	xAttr	creative	
PersonX bakes the cake	xIntent	a cake	469105.0
PersonX bakes the cake	xReact	accomplished	
PersonX bakes the cookies	xAttr	skilled	
PersonX bakes the cookies	xIntent	to give them to someone	526847.0
PersonX bakes the cookies	xReact	full	
PersonX balances the books	xAttr	Determined	
PersonX balances the books	xIntent	to challenge themselves	236249.0
PersonX balances the books	xReact	calm	
PersonX bangs PersonY's head	xAttr	rude	
PersonX bangs PersonY's head	xIntent	to hurt person	165779.0
PersonX bangs PersonY's head	xReact	adrenaline	
PersonX bangs to rights	xAttr	active	
PersonX bangs to rights	xIntent	none	205789.0
PersonX bangs to rights	xReact	caught	
PersonX barely made it	xAttr	relieved	
PersonX barely made it	xIntent	none	490202.0
PersonX barely made it	xReact	re leaved	
PersonX bares PersonX's soul	xAttr	open	
PersonX bares PersonX's soul	xIntent	get closer to others	203487.0
PersonX bares PersonX's soul	xReact	relieved	
PersonX bares PersonX's teeth	xAttr	aggressive	
PersonX bares PersonX's teeth	xIntent	to show aggression	654629.0
PersonX bares PersonX's teeth	xReact	mean	
PersonX barks up the wrong tree	xAttr	risky	
PersonX barks up the wrong tree	xIntent	prove someone wrong	221834.0
PersonX barks up the wrong tree	xReact	embarrassed	
PersonX bars PersonY's way	xAttr	rude	
PersonX bars PersonY's way	xIntent	to block persony from entering.	130107.0
PersonX bars PersonY's way	xReact	superior and above persony.	
PersonX bases on PersonX's experiences	xAttr	receptive	
PersonX bases on PersonX's experiences	xIntent	to learn from his past mistakes	97019.0
PersonX bases on PersonX's experiences	xReact	safe	
PersonX bases on PersonY analysis	xAttr	eager	
PersonX bases on PersonY analysis	xIntent	to be bases	94496.0
PersonX bases on PersonY analysis	xReact	happy	
PersonX bases on PersonY's experiences	xAttr	responsible	
PersonX bases on PersonY's experiences	xIntent	to trust	111370.0
PersonX bases on PersonY's experiences	xReact	smarter	
PersonX bases upon PersonY	xAttr	deliberate	
PersonX bases upon PersonY	xIntent	to make decision based on person	652143.0
PersonX bases upon PersonY	xReact	dependent	
PersonX bases upon data	xAttr	methodical	
PersonX bases upon data	xIntent	intelligent	96787.0
PersonX bases upon data	xReact	informed	
PersonX bases upon principles	xAttr	religious	
PersonX bases upon principles	xIntent	to stay true to themself	584167.0
PersonX bases upon principles	xReact	proper	
PersonX bases upon research	xAttr	Experimental	
PersonX bases upon research	xIntent	to be thorough	77786.0
PersonX bases upon research	xReact	accomplished	
PersonX bases upon the principle	xAttr	Wise	
PersonX bases upon the principle	xIntent	rely on his values	104705.0
PersonX bases upon the principle	xReact	reliable	
PersonX bashes the bishop	xAttr	offended	
PersonX bashes the bishop	xIntent	to pleasure oneself	213058.0
PersonX bashes the bishop	xReact	satisfied	
PersonX basically told PersonY	xAttr	sociable	
PersonX basically told PersonY	xIntent	to be honest	197332.0
PersonX basically told PersonY	xReact	relieved	
PersonX bats PersonY eye	xAttr	controlling	
PersonX bats PersonY eye	xIntent	to disturb him	246267.0
PersonX bats PersonY eye	xReact	guilty of his act	
PersonX bats a thousand	xAttr	successful	
PersonX bats a thousand	xIntent	to show his love for baseball	223061.0
PersonX bats a thousand	xReact	accomplished	
PersonX bats an eyelash	xAttr	interested	
PersonX bats an eyelash	xIntent	work	231147.0
PersonX bats an eyelash	xReact	like he has influenced	
PersonX bats an eyelid	xAttr	flirty	
PersonX bats an eyelid	xIntent	none	201999.0
PersonX bats an eyelid	xReact	in charge	
PersonX bats five hundred	xAttr	daring	
PersonX bats five hundred	xIntent	none	208357.0
PersonX bats five hundred	xReact	accomplished	
PersonX bats for both sides	xAttr	nonpartisan	
PersonX bats for both sides	xIntent	to practice on batting skills	600269.0
PersonX bats for both sides	xReact	happy, excited to bat more than once.	
PersonX bats for the other team	xAttr	unreliable	
PersonX bats for the other team	xIntent	to gain more	224105.0
PersonX bats for the other team	xReact	provocative	
PersonX battens down the hatches	xAttr	hopeful	
PersonX battens down the hatches	xIntent	to strenghten his position.	222388.0
PersonX battens down the hatches	xReact	proud happy if they succeeded	
PersonX beards the lion in his den	xAttr	honest	
PersonX beards the lion in his den	xIntent	to prove his worth	227578.0
PersonX beards the lion in his den	xReact	prepared	
PersonX bears PersonX's name	xAttr	similar	
PersonX bears PersonX's name	xIntent	none	85334.0
PersonX bears PersonX's name	xReact	esteemed	
PersonX bears PersonX's share	xAttr	fair	
PersonX bears PersonX's share	xIntent	to help themself	114197.0
PersonX bears PersonX's share	xReact	happy	
PersonX bears PersonY away	xAttr	convincing	
PersonX bears PersonY away	xIntent	to be alone	270701.0
PersonX bears PersonY away	xReact	satisfied	
PersonX bears PersonY children	xAttr	Mothering	
PersonX bears PersonY children	xIntent	to be pregnant	253618.0
PersonX bears PersonY children	xReact	accomplished	
PersonX bears PersonY company	xAttr	resentful	
PersonX bears PersonY company	xIntent	none	250812.0
PersonX bears PersonY company	xReact	irritated	
PersonX bears PersonY name	xAttr	special	
PersonX bears PersonY name	xIntent	none	258748.0
PersonX bears PersonY name	xReact	commonality with someone	
PersonX bears PersonY resemblance	xAttr	proud	
PersonX bears PersonY resemblance	xIntent	none	259954.0
PersonX bears PersonY resemblance	xReact	interested	
PersonX bears PersonY's share	xAttr	caring	
PersonX bears PersonY's share	xIntent	to help persony	584921.0
PersonX bears PersonY's share	xReact	like a giving person	
PersonX bears oneself	xAttr	self-reliant	
PersonX bears oneself	xIntent	to support themself	205582.0
PersonX bears oneself	xReact	happy	
PersonX bears upon PersonY	xAttr	overbearing	
PersonX bears upon PersonY	xIntent	something from person	90326.0
PersonX bears upon PersonY	xReact	happy	
PersonX bears witness to the PersonY	xAttr	observant	
PersonX bears witness to the PersonY	xIntent	to be honest	250006.0
PersonX bears witness to the PersonY	xReact	relieved	
PersonX beats PersonX's brother	xAttr	Bully	
PersonX beats PersonX's brother	xIntent	to win	675758.0
PersonX beats PersonX's brother	xReact	victorious after the win	
PersonX beats PersonX's dad	xAttr	aggressive	
PersonX beats PersonX's dad	xIntent	to hurt his own dad	289955.0
PersonX beats PersonX's dad	xReact	masterful	
PersonX beats PersonX's friend	xAttr	ambitious	
PersonX beats PersonX's friend	xIntent	impotence	310208.0
PersonX beats PersonX's friend	xReact	ashamed	
