input_text	prefix	target_text	Unnamed: 0
PersonX asks PersonX's mom for help	xIntent	to receive an advice	675525.0
PersonX asks PersonX's mom for help	xReact	grateful	
PersonX asks PersonX's mom for help	xWant	to overcome his worries	
PersonX asks PersonX's neighbor	xAttr	curious	
PersonX asks PersonX's neighbor	xIntent	introduce	284487.0
PersonX asks PersonX's neighbor	xReact	relieved	
PersonX asks PersonX's neighbor	xWant	To gather information	
PersonX asks PersonX's neighbors	xAttr	dependent	
PersonX asks PersonX's neighbors	xIntent	to know something	294112.0
PersonX asks PersonX's neighbors	xReact	curious	
PersonX asks PersonX's neighbors	xWant	to get an answer	
PersonX asks PersonX's parents for one	xAttr	hopeful	
PersonX asks PersonX's parents for one	xIntent	help	315971.0
PersonX asks PersonX's parents for one	xReact	satisfied	
PersonX asks PersonX's parents for one	xWant	to buy something	
PersonX asks PersonX's roommate	xAttr	social	
PersonX asks PersonX's roommate	xIntent	to ask something to the roommate and get friendship	307014.0
PersonX asks PersonX's roommate	xReact	happy and good	
PersonX asks PersonX's roommate	xWant	to let roommate pick up the dinner	
PersonX asks PersonX's son	xAttr	Inquisitive	
PersonX asks PersonX's son	xIntent	him to go get the groceries	577248.0
PersonX asks PersonX's son	xReact	curious	
PersonX asks PersonX's son	xWant	To find out something	
PersonX asks PersonX's wife	xAttr	thoughtful	
PersonX asks PersonX's wife	xIntent	to celeberate	645307.0
PersonX asks PersonX's wife	xReact	anxious to get he help	
PersonX asks PersonX's wife	xWant	To get permission	
PersonX asks PersonY a question	xAttr	curious	
PersonX asks PersonY a question	xIntent	learn something new.	164062.0
PersonX asks PersonY a question	xReact	inquisitive, because they want an answer.	
PersonX asks PersonY a question	xWant	to write down the answer	
PersonX asks PersonY a questions	xAttr	nosy	
PersonX asks PersonY a questions	xIntent	to know the answer	107022.0
PersonX asks PersonY a questions	xReact	more knowledgeable	
PersonX asks PersonY a questions	xWant	to know the answers to the math homework	
PersonX asks PersonY advice	xAttr	curious	
PersonX asks PersonY advice	xIntent	to know how to do something	242950.0
PersonX asks PersonY advice	xReact	better and relieve	
PersonX asks PersonY advice	xWant	to know how to proceed	
PersonX asks PersonY anything	xAttr	inquisitive	
PersonX asks PersonY anything	xIntent	to know the truth.	241788.0
PersonX asks PersonY anything	xReact	satisfied	
PersonX asks PersonY anything	xWant	Wait for person y to respond	
PersonX asks PersonY for PersonZ's number	xAttr	interested	
PersonX asks PersonY for PersonZ's number	xIntent	to ask personz on a date	307383.0
PersonX asks PersonY for PersonZ's number	xReact	nervous	
PersonX asks PersonY for PersonZ's number	xWant	Remember	
PersonX asks PersonY for a date	xAttr	shy	
PersonX asks PersonY for a date	xIntent	to have a relationship	328055.0
PersonX asks PersonY for a date	xReact	nervous	
PersonX asks PersonY for a date	xWant	to take person Y out for a lunch	
PersonX asks PersonY for a pencil	xAttr	friendly	
PersonX asks PersonY for a pencil	xIntent	to take a test	360385.0
PersonX asks PersonY for a pencil	xReact	accomplished	
PersonX asks PersonY for a pencil	xWant	To write	
PersonX asks PersonY for help	xAttr	dependent	
PersonX asks PersonY for help	xIntent	to do the best he can	194753.0
PersonX asks PersonY for help	xReact	grateful for the help	
PersonX asks PersonY for help	xWant	thanks them	
PersonX asks PersonY had happened	xAttr	curious	
PersonX asks PersonY had happened	xIntent	to understand	606665.0
PersonX asks PersonY had happened	xReact	informed	
PersonX asks PersonY had happened	xWant	to ask others what happened	
PersonX asks PersonY if had seen	xAttr	Active	
PersonX asks PersonY if had seen	xIntent	to know something	672638.0
PersonX asks PersonY if had seen	xReact	informed	
PersonX asks PersonY if had seen	xWant	to keep looking	
PersonX asks PersonY if wanted	xAttr	thoughtful	
PersonX asks PersonY if wanted	xIntent	something from person	96075.0
PersonX asks PersonY if wanted	xReact	happy	
PersonX asks PersonY if wanted	xWant	report	
PersonX asks PersonY if would be	xAttr	inquisitive	
PersonX asks PersonY if would be	xIntent	to establish a relationship	265668.0
PersonX asks PersonY if would be	xReact	relieved	
PersonX asks PersonY if would be	xWant	to act on what they've learned	
PersonX asks PersonY if would like	xAttr	courteous	
PersonX asks PersonY if would like	xIntent	to be asks	105573.0
PersonX asks PersonY if would like	xReact	happy	
PersonX asks PersonY if would like	xWant	to get the order	
PersonX asks PersonY liked	xAttr	questioning	
PersonX asks PersonY liked	xIntent	to know if they liked it	274964.0
PersonX asks PersonY liked	xReact	like they care about there likes and dislikes	
PersonX asks PersonY liked	xWant	to do ask for something to PersonX	
PersonX asks PersonY meant	xAttr	curious	
PersonX asks PersonY meant	xIntent	the details	104911.0
PersonX asks PersonY meant	xReact	to get news	
PersonX asks PersonY meant	xWant	an explanation	
PersonX asks PersonY mom	xAttr	submissive	
PersonX asks PersonY mom	xIntent	to ask a question	132215.0
PersonX asks PersonY mom	xReact	good that they have an answer	
PersonX asks PersonY mom	xWant	Approval	
PersonX asks PersonY on a date	xAttr	Bold	
PersonX asks PersonY on a date	xIntent	to go out with the person	132283.0
PersonX asks PersonY on a date	xReact	elated	
PersonX asks PersonY on a date	xWant	to be in a relationship	
PersonX asks PersonY opinion	xAttr	Interested	
PersonX asks PersonY opinion	xIntent	to know their viewpoint	584962.0
PersonX asks PersonY opinion	xReact	more knowing	
PersonX asks PersonY opinion	xWant	follow the advice that has been given	
PersonX asks PersonY out on a date	xAttr	nervous	
PersonX asks PersonY out on a date	xIntent	to get to know the person better	132085.0
PersonX asks PersonY out on a date	xReact	happy	
PersonX asks PersonY out on a date	xWant	to pick up PersonY	
PersonX asks PersonY question	xAttr	curious	
PersonX asks PersonY question	xIntent	to know something	589499.0
PersonX asks PersonY question	xReact	curious	
PersonX asks PersonY question	xWant	to know about something.	
PersonX asks PersonY questions	xAttr	curious	
PersonX asks PersonY questions	xIntent	to know what happened	241528.0
PersonX asks PersonY questions	xReact	informed	
PersonX asks PersonY questions	xWant	to listen to the answer	
PersonX asks PersonY some questions	xAttr	curious	
PersonX asks PersonY some questions	xIntent	information from person	114337.0
PersonX asks PersonY some questions	xReact	neutral	
PersonX asks PersonY some questions	xWant	to get answers	
PersonX asks PersonY something	xAttr	inquisitve	
PersonX asks PersonY something	xIntent	to gain information.	154232.0
PersonX asks PersonY something	xReact	helped.	
PersonX asks PersonY something	xWant	to have answers	
PersonX asks PersonY the question	xAttr	curious	
PersonX asks PersonY the question	xIntent	to get an answer	75198.0
PersonX asks PersonY the question	xReact	better	
PersonX asks PersonY the question	xWant	know if the rumor was true	
PersonX asks PersonY the reason	xAttr	curious	
PersonX asks PersonY the reason	xIntent	to know things	271140.0
PersonX asks PersonY the reason	xReact	understanding	
PersonX asks PersonY the reason	xWant	to forgive PersonY	
PersonX asks PersonY thought	xAttr	curious	
PersonX asks PersonY thought	xIntent	to feel close to person	83369.0
PersonX asks PersonY thought	xReact	good	
PersonX asks PersonY thought	xWant	to summarize information	
PersonX asks PersonY to accept	xAttr	gracious	
PersonX asks PersonY to accept	xIntent	to share	263237.0
PersonX asks PersonY to accept	xReact	nervous	
PersonX asks PersonY to accept	xWant	to hand over the responsibility	
PersonX asks PersonY to accompany	xAttr	friendly	
PersonX asks PersonY to accompany	xIntent	to provide companionship	269246.0
PersonX asks PersonY to accompany	xReact	good about themselves	
PersonX asks PersonY to accompany	xWant	to make plans for travel	
PersonX asks PersonY to be PersonX's wife	xAttr	engaged	
PersonX asks PersonY to be PersonX's wife	xIntent	to share their life with them	319382.0
PersonX asks PersonY to be PersonX's wife	xReact	excited	
PersonX asks PersonY to be PersonX's wife	xWant	decide a wedding date	
PersonX asks PersonY to call	xAttr	shy	
PersonX asks PersonY to call	xIntent	to success	92799.0
PersonX asks PersonY to call	xReact	happy	
PersonX asks PersonY to call	xWant	for them to call	
PersonX asks PersonY to come	xAttr	inviting	
PersonX asks PersonY to come	xIntent	to talk to the person	129111.0
PersonX asks PersonY to come	xReact	curious	
PersonX asks PersonY to come	xWant	to hang out with Person Y.	
PersonX asks PersonY to dance	xAttr	interested	
PersonX asks PersonY to dance	xIntent	to dance	198680.0
PersonX asks PersonY to dance	xReact	happy	
PersonX asks PersonY to dance	xWant	to do a jig	
PersonX asks PersonY to describe	xAttr	curious	
PersonX asks PersonY to describe	xIntent	to better visual the situation	256881.0
PersonX asks PersonY to describe	xReact	like they understand	
PersonX asks PersonY to describe	xWant	to go to the particular place	
PersonX asks PersonY to dine	xAttr	needy	
PersonX asks PersonY to dine	xIntent	to go enjoy person y's company	670825.0
PersonX asks PersonY to dine	xReact	good for having someone to eat with	
PersonX asks PersonY to dine	xWant	to enjoy a meal	
PersonX asks PersonY to dinner	xAttr	hopeful	
PersonX asks PersonY to dinner	xIntent	to go eat	256842.0
PersonX asks PersonY to dinner	xReact	generous	
PersonX asks PersonY to dinner	xWant	Take her to somewhere impressive.	
PersonX asks PersonY to explain	xAttr	confused	
PersonX asks PersonY to explain	xIntent	to find out reason	84399.0
PersonX asks PersonY to explain	xReact	angry if anything went wrong	
PersonX asks PersonY to explain	xWant	to clear his doubts	
PersonX asks PersonY to find	xAttr	dominant	
PersonX asks PersonY to find	xIntent	teamwork	254383.0
PersonX asks PersonY to find	xReact	inadequate	
PersonX asks PersonY to find	xWant	to help find the item	
PersonX asks PersonY to forgive	xAttr	repentant	
PersonX asks PersonY to forgive	xIntent	to seek forgiveness	252179.0
PersonX asks PersonY to forgive	xReact	relieved	
PersonX asks PersonY to forgive	xWant	to repair friendship	
PersonX asks PersonY to get	xAttr	persuasive	
PersonX asks PersonY to get	xIntent	something	122793.0
PersonX asks PersonY to get	xReact	relaxed	
PersonX asks PersonY to get	xWant	to get some help	
PersonX asks PersonY to give	xAttr	inquisitive	
PersonX asks PersonY to give	xIntent	to receive something	105247.0
PersonX asks PersonY to give	xReact	kind	
PersonX asks PersonY to give	xWant	to convince him	
PersonX asks PersonY to help	xAttr	assertive	
PersonX asks PersonY to help	xIntent	assistance on a task	120559.0
PersonX asks PersonY to help	xReact	relieved since they felt anxious beforehand	
PersonX asks PersonY to help	xWant	to get out of touble	
PersonX asks PersonY to join	xAttr	friendly	
PersonX asks PersonY to join	xIntent	socialable	90582.0
PersonX asks PersonY to join	xReact	good	
PersonX asks PersonY to join	xWant	to have a buddy to play with	
PersonX asks PersonY to join PersonZ	xAttr	friendly	
PersonX asks PersonY to join PersonZ	xIntent	wants more cooperation	364227.0
PersonX asks PersonY to join PersonZ	xReact	accommodating	
PersonX asks PersonY to join PersonZ	xWant	to call PersonY to see how it went	
PersonX asks PersonY to leave	xAttr	confrontational	
PersonX asks PersonY to leave	xIntent	to be in a quiet area	167876.0
PersonX asks PersonY to leave	xReact	dominant	
PersonX asks PersonY to leave	xWant	to rest  in peace	
PersonX asks PersonY to let	xAttr	curious	
PersonX asks PersonY to let	xIntent	to be accepting	651211.0
PersonX asks PersonY to let	xReact	anticipating	
PersonX asks PersonY to let	xWant	to get it done	
PersonX asks PersonY to look	xAttr	inquisitive	
PersonX asks PersonY to look	xIntent	to get a second opinion	77182.0
PersonX asks PersonY to look	xReact	informed	
PersonX asks PersonY to look	xWant	show off the surprise	
PersonX asks PersonY to marry	xAttr	bold	
PersonX asks PersonY to marry	xIntent	to be with them forever	73494.0
PersonX asks PersonY to marry	xReact	in love	
PersonX asks PersonY to marry	xWant	find out if they said yes	
PersonX asks PersonY to marry PersonY	xAttr	hopeful	
PersonX asks PersonY to marry PersonY	xIntent	the people to be happy	143397.0
PersonX asks PersonY to marry PersonY	xReact	good	
PersonX asks PersonY to marry PersonY	xWant	to tell their friends	
PersonX asks PersonY to meet	xAttr	brave	
PersonX asks PersonY to meet	xIntent	to tell person something	587134.0
PersonX asks PersonY to meet	xReact	happy to have seen person	
PersonX asks PersonY to meet	xWant	wave hello	
PersonX asks PersonY to prom	xAttr	determined	
PersonX asks PersonY to prom	xIntent	to be with persony	341497.0
PersonX asks PersonY to prom	xReact	nervous	
PersonX asks PersonY to prom	xWant	to buy a new outfit	
PersonX asks PersonY to repeat	xAttr	scatter-brained	
PersonX asks PersonY to repeat	xIntent	to understand person better	585731.0
PersonX asks PersonY to repeat	xReact	curious	
PersonX asks PersonY to repeat	xWant	ask for clarification	
PersonX asks PersonY to return	xAttr	lonely	
PersonX asks PersonY to return	xIntent	to have persony back in his life	248175.0
PersonX asks PersonY to return	xReact	good	
PersonX asks PersonY to return	xWant	to persuade PersonY to return	
PersonX asks PersonY to see	xAttr	Unsure	
PersonX asks PersonY to see	xIntent	them to understand	257275.0
PersonX asks PersonY to see	xReact	unacknowledged	
PersonX asks PersonY to see	xWant	touch the item	
PersonX asks PersonY to send	xAttr	social	
PersonX asks PersonY to send	xIntent	something he ordered from person.	108950.0
PersonX asks PersonY to send	xReact	neutral	
PersonX asks PersonY to send	xWant	wait for response	
PersonX asks PersonY to sign	xAttr	persuasive	
PersonX asks PersonY to sign	xIntent	to get a signature from y	255315.0
PersonX asks PersonY to sign	xReact	accomplished	
PersonX asks PersonY to sign	xWant	sell the item on Ebay	
PersonX asks PersonY to stop	xAttr	Open	
PersonX asks PersonY to stop	xIntent	the person to stop what it is that they are doing.	655370.0
PersonX asks PersonY to stop	xReact	annoyed they had to say it	
PersonX asks PersonY to stop	xWant	reconcile	
PersonX asks PersonY to take	xAttr	superior	
PersonX asks PersonY to take	xIntent	needy	77905.0
PersonX asks PersonY to take	xReact	happy	
PersonX asks PersonY to take	xWant	to hand overt the thing to person Y	
PersonX asks PersonY to tell	xAttr	nosy	
PersonX asks PersonY to tell	xIntent	to be truthful	107409.0
PersonX asks PersonY to tell	xReact	relieved	
PersonX asks PersonY to tell	xWant	to tell PersonY more information	
PersonX asks PersonY to the dance	xAttr	brave	
PersonX asks PersonY to the dance	xIntent	to have a date	134900.0
PersonX asks PersonY to the dance	xReact	in love	
PersonX asks PersonY to the dance	xWant	to dance	
PersonX asks PersonY to the prom	xAttr	daring	
PersonX asks PersonY to the prom	xIntent	spend time with person y	332307.0
PersonX asks PersonY to the prom	xReact	hopeful	
PersonX asks PersonY to the prom	xWant	Person Y to say yes.	
PersonX asks PersonY to turn it down	xAttr	selfish	
PersonX asks PersonY to turn it down	xIntent	to avoid it	347698.0
PersonX asks PersonY to turn it down	xReact	relieved	
PersonX asks PersonY to turn it down	xWant	to hear him talk to his friend	
PersonX asks PersonY to wait	xAttr	worried	
PersonX asks PersonY to wait	xIntent	to do something first	116447.0
PersonX asks PersonY to wait	xReact	like the boss	
PersonX asks PersonY to wait	xWant	to be prepared	
PersonX asks PersonY to write	xAttr	creative	
PersonX asks PersonY to write	xIntent	help	94706.0
PersonX asks PersonY to write	xReact	greatful	
PersonX asks PersonY to write	xWant	read what personY wrote	
PersonX asks PersonY what happened	xAttr	gossipy	
PersonX asks PersonY what happened	xIntent	to clear the doubts	194890.0
PersonX asks PersonY what happened	xReact	eager	
PersonX asks PersonY what happened	xWant	to wait for a response	
PersonX asks PersonY what the problem was	xAttr	concerned	
PersonX asks PersonY what the problem was	xIntent	to help out	418313.0
PersonX asks PersonY what the problem was	xReact	interested	
PersonX asks PersonY what the problem was	xWant	to clarify	
PersonX asks PersonY what was wrong	xAttr	caring	
PersonX asks PersonY what was wrong	xIntent	to show caring.	193721.0
PersonX asks PersonY what was wrong	xReact	helpful	
PersonX asks PersonY what was wrong	xWant	to give assistance	
PersonX asks PersonY where was going	xAttr	curious	
PersonX asks PersonY where was going	xIntent	to know	271913.0
PersonX asks PersonY where was going	xReact	informed	
PersonX asks PersonY where was going	xWant	to go with PersonY	
PersonX asks PersonY's advice	xAttr	curious	
PersonX asks PersonY's advice	xIntent	to know something	75037.0
PersonX asks PersonY's advice	xReact	relieved	
PersonX asks PersonY's advice	xWant	hede PersonY's advice	
PersonX asks PersonY's boss	xAttr	inquisitive	
PersonX asks PersonY's boss	xIntent	to clear his doubt	143966.0
PersonX asks PersonY's boss	xReact	relaxed	
PersonX asks PersonY's boss	xWant	to act on the information.	
PersonX asks PersonY's brother	xAttr	Respectful	
PersonX asks PersonY's brother	xIntent	to be helpful	609454.0
PersonX asks PersonY's brother	xReact	happy to get the information	
PersonX asks PersonY's brother	xWant	to get an answer	
PersonX asks PersonY's crush	xAttr	inquisitive	
PersonX asks PersonY's crush	xIntent	to help persony ask her out	578235.0
PersonX asks PersonY's crush	xReact	helping	
PersonX asks PersonY's crush	xWant	React to the answer	
PersonX asks PersonY's daughter	xAttr	friendly	
PersonX asks PersonY's daughter	xIntent	to find something out	675161.0
PersonX asks PersonY's daughter	xReact	content	
PersonX asks PersonY's daughter	xWant	to wait for the answer	
PersonX asks PersonY's family	xAttr	loyal	
PersonX asks PersonY's family	xIntent	to gain approval	296366.0
PersonX asks PersonY's family	xReact	validated	
PersonX asks PersonY's family	xWant	want a relation ship with	
PersonX asks PersonY's father	xAttr	curious	
PersonX asks PersonY's father	xIntent	an answer	655471.0
PersonX asks PersonY's father	xReact	appreciative	
PersonX asks PersonY's father	xWant	to here what they say	
PersonX asks PersonY's forgiveness	xAttr	humble	
PersonX asks PersonY's forgiveness	xIntent	to be accepted by persony	90287.0
PersonX asks PersonY's forgiveness	xReact	relieved	
PersonX asks PersonY's forgiveness	xWant	to forgive	
PersonX asks PersonY's friend	xAttr	inquisitive	
PersonX asks PersonY's friend	xIntent	to obtain information.	656257.0
PersonX asks PersonY's friend	xReact	more knowledgable.	
PersonX asks PersonY's friend	xWant	to get a replay from Person Y's friend.	
PersonX asks PersonY's friend for advice	xAttr	trusting	
PersonX asks PersonY's friend for advice	xIntent	advice	281428.0
PersonX asks PersonY's friend for advice	xReact	better	
PersonX asks PersonY's friend for advice	xWant	to find out about marriage	
PersonX asks PersonY's friend for help	xAttr	Grateful	
PersonX asks PersonY's friend for help	xIntent	to learn	611727.0
PersonX asks PersonY's friend for help	xReact	satisfied	
PersonX asks PersonY's friend for help	xWant	help from PersonY's friend	
PersonX asks PersonY's friends	xAttr	Low self-esteem	
PersonX asks PersonY's friends	xIntent	an answer	141365.0
PersonX asks PersonY's friends	xReact	more confident	
PersonX asks PersonY's friends	xWant	to know the gossip	
PersonX asks PersonY's friends for advice	xAttr	troubled	
PersonX asks PersonY's friends for advice	xIntent	to get advice	576467.0
PersonX asks PersonY's friends for advice	xReact	grateful	
PersonX asks PersonY's friends for advice	xWant	to ask PersonY's friend what would be the best for PersonY	
PersonX asks PersonY's friends for help	xAttr	understanding	
PersonX asks PersonY's friends for help	xIntent	help	319289.0
PersonX asks PersonY's friends for help	xReact	hopeful	
PersonX asks PersonY's friends for help	xWant	to save the dog	
PersonX asks PersonY's girlfriend	xAttr	interested	
PersonX asks PersonY's girlfriend	xIntent	to start a relationship	284992.0
PersonX asks PersonY's girlfriend	xReact	guilty	
PersonX asks PersonY's girlfriend	xWant	to go pick up PersonY's girlfriend	
PersonX asks PersonY's help	xAttr	inquisitive	
PersonX asks PersonY's help	xIntent	assistance with something	89637.0
PersonX asks PersonY's help	xReact	relieved	
PersonX asks PersonY's help	xWant	to pay PersonY	
PersonX asks PersonY's husband	xAttr	cunning	
PersonX asks PersonY's husband	xIntent	to ask people something	281468.0
PersonX asks PersonY's husband	xReact	inquisitive	
PersonX asks PersonY's husband	xWant	go home after	
PersonX asks PersonY's kids	xAttr	questioning	
PersonX asks PersonY's kids	xIntent	to know something	289229.0
PersonX asks PersonY's kids	xReact	curious.	
PersonX asks PersonY's kids	xWant	to interact with children	
PersonX asks PersonY's mom	xAttr	hopeful	
PersonX asks PersonY's mom	xIntent	to obtain information	147616.0
PersonX asks PersonY's mom	xReact	knowledgable	
PersonX asks PersonY's mom	xWant	to learn	
PersonX asks PersonY's mom for help	xAttr	concerned	
PersonX asks PersonY's mom for help	xIntent	needs something	293168.0
PersonX asks PersonY's mom for help	xReact	he can able to fulfill his need	
PersonX asks PersonY's mom for help	xWant	to report PersonY	
PersonX asks PersonY's name	xAttr	friendly	
PersonX asks PersonY's name	xIntent	to get to know his new work partner	171309.0
PersonX asks PersonY's name	xReact	informed	
PersonX asks PersonY's name	xWant	get an answer	
PersonX asks PersonY's neighbor	xAttr	understanding	
PersonX asks PersonY's neighbor	xIntent	to find out something	290027.0
PersonX asks PersonY's neighbor	xReact	satisfied	
PersonX asks PersonY's neighbor	xWant	to wait for a response	
PersonX asks PersonY's neighbors	xAttr	considerate	
PersonX asks PersonY's neighbors	xIntent	to know if they have seen persony.	291800.0
PersonX asks PersonY's neighbors	xReact	less worried	
PersonX asks PersonY's neighbors	xWant	to wait for a reply	
PersonX asks PersonY's on a date	xAttr	hopeful	
PersonX asks PersonY's on a date	xIntent	to spend time with the person	146431.0
PersonX asks PersonY's on a date	xReact	relieved.	
PersonX asks PersonY's on a date	xWant	to go home and prepare for the date	
PersonX asks PersonY's opinion	xAttr	Curious	
PersonX asks PersonY's opinion	xIntent	to know his opinion	100370.0
PersonX asks PersonY's opinion	xReact	enlightened to have gained knowledge	
PersonX asks PersonY's opinion	xWant	listen to PersonY	
PersonX asks PersonY's pardon	xAttr	guilty	
PersonX asks PersonY's pardon	xIntent	to be polite	586661.0
PersonX asks PersonY's pardon	xReact	pleased	
PersonX asks PersonY's pardon	xWant	to have pardon granted	
PersonX asks PersonY's parents	xAttr	deferential	
PersonX asks PersonY's parents	xIntent	his friend to come with him somewhere.	141763.0
PersonX asks PersonY's parents	xReact	relieved	
PersonX asks PersonY's parents	xWant	to possibly have a conversation around what they asked	
PersonX asks PersonY's parents for one	xAttr	demanding	
PersonX asks PersonY's parents for one	xIntent	one for himself	319563.0
PersonX asks PersonY's parents for one	xReact	good full	
PersonX asks PersonY's parents for one	xWant	to celebrate	
PersonX asks PersonY's permission	xAttr	polite	
PersonX asks PersonY's permission	xIntent	to do something	78849.0
PersonX asks PersonY's permission	xReact	considerate	
PersonX asks PersonY's permission	xWant	to try it out	
PersonX asks PersonY's questions	xAttr	Nosy	
PersonX asks PersonY's questions	xIntent	to be informed and connected.	177929.0
PersonX asks PersonY's questions	xReact	contented.	
PersonX asks PersonY's questions	xWant	to write their answers down	
PersonX asks PersonY's roommate	xAttr	persuasive	
PersonX asks PersonY's roommate	xIntent	to know about y's roommate	307046.0
PersonX asks PersonY's roommate	xReact	informed	
PersonX asks PersonY's roommate	xWant	to surprise person y	
PersonX asks PersonY's son	xAttr	curious	
PersonX asks PersonY's son	xIntent	to find out something	574973.0
PersonX asks PersonY's son	xReact	like they are asking a them a questioni	
PersonX asks PersonY's son	xWant	to tell PersonY what was said	
PersonX asks PersonY's wife	xAttr	social	
PersonX asks PersonY's wife	xIntent	to know something	572598.0
PersonX asks PersonY's wife	xReact	informed	
PersonX asks PersonY's wife	xWant	to know something	
PersonX asks a friend	xAttr	inquisitive	
PersonX asks a friend	xIntent	to know if a friend wants to go somewhere	695317.0
PersonX asks a friend	xReact	secure	
PersonX asks a friend	xWant	to get a response	
PersonX asks a friend to teach PersonY	xAttr	kind	
PersonX asks a friend to teach PersonY	xIntent	to help out	349345.0
PersonX asks a friend to teach PersonY	xReact	happy	
PersonX asks a friend to teach PersonY	xWant	to see what PersonY learned	
PersonX asks a girl	xAttr	confident	
PersonX asks a girl	xIntent	to know the answer	461348.0
PersonX asks a girl	xReact	relief	
PersonX asks a girl	xWant	go for a coffee shop	
PersonX asks a girl out	xAttr	nervous	
PersonX asks a girl out	xIntent	to go on a date	498326.0
PersonX asks a girl out	xReact	happy	
PersonX asks a girl out	xWant	sit in car	
PersonX asks a question	xAttr	curious	
PersonX asks a question	xIntent	to learn	476937.0
PersonX asks a question	xReact	understood	
PersonX asks a question	xWant	to know the answer	
PersonX asks all PersonX's friends	xAttr	curious	
PersonX asks all PersonX's friends	xIntent	to invite them to her party.	673614.0
PersonX asks all PersonX's friends	xReact	curious	
PersonX asks all PersonX's friends	xWant	them to come over	
PersonX asks another question	xAttr	curious	
PersonX asks another question	xIntent	to get an answer	106673.0
PersonX asks another question	xReact	ok	
PersonX asks another question	xWant	to find out more information	
PersonX asks everyone	xAttr	social	
PersonX asks everyone	xIntent	to find the lost object	404306.0
PersonX asks everyone	xReact	stressed	
PersonX asks everyone	xWant	to find out	
PersonX asks for PersonY explanation	xAttr	curious	
PersonX asks for PersonY explanation	xIntent	to gain insight	652356.0
PersonX asks for PersonY explanation	xReact	good	
PersonX asks for PersonY explanation	xWant	to listen to PersonY	
PersonX asks for PersonY's help	xAttr	in needy	
PersonX asks for PersonY's help	xIntent	to get help	111751.0
PersonX asks for PersonY's help	xReact	grateful	
PersonX asks for PersonY's help	xWant	Put butter on it.	
PersonX asks for it	xAttr	misbehaving	
PersonX asks for it	xIntent	to do it the right way	212465.0
PersonX asks for it	xReact	informed.	
PersonX asks for it	xWant	to learn and never do it again	
PersonX asks friends	xAttr	curious	
PersonX asks friends	xIntent	to get more information	488664.0
PersonX asks friends	xReact	informed	
PersonX asks friends	xWant	them to agree to what he asked them	
PersonX asks god to help	xAttr	faithful	
PersonX asks god to help	xIntent	help	270127.0
PersonX asks god to help	xReact	faithful	
PersonX asks god to help	xWant	Kept talking to him.	
PersonX asks if PersonY could help	xAttr	understanding	
PersonX asks if PersonY could help	xIntent	some assistance.	336357.0
PersonX asks if PersonY could help	xReact	like they are putting upon person y	
PersonX asks if PersonY could help	xWant	some help from a friend	
PersonX asks if PersonY needed help	xAttr	concerned	
PersonX asks if PersonY needed help	xIntent	to be friendly	338684.0
PersonX asks if PersonY needed help	xReact	gratified	
PersonX asks if PersonY needed help	xWant	to assist PersonY	
PersonX asks if could come	xAttr	outgoing	
PersonX asks if could come	xIntent	to go along to a place	241908.0
PersonX asks if could come	xReact	happy	
PersonX asks if could come	xWant	to where their shoes	
PersonX asks if would like	xAttr	solicitous	
PersonX asks if would like	xIntent	asks	91809.0
PersonX asks if would like	xReact	likely	
PersonX asks if would like	xWant	to try	
PersonX asks my friend	xAttr	curious	
PersonX asks my friend	xIntent	to get some information	632684.0
PersonX asks my friend	xReact	got it	
PersonX asks my friend	xWant	wait for response	
PersonX asks my friends	xAttr	curious	
PersonX asks my friends	xIntent	to know the answer	488242.0
PersonX asks my friends	xReact	intrigued	
PersonX asks my friends	xWant	to gather answers	
PersonX asks my mom	xAttr	requesting	
PersonX asks my mom	xIntent	to know something	475166.0
PersonX asks my mom	xReact	clarity about what he asks	
PersonX asks my mom	xWant	to ask for my favorite cookie recipe	
PersonX asks my neighbor	xAttr	curious	
PersonX asks my neighbor	xIntent	to get to know their neighbor	527637.0
PersonX asks my neighbor	xReact	anxious	
PersonX asks my neighbor	xWant	to get the lawnmower	
PersonX asks my parents	xAttr	curious	
PersonX asks my parents	xIntent	to be helpful	533117.0
PersonX asks my parents	xReact	good	
PersonX asks my parents	xWant	talk to parents	
PersonX asks my wife	xAttr	intrigued	
PersonX asks my wife	xIntent	to get an answer	635941.0
PersonX asks my wife	xReact	nervous	
PersonX asks my wife	xWant	to get an answer	
PersonX asks people	xAttr	social	
PersonX asks people	xIntent	to find out the answer to the question	476904.0
PersonX asks people	xReact	informed	
PersonX asks people	xWant	to get an answer	
PersonX asks questions	xAttr	inquisitive	
PersonX asks questions	xIntent	is curious	402604.0
PersonX asks questions	xReact	good	
PersonX asks questions	xWant	to get answers	
PersonX asks questions later	xAttr	patient	
PersonX asks questions later	xIntent	to be helpful.	267146.0
PersonX asks questions later	xReact	satisfied	
PersonX asks questions later	xWant	make a plan	
PersonX asks some friends	xAttr	curious	
PersonX asks some friends	xIntent	to get all the facts	488447.0
PersonX asks some friends	xReact	informed	
PersonX asks some friends	xWant	money for the expenses of his son's birthday function	
PersonX asks someone	xAttr	confident	
PersonX asks someone	xIntent	to know the time	632432.0
PersonX asks someone	xReact	grateful	
PersonX asks someone	xWant	to gather information	
PersonX asks the boy	xAttr	inquisitive	
PersonX asks the boy	xIntent	a question answered	497590.0
PersonX asks the boy	xReact	concerned	
PersonX asks the boy	xWant	to thank the boy	
PersonX asks the boy out	xAttr	brave	
