input_text	prefix	target_text
PersonX moves to florida	oWant	to call and check on PersonX
PersonX must fix manually	oWant	none
PersonX must fix manually	oWant	none
PersonX must fix manually	oWant	none
PersonX names the films PersonY is most proud of	oWant	to listen to PersonX
PersonX names the films PersonY is most proud of	oWant	to remember what PersonX is saying
PersonX names the films PersonY is most proud of	oWant	to hear about what they know
PersonX names the films PersonY is most proud of	oWant	to share what they know too
PersonX names the films PersonY is most proud of	oWant	to says thank you
PersonX names the films PersonY is most proud of	oWant	to discuss what in particular they liked about the films.
PersonX needs a bath	oWant	none
PersonX needs a bath	oWant	none
PersonX needs a bath	oWant	none
PersonX needs a good grade	oWant	none
PersonX needs a good grade	oWant	none
PersonX needs a good grade	oWant	none
PersonX needs a lot of work	oWant	none
PersonX needs a lot of work	oWant	none
PersonX needs a lot of work	oWant	none
PersonX needs a lot of work	oWant	none
PersonX needs a shot	oWant	make him a snack
PersonX needs a shot	oWant	smile at them
PersonX needs a shot	oWant	none
PersonX never been on one	oWant	none
PersonX never been on one	oWant	none
PersonX never been on one before	oWant	none
PersonX never been on one before	oWant	none
PersonX never been to one	oWant	none
PersonX never been to one	oWant	none
PersonX never been to one	oWant	to tell them what they are like
PersonX never been to one	oWant	to invite him to go
PersonX never been to one before	oWant	none
PersonX never been to one before	oWant	none
PersonX never lost	oWant	to get help from them
PersonX never lost	oWant	to thank them
PersonX never lost	oWant	to practice harder
PersonX never lost	oWant	attend other competitions
PersonX never occurred to PersonY	oWant	to find out more about PersonX
PersonX never occurred to PersonY	oWant	to exchange info with PersonX
PersonX not does PersonY any favours	oWant	to strive against person x
PersonX not does PersonY any favours	oWant	to gain victory
PersonX not does PersonY any favours	oWant	to get away
PersonX not does PersonY any favours	oWant	ignore each other
PersonX not knows which end is up	oWant	none
PersonX not knows which end is up	oWant	none
PersonX notices a strange smell	oWant	none
PersonX notices a strange smell	oWant	none
PersonX notices a strange smell	oWant	none
PersonX notices a strange smell	oWant	none
PersonX notices a wallet	oWant	want their wallet
PersonX notices a wallet	oWant	thank them
PersonX notices a wallet	oWant	none
PersonX notices an ad	oWant	none
PersonX notices an ad	oWant	none
PersonX notices someone	oWant	none
PersonX notices someone	oWant	none
PersonX notices someone	oWant	Jump really high.
PersonX notices someone	oWant	Yell at him.
PersonX nurses PersonY back	oWant	rest in a bed
PersonX nurses PersonY back	oWant	take their medicine
PersonX nurses PersonY back	oWant	thank person x for nursing them
PersonX nurses PersonY back	oWant	return the favor if person x gets sick.
PersonX nurses PersonY back	oWant	give thanks
PersonX nurses PersonY back	oWant	return the support
PersonX nurses PersonY back	oWant	to thank person Y
PersonX nurses PersonY back	oWant	to be healthy
PersonX nurses PersonY back to health	oWant	to thank x
PersonX nurses PersonY back to health	oWant	to repay x's kindness
PersonX nurses PersonY back to health	oWant	to thank PersonX
PersonX nurses PersonY back to health	oWant	to let PersonX stay with them forever
PersonX nurses ___ back	oWant	thank person x
PersonX nurses ___ back	oWant	run and jump now that they feel good again
PersonX nurses ___ back	oWant	none
PersonX nurses ___ back to health	oWant	to have x make them feel well again
PersonX nurses ___ back to health	oWant	to see x again when they are ill
PersonX nurses ___ back to health	oWant	Thank PersonX
PersonX nurses ___ back to health	oWant	Go to doctor
PersonX nurses ___ back to health	oWant	none
PersonX nurses it back to health	oWant	none
PersonX nurses it back to health	oWant	none
PersonX obeys every ___	oWant	none
PersonX obeys every ___	oWant	praise PersonX
PersonX obeys every ___	oWant	hold authority
PersonX obeys every ___	oWant	to have more people listening
PersonX obeys every ___	oWant	to have more people following
PersonX obtains a ___ as possible	oWant	none
PersonX obtains a ___ as possible	oWant	none
PersonX obtains a ___ as possible	oWant	none
PersonX offer PersonY opinion	oWant	to listen to PersonX
PersonX offer PersonY opinion	oWant	to express themselves to PersonX
PersonX offer PersonY opinion	oWant	to understand
PersonX offer PersonY opinion	oWant	to be convinced
PersonX offer PersonY opinion	oWant	to thank PersonX for his opinion
PersonX offer PersonY opinion	oWant	to slap PersonX then and there
PersonX offer ___ to god	oWant	none
PersonX offer ___ to god	oWant	none
PersonX offer ___ to god	oWant	none
PersonX offer to teach PersonY	oWant	to be paid
PersonX offer to teach PersonY	oWant	to be thanked
PersonX offer to teach PersonY	oWant	to help PersonX
PersonX offer to teach PersonY	oWant	to accept the proposal
PersonX offer to teach PersonY	oWant	to refuse
PersonX offer to teach PersonY	oWant	to thank PersonX
PersonX offer to teach PersonY	oWant	to show PersonX their books
PersonX offers ___ on this book when ordered	oWant	to buy the book
PersonX offers ___ on this book when ordered	oWant	to ignore the offer
PersonX offers ___ on this book when ordered	oWant	a discount
PersonX offers ___ on this book when ordered	oWant	a deal
PersonX often went	oWant	none
PersonX often went	oWant	none
PersonX often went	oWant	none
PersonX opens PersonX's ___ to speak	oWant	none
PersonX opens PersonX's ___ to speak	oWant	to know the secret
PersonX opens PersonX's ___ to speak	oWant	to hear him talk about it
PersonX opens PersonX's doors	oWant	none
PersonX opens PersonX's doors	oWant	none
PersonX opens PersonX's doors	oWant	none
PersonX opens PersonX's legs	oWant	none
PersonX opens PersonX's legs	oWant	none
PersonX opens PersonX's legs	oWant	none
PersonX opens PersonY's doors	oWant	to talk to PersonX
PersonX opens PersonY's doors	oWant	to tell PersonX to leave
PersonX opens PersonY's doors	oWant	none
PersonX opens PersonY's doors	oWant	to thank him
PersonX opens PersonY's doors	oWant	to express his gratitude
PersonX opens PersonY's doors	oWant	to say thank you
PersonX opens PersonY's doors	oWant	to converse with PersonX
PersonX opens PersonY's legs	oWant	to take rest
PersonX opens PersonY's legs	oWant	to take medicine
PersonX opens PersonY's legs	oWant	to go home
PersonX opens PersonY's legs	oWant	to cry
PersonX opens PersonY's legs	oWant	to moan
PersonX opens PersonY's legs	oWant	to smile
PersonX opens doors	oWant	to talk with him
PersonX opens doors	oWant	to spend time with him
PersonX opens doors	oWant	to say thank you
PersonX opens doors	oWant	to repay the favor
PersonX opens doors	oWant	none
PersonX opens the doors	oWant	none
PersonX opens the doors	oWant	none
PersonX opens the lid	oWant	none
PersonX opens the lid	oWant	none
PersonX opens the lid	oWant	none
PersonX operates in PersonY environment	oWant	To give salary to X
PersonX operates in PersonY environment	oWant	To expand business
PersonX operates in PersonY environment	oWant	to get rid of him
PersonX operates in PersonY environment	oWant	to avoid him
PersonX operates in PersonY environment	oWant	to observe PersonX
PersonX operates in PersonY environment	oWant	to wonder how PersonX will do
PersonX opposes every ___	oWant	none
PersonX opposes every ___	oWant	gets frustrated
PersonX opposes every ___	oWant	punches person X
PersonX opposes every ___	oWant	Person X to not be so aggressive
PersonX opposes every ___	oWant	Person X to agree with them
PersonX orders ___ at a restaurant	oWant	to serve person X
PersonX orders ___ at a restaurant	oWant	to receive payment from person X
PersonX orders ___ at a restaurant	oWant	none
PersonX orders ___ at a restaurant	oWant	none
PersonX orders ___ at the restaurant	oWant	none
PersonX orders ___ at the restaurant	oWant	none
PersonX orders ___ at the restaurant	oWant	none
PersonX orders ___ from the restaurant	oWant	none
PersonX orders ___ from the restaurant	oWant	deliver his pizza
PersonX orders ___ from the restaurant	oWant	take another order
PersonX orders ___ from the restaurant	oWant	to receive a tip
PersonX orders ___ from the restaurant	oWant	to serve the customer
PersonX orders a cake	oWant	none
PersonX orders a cake	oWant	none
PersonX orders a cake	oWant	none
PersonX orders delivery food	oWant	none
PersonX orders one	oWant	none
PersonX orders one	oWant	none
PersonX orders one	oWant	none
PersonX organizes and ___ collectively	oWant	none
PersonX organizes and ___ collectively	oWant	to reward PersonX for the task
PersonX organizes and ___ collectively	oWant	to continue doing more projects
PersonX organizes and ___ collectively	oWant	none
PersonX overflows PersonY's banks	oWant	PersonX to refill the bank account
PersonX overflows PersonY's banks	oWant	PersonX to apologize to her
PersonX overflows PersonY's banks	oWant	to spend all the money
PersonX overflows PersonY's banks	oWant	to flood
PersonX overflows PersonY's banks	oWant	to take PersonX's name from their joint account
PersonX overflows PersonY's banks	oWant	to tell PersonX to stop it.
PersonX owes PersonX's ___ to the fact	oWant	none
PersonX owes PersonX's ___ to the fact	oWant	none
PersonX owes PersonX's ___ to the fact	oWant	none
PersonX owes PersonY's ___ to the fact	oWant	to listen
PersonX owes PersonY's ___ to the fact	oWant	to say what they think
PersonX owns a dog	oWant	none
PersonX owns a dog	oWant	none
PersonX owns a dog	oWant	none
PersonX paces back and forth	oWant	none
PersonX paces back and forth	oWant	none
PersonX paces back and forth	oWant	none
PersonX packs PersonY's bags	oWant	none
PersonX packs PersonY's bags	oWant	to go to the car
PersonX packs PersonY's bags	oWant	to wait in the car
PersonX packs PersonY's bags	oWant	to check the bags at the airport counter
PersonX packs PersonY's bags	oWant	to wait for the plane to arrive
PersonX packs heat	oWant	none
PersonX packs heat	oWant	none
PersonX packs my bags	oWant	to see if anything else needs to be done
PersonX packs my bags	oWant	to receive the bgs
PersonX packs my bags	oWant	to be taken to the airport
PersonX packs my bags	oWant	to relax
PersonX packs my bags	oWant	to check that their bags are packed well
PersonX packs my bags	oWant	to tell PersonX where they are going
PersonX paints the town red	oWant	to understand what the fighting was about
PersonX paints the town red	oWant	to help rebuild the town
PersonX passes PersonX's exam	oWant	none
PersonX passes PersonX's exam	oWant	none
PersonX passes PersonX's exam	oWant	none
PersonX passes PersonY's lips	oWant	to smack PersonX for trying to kiss lips
PersonX passes PersonY's lips	oWant	to kiss PersonX back
PersonX passes PersonY's lips	oWant	to kiss PersonX
PersonX passes PersonY's lips	oWant	to hug PersonX
PersonX passes ___ around	oWant	to eat food
PersonX passes ___ around	oWant	to have a nice dinner
PersonX passes ___ around	oWant	none
PersonX passes ___ around	oWant	to receive it
PersonX passes ___ around	oWant	to interact with it
PersonX passes ___ around	oWant	to pass it on
PersonX passes around PersonY	oWant	to party it up
PersonX passes around PersonY	oWant	to be down for anything
PersonX passes around PersonY	oWant	none
PersonX passes around PersonY	oWant	none
PersonX passes gas	oWant	to get away
PersonX passes gas	oWant	to not smell it
PersonX passes gas	oWant	none
PersonX passes gas	oWant	To leave
PersonX passes gas	oWant	to shame personx
PersonX passes gas	oWant	pass out
PersonX passes gas	oWant	scream
PersonX passes gas	oWant	hide
PersonX passes gas	oWant	spray air freshener
PersonX passes the exam	oWant	none
PersonX passes the exam	oWant	none
PersonX passionately rucked PersonY	oWant	to accept his love
PersonX passionately rucked PersonY	oWant	to marry him
PersonX passionately rucked PersonY	oWant	none
PersonX passionately rucked PersonY	oWant	to feel loved.
PersonX passionately rucked PersonY	oWant	to feel comfortable.
PersonX pats PersonY on the head	oWant	shake their head
PersonX pats PersonY on the head	oWant	push PersonX away
PersonX pats PersonY on the head	oWant	Person X to stop.
PersonX pats PersonY on the head	oWant	to pat Person X's head.
PersonX pats PersonY on the head	oWant	to rub their head.
PersonX pats PersonY on the head	oWant	to go play with their toys.
PersonX pats PersonY's head	oWant	to be friends
PersonX pats PersonY's head	oWant	to show affection
PersonX pats PersonY's head	oWant	to thank PersonX
PersonX pats PersonY's head	oWant	to hug PersonX
PersonX pays PersonX's ___ to the king	oWant	none
PersonX pays PersonX's ___ to the king	oWant	High Status
PersonX pays PersonX's ___ to the king	oWant	Respct from citizens
PersonX pays PersonX's taxes	oWant	none
PersonX pays PersonX's taxes	oWant	none
PersonX pays PersonY taxes	oWant	to take PersonX's money
PersonX pays PersonY taxes	oWant	to thank PersonX
PersonX pays PersonY taxes	oWant	none
PersonX pays PersonY taxes	oWant	to repay
PersonX pays PersonY taxes	oWant	to thank
PersonX pays PersonY well	oWant	to ask for more work
PersonX pays PersonY well	oWant	to pay bills
PersonX pays ___ at a rate	oWant	none
PersonX pays ___ at a rate	oWant	to thank PersonX for their business
PersonX pays ___ at a rate	oWant	to loan PersonX more money
PersonX pays ___ at a rate	oWant	none
PersonX pays ___ at the rate	oWant	none
PersonX pays ___ at the rate	oWant	none
PersonX pays ___ late	oWant	none
PersonX pays ___ late	oWant	none
PersonX pays ___ late	oWant	none
PersonX pays ___ to the government	oWant	none
PersonX pays ___ to the government	oWant	none
PersonX pays ___ to the government	oWant	none
PersonX pays ___ to the king	oWant	none
PersonX pays ___ to the king	oWant	none
PersonX pays ___ to the king	oWant	to say rise to person x
PersonX pays ___ to the king	oWant	to accept a gift
PersonX pays taxes	oWant	none
PersonX pays very well	oWant	to do a good job
PersonX pays very well	oWant	to benefit from PersonX
PersonX pays very well	oWant	thank PersonX
PersonX pays very well	oWant	work harder
PersonX pays very well	oWant	none
PersonX pays well	oWant	save money
PersonX pays well	oWant	spend money
PersonX peers inside	oWant	none
PersonX peers inside	oWant	none
PersonX peers inside	oWant	none
PersonX performs PersonX's ___ in a manner	oWant	to collaborate
PersonX performs PersonX's ___ in a manner	oWant	to deny helping
PersonX performs PersonX's ___ in a manner	oWant	to give him more work
PersonX performs PersonX's ___ in a manner	oWant	to watch him improve
PersonX performs PersonX's ___ in a manner	oWant	get back to work
PersonX performs PersonX's ___ in a manner	oWant	feel better
PersonX performs PersonY analysis	oWant	to to to the pharmacy
PersonX performs PersonY analysis	oWant	to try the medicine
PersonX performs PersonY analysis	oWant	To pass the test
PersonX performs PersonY analysis	oWant	To perform well
PersonX performs PersonY analysis	oWant	to pass
PersonX performs PersonY analysis	oWant	to move on
PersonX performs every ___	oWant	none
PersonX performs every ___	oWant	none
PersonX performs every ___	oWant	none
PersonX persuades the ___ to allow	oWant	none
PersonX persuades the ___ to allow	oWant	to apprehend personX
PersonX persuades the ___ to allow	oWant	to leave personX be
PersonX picks blueberries	oWant	none
PersonX picks blueberries	oWant	none
PersonX picks blueberries	oWant	none
PersonX picks last	oWant	none
PersonX pierces PersonX's ears	oWant	none
PersonX pierces PersonX's ears	oWant	none
PersonX pierces PersonY's ears	oWant	to yell at PersonX
PersonX pierces PersonY's ears	oWant	to run after PersonX
PersonX pierces PersonY's ears	oWant	to be able to wear earrings
PersonX pierces PersonY's ears	oWant	to be fashionable
PersonX pierces PersonY's ears	oWant	To look in a mirror
PersonX pierces PersonY's ears	oWant	to show off their new earrings
PersonX pisses money up the wall	oWant	none
PersonX pisses money up the wall	oWant	none
PersonX pisses money up the wall	oWant	none
PersonX pisses up a rope	oWant	none
PersonX places ___ in the oven	oWant	none
PersonX places ___ in the oven	oWant	to eat the pizza the neighbor brought.
PersonX places ___ in the oven	oWant	to give PersonX their car to use in exchange for the meal.
PersonX places ___ in the oven	oWant	none
PersonX places ___ to end	oWant	none
PersonX places ___ to end	oWant	none
PersonX places ___ to end	oWant	none
PersonX plans PersonX's trip	oWant	none
PersonX plans PersonX's trip	oWant	none
PersonX plans PersonX's trip	oWant	to join him
PersonX plans PersonX's trip	oWant	to tell him what to do there
PersonX plans a trip	oWant	none
PersonX plans a trip	oWant	none
PersonX plans a trip	oWant	none
PersonX plans the trip	oWant	to cooperate with PersonX
PersonX plans the trip	oWant	to prepare things for the trip
PersonX plans the trip	oWant	none
PersonX plans the trip	oWant	none
PersonX plants ___ in PersonX's yard	oWant	none
PersonX plants ___ in PersonX's yard	oWant	none
PersonX plants ___ in PersonX's yard	oWant	They help him dig a hole.
PersonX plants ___ in PersonX's yard	oWant	They water the tree.
PersonX plays PersonX's favorite game	oWant	none
PersonX plays PersonX's favorite game	oWant	none
PersonX plays PersonX's favorite game	oWant	none
PersonX plays PersonX's favorite song	oWant	none
PersonX plays PersonX's favorite song	oWant	none
PersonX plays PersonX's favorite songs	oWant	none
PersonX plays PersonX's favorite songs	oWant	none
PersonX plays PersonX's new game	oWant	to see if it's good
PersonX plays PersonX's new game	oWant	to play it too
PersonX plays PersonX's new game	oWant	none
PersonX plays PersonX's new game	oWant	none
PersonX plays PersonY's favorite song	oWant	to appreciate X
PersonX plays PersonY's favorite song	oWant	to admire X
PersonX plays PersonY's favorite song	oWant	to hug PersonX
PersonX plays PersonY's favorite song	oWant	to sing a song
PersonX plays PersonY's favorite songs	oWant	ask for more favorite songs
PersonX plays PersonY's favorite songs	oWant	talk to person x to determine what songs they like
PersonX plays PersonY's favorite songs	oWant	to make a comment about the songs being played
PersonX plays PersonY's favorite songs	oWant	to sing along to the songs
PersonX plays PersonY's favorite songs	oWant	to listen to the song
PersonX plays PersonY's favorite songs	oWant	to tell PersonX what they think about the song
PersonX plays PersonY's new game	oWant	none
PersonX plays PersonY's new game	oWant	to take Y to a restaurant to gloat.
PersonX plays PersonY's new game	oWant	to run away from Y as fast as possible.
PersonX plays PersonY's new game	oWant	to play games with PersonX
PersonX plays PersonY's new game	oWant	to beat PersonX
PersonX plays ___ anymore	oWant	none
PersonX plays ___ anymore	oWant	for them to join their team
PersonX plays ___ anymore	oWant	to win games
PersonX plays ___ anymore	oWant	none
PersonX plays ___ today	oWant	to be competitive
PersonX plays ___ today	oWant	to win the event
PersonX plays ___ today	oWant	none
PersonX plays ___ today	oWant	none
PersonX plays a ___ in the movement	oWant	join in support
PersonX plays a ___ in the movement	oWant	thank the people involved in the movement
PersonX plays a ___ in the movement	oWant	none
PersonX plays a ___ in the movement	oWant	to support PersonX
PersonX plays a ___ in the movement	oWant	to protest against PersonX
PersonX plays a ___ in the system	oWant	none
PersonX plays a ___ in the system	oWant	none
PersonX plays a ___ in the system	oWant	none
PersonX plays a new game	oWant	none
PersonX plays a new game	oWant	none
PersonX plays a new instrument	oWant	to see if it's any good themself
PersonX plays a new instrument	oWant	to get a  new instrument too
PersonX plays a new instrument	oWant	none
PersonX plays a new instrument	oWant	none
PersonX plays dodgeball	oWant	to win
PersonX plays dodgeball	oWant	get a drink
PersonX plays dodgeball	oWant	to enjoy the game
PersonX plays dodgeball	oWant	to cool down
PersonX plays hardball	oWant	none
PersonX plays hardball	oWant	none
PersonX plays hockey	oWant	none
PersonX plays hockey	oWant	to play.
PersonX plays hockey	oWant	to win.
PersonX plays laser tag	oWant	shoot back
PersonX plays laser tag	oWant	laugh
PersonX plays laser tag	oWant	to play again
PersonX plays laser tag	oWant	to compete some more
PersonX plays laser tag	oWant	to team up with them
PersonX plays laser tag	oWant	to have fun.
PersonX plays laser tag	oWant	to beat PersonX at laser tag.
PersonX plays laser tag	oWant	to hang out with PersonX afterwards and talk about the game.
PersonX plays lots of games	oWant	none
PersonX plays lots of games	oWant	to play them with them
PersonX plays lots of games	oWant	to find another thing to do
PersonX plays lots of games	oWant	none
PersonX plays many games	oWant	none
PersonX plays many games	oWant	none
PersonX plays many games	oWant	to play.
PersonX plays many games	oWant	to win.
PersonX plays many games	oWant	to have fun.
PersonX plays many games	oWant	to play again.
PersonX plays many sports	oWant	none
PersonX plays many sports	oWant	none
PersonX plays many sports	oWant	none
PersonX plays the gender card	oWant	To make things just
PersonX plays the gender card	oWant	To demand justice
PersonX plays the gender card	oWant	dislikes PersonX for doing that
PersonX plays the gender card	oWant	is no longer friends with PersonX
PersonX plays the gender card	oWant	none
PersonX pleases ___ to make	oWant	to be thanked
PersonX pleases ___ to make	oWant	to eat as well
PersonX pleases ___ to make	oWant	none
PersonX possesses PersonY knowledge	oWant	to see what they know
PersonX possesses PersonY knowledge	oWant	to learn from them
PersonX possesses PersonY knowledge	oWant	none
PersonX possesses PersonY knowledge	oWant	none
PersonX possesses PersonY knowledge	oWant	to teach PersonX
PersonX possesses PersonY knowledge	oWant	to talk to PersonX about the shared knowledge
PersonX posts ___ on fb	oWant	none
PersonX posts ___ on fb	oWant	none
PersonX posts ___ on fb	oWant	none
PersonX posts ___ online	oWant	none
PersonX posts ___ online	oWant	to watch the content
PersonX posts ___ online	oWant	to react to the content
PersonX posts ___ online	oWant	none
PersonX posts it online	oWant	read PersonX's posts
PersonX posts it online	oWant	respond to PersonX
PersonX pours PersonX's heart	oWant	to tell PersonX to stop talking
PersonX pours PersonX's heart	oWant	to comfort PersonX
PersonX pours PersonX's heart	oWant	to listen to person X
PersonX pours PersonX's heart	oWant	to comfort person X
PersonX pours PersonX's heart	oWant	none
PersonX pours PersonX's heart	oWant	none
PersonX practices ___ for weeks	oWant	to hear them play
PersonX practices ___ for weeks	oWant	for it to sound good
PersonX practices ___ for weeks	oWant	none
PersonX practices ___ for weeks	oWant	none
PersonX practices ___ for weeks	oWant	none
PersonX practices all day	oWant	none
PersonX practices all day	oWant	none
PersonX practices all day	oWant	to get better
PersonX practices all day	oWant	to win the competition
PersonX practices day and night	oWant	none
PersonX practices day and night	oWant	none
PersonX practices day and night	oWant	none
PersonX practices for weeks	oWant	none
PersonX practices for weeks	oWant	none
PersonX practices for weeks	oWant	none
PersonX practices hard	oWant	none
PersonX practices hard	oWant	none
PersonX practices hard	oWant	to ask for PersonX for the performance recording
PersonX practices hard	oWant	to listen to PersonX's recording
PersonX practices hard	oWant	to evaluate PersonX's ability
PersonX practices hard ___	oWant	none
PersonX practices hard ___	oWant	to get as good as PersonX
PersonX practices hard ___	oWant	to win the competition
PersonX practices hard ___	oWant	to listen
PersonX practices hard ___	oWant	to tell them how much they enjoyed it
PersonX practices hard every day	oWant	none
PersonX practices hard every day	oWant	none
PersonX practices hard every day	oWant	none
PersonX practices really hard	oWant	none
PersonX practices really hard	oWant	none
PersonX practices really hard	oWant	none
PersonX practices singing	oWant	none
PersonX practices singing	oWant	none
PersonX practices singing	oWant	none
PersonX practices together	oWant	to win together with PersonX as his partner
PersonX practices together	oWant	to have fun
PersonX practices together	oWant	none
PersonX practices together	oWant	to get better
PersonX practices together	oWant	to test their abilities
PersonX practices very hard	oWant	to praise x
PersonX practices very hard	oWant	to compliment x's abilities
PersonX practices very hard	oWant	none
PersonX preaches god 's ___	oWant	none
PersonX preaches god 's ___	oWant	none
PersonX preheats the oven	oWant	none
PersonX preheats the oven	oWant	none
PersonX presents PersonX's views	oWant	to listen to the information
PersonX presents PersonX's views	oWant	to dispute the informatoin
PersonX presents PersonX's views	oWant	to ask questions
PersonX presents PersonX's views	oWant	to listen to them
PersonX presents PersonX's views	oWant	to say what they think
PersonX presents PersonX's views	oWant	none
PersonX presents ___ in a manner	oWant	none
PersonX presents ___ in a manner	oWant	give thanks
PersonX presents ___ in a manner	oWant	ask questions
PersonX presents ___ in a manner	oWant	to admire PersonX's polite manner
PersonX presents ___ in a manner	oWant	to listen to his speech again
PersonX presents the ___ in a manner	oWant	none
PersonX presents the ___ in a manner	oWant	none
PersonX presents the ___ in a manner	oWant	to ask PersonX questions
PersonX presents the ___ in a manner	oWant	to understand what PersonX is saying
PersonX prevents PersonY from coming	oWant	none
PersonX prevents PersonY from coming	oWant	to hurt
PersonX prevents PersonY from coming	oWant	to take revenge
PersonX prevents PersonY from coming	oWant	find a new club
PersonX prevents PersonY from coming	oWant	get a refund for resources spent
PersonX prevents PersonY from entering	oWant	to go their
PersonX prevents PersonY from entering	oWant	to make sure they don't hurt people
PersonX prevents PersonY from entering	oWant	to be let in
PersonX prevents PersonY from entering	oWant	for PersonX to go away
PersonX prevents PersonY from entering	oWant	to yell at PersonX
PersonX prevents PersonY from entering	oWant	to push through
PersonX prevents PersonY from taking	oWant	to get the object
PersonX prevents PersonY from taking	oWant	to yell
PersonX prevents PersonY's escape	oWant	to kill PersonX
PersonX prevents PersonY's escape	oWant	to cry
PersonX prevents PersonY's escape	oWant	to look for another way out
PersonX prevents PersonY's escape	oWant	to dig a tunnel
PersonX prevents PersonY's escape	oWant	to get away from personx
PersonX prevents PersonY's escape	oWant	to find another way to escape
PersonX prevents PersonY's escape	oWant	to devise a new escape plan
PersonX prevents PersonY's escape	oWant	to talk to other prisoners
PersonX prevents PersonY's return	oWant	get through
PersonX prevents PersonY's return	oWant	get home
PersonX prevents PersonY's return	oWant	fight PersonX
PersonX prevents PersonY's return	oWant	get rid of PersonX
PersonX prevents PersonY's return	oWant	find a way to overcome the obstacle and return
PersonX prevents ___ from accessing	oWant	to know the password
PersonX prevents ___ from accessing	oWant	to log-in
PersonX prevents ___ from accessing	oWant	none
PersonX prevents ___ from coming	oWant	none
PersonX prevents ___ from coming	oWant	make other plans
PersonX prevents ___ from coming	oWant	get a reason from person x on can't come
PersonX prevents ___ from coming	oWant	none
PersonX prevents ___ from engaging	oWant	none
PersonX prevents ___ from engaging	oWant	to talk
PersonX prevents ___ from engaging	oWant	to make plans
PersonX prevents ___ from engaging	oWant	none
PersonX prevents ___ from entering	oWant	none
PersonX prevents ___ from entering	oWant	none
PersonX prevents ___ from voting	oWant	to obey
PersonX prevents ___ from voting	oWant	to fight to vote
PersonX prevents ___ from voting	oWant	to confront PersonX
PersonX prevents ___ from voting	oWant	to report PersonX to authorities
PersonX prevents ___ from voting	oWant	to have rights
PersonX prevents ___ from voting	oWant	to retaliate
PersonX prevents ___ from working	oWant	to get away from PersonX
PersonX prevents ___ from working	oWant	to defy PersonX
PersonX prevents ___ from working	oWant	to spend time with PersonX
PersonX prevents ___ from working	oWant	to avoid him
PersonX prevents ___ from working	oWant	to fire them
PersonX prevents ___ in patients	oWant	stay healthy
PersonX prevents ___ in patients	oWant	follow up on appointment
PersonX prevents ___ in patients	oWant	to thank personX
PersonX prevents ___ in patients	oWant	to get better
PersonX prevents ___ in patients	oWant	to visit doctor
PersonX prevents ___ in patients	oWant	to receive vaccination
PersonX prevents the ___ from breaking	oWant	none
PersonX prevents the ___ from breaking	oWant	none
PersonX prevents the ___ from breaking	oWant	none
PersonX prevents the ___ from entering	oWant	Listen to what he says.
PersonX prevents the ___ from entering	oWant	Stand in a straight line.
PersonX prevents the ___ from entering	oWant	none
PersonX prevents the ___ from entering	oWant	to get reinformcements
PersonX prevents the ___ from entering	oWant	look for another way in
PersonX prevents the ___ from taking	oWant	none
PersonX prevents the ___ from taking	oWant	none
PersonX pries open	oWant	none
PersonX pries open	oWant	none
PersonX pries open	oWant	none
PersonX pries open ___	oWant	to call the police
PersonX pries open ___	oWant	to get their stuff back
PersonX pries open ___	oWant	none
PersonX pries open ___	oWant	none
PersonX produces PersonY results	oWant	to congratulate personX
PersonX produces PersonY results	oWant	to tell him his opinion
PersonX produces PersonY results	oWant	none
PersonX protects PersonY from harm	oWant	He cries
PersonX protects PersonY from harm	oWant	Goes to the hospital
PersonX protects PersonY from harm	oWant	thank PersonX
PersonX protects PersonY from harm	oWant	convey gratitude
PersonX protects PersonY from harm	oWant	none
PersonX protects ___ from abuse	oWant	Thank PersonX.
PersonX protects ___ from abuse	oWant	Be shamed of abuse.
PersonX protects ___ from abuse	oWant	to protest against PersonX
PersonX protects ___ from abuse	oWant	to thank PersonX
PersonX protects ___ from abuse	oWant	cry
PersonX protects ___ from abuse	oWant	thank
PersonX protects ___ from harm	oWant	to find their parents
PersonX protects ___ from harm	oWant	to go home
PersonX protects ___ from harm	oWant	to find their person (owner)
PersonX protects ___ from harm	oWant	to thank personX
PersonX protects ___ from harm	oWant	to be on alert as personX
PersonX protects the ___ from harm	oWant	to thank PersonX
PersonX protects the ___ from harm	oWant	to go away from the aggressor
PersonX protects the ___ from harm	oWant	to thank PersonX
PersonX protects the ___ from harm	oWant	to stay safe
PersonX provides PersonY account	oWant	ask questions
PersonX provides PersonY account	oWant	gain information
PersonX provides PersonY analysis	oWant	to listen to them
PersonX provides PersonY analysis	oWant	to give their thoughts on the matter
PersonX provides PersonY analysis	oWant	to thank PersonX
PersonX provides PersonY analysis	oWant	to think critically
PersonX provides PersonY analysis	oWant	to debate
PersonX provides PersonY description	oWant	to apprehend the suspect
PersonX provides PersonY description	oWant	provide a lineup to PersonX
PersonX provides PersonY description	oWant	to help him
PersonX provides PersonY description	oWant	to get some more details
PersonX provides PersonY description	oWant	to assess PersonX's observation
PersonX provides PersonY description	oWant	to determine if it's good evidence
PersonX provides PersonY estimate	oWant	to review it
PersonX provides PersonY estimate	oWant	talk about it later
PersonX provides PersonY introduction	oWant	to thank person x
PersonX provides PersonY introduction	oWant	to make a deal
PersonX provides PersonY introduction	oWant	To get accepted
PersonX provides PersonY introduction	oWant	To thank X
PersonX provides ___ for the poor	oWant	to thank PersonX
