input_text	prefix	target_text
PersonX places ___ to end	xEffect	examines it
PersonX places ___ to end	xEffect	stands back
PersonX places ___ to end	xEffect	keeps building
PersonX places ___ to end	xEffect	makes a wall
PersonX plans PersonX's trip	xEffect	PersonX takes a trip
PersonX plans PersonX's trip	xEffect	PersonX   pays for the trip
PersonX plans PersonX's trip	xEffect	none
PersonX plans PersonX's trip	xEffect	none
PersonX plans a trip	xEffect	gets lost
PersonX plans a trip	xEffect	gets stripped at airport
PersonX plans the trip	xEffect	none
PersonX plans the trip	xEffect	flies
PersonX plans the trip	xEffect	lands
PersonX plans the trip	xEffect	PersonX buys a map
PersonX plans the trip	xEffect	PersonX buys a train ticket
PersonX plants ___ in PersonX's yard	xEffect	gets covered in dirt
PersonX plants ___ in PersonX's yard	xEffect	becomes sweaty
PersonX plants ___ in PersonX's yard	xEffect	hands get dirty
PersonX plants ___ in PersonX's yard	xEffect	gets sweaty
PersonX plays PersonX's favorite game	xEffect	jumps
PersonX plays PersonX's favorite game	xEffect	smiles
PersonX plays PersonX's favorite song	xEffect	moves in rhythm
PersonX plays PersonX's favorite song	xEffect	loses track of time
PersonX plays PersonX's favorite song	xEffect	listens
PersonX plays PersonX's favorite song	xEffect	dances
PersonX plays PersonX's favorite song	xEffect	sings
PersonX plays PersonX's favorite song	xEffect	smiles
PersonX plays PersonX's favorite song	xEffect	listens to the song
PersonX plays PersonX's favorite songs	xEffect	smiles
PersonX plays PersonX's favorite songs	xEffect	dances
PersonX plays PersonX's new game	xEffect	fails
PersonX plays PersonX's new game	xEffect	sees an ad
PersonX plays PersonX's new game	xEffect	PersonX wins the game
PersonX plays PersonX's new game	xEffect	PersonX is defeated
PersonX plays PersonY's favorite song	xEffect	smiles
PersonX plays PersonY's favorite song	xEffect	entertained
PersonX plays PersonY's favorite songs	xEffect	gets a hug
PersonX plays PersonY's favorite songs	xEffect	receives thanks
PersonX plays PersonY's favorite songs	xEffect	Listens to song
PersonX plays PersonY's favorite songs	xEffect	Enjoys Y company
PersonX plays PersonY's favorite songs	xEffect	none
PersonX plays PersonY's new game	xEffect	Gets happy
PersonX plays PersonY's new game	xEffect	Feels tired
PersonX plays PersonY's new game	xEffect	Wins the game
PersonX plays PersonY's new game	xEffect	Quits out of confusion
PersonX plays PersonY's new game	xEffect	needs physical effort
PersonX plays PersonY's new game	xEffect	need mental effort
PersonX plays ___ anymore	xEffect	none
PersonX plays ___ anymore	xEffect	none
PersonX plays ___ today	xEffect	smiles
PersonX plays ___ today	xEffect	wins
PersonX plays ___ today	xEffect	Is put in a good mood while playing
PersonX plays ___ today	xEffect	Exerts self, expends energy
PersonX plays a ___ in the movement	xEffect	message get's heard
PersonX plays a ___ in the movement	xEffect	makes new friends
PersonX plays a ___ in the movement	xEffect	champions their cause
PersonX plays a ___ in the movement	xEffect	talks about their cause
PersonX plays a ___ in the movement	xEffect	gains new experiences
PersonX plays a ___ in the movement	xEffect	makes new friends
PersonX plays a ___ in the system	xEffect	the receive an award
PersonX plays a ___ in the system	xEffect	they are highly regarded
PersonX plays a ___ in the system	xEffect	makes new friends/acquaintances
PersonX plays a ___ in the system	xEffect	gets a promotion
PersonX plays a ___ in the system	xEffect	gets looked up to
PersonX plays a new game	xEffect	They read the instructions to play the game.
PersonX plays a new game	xEffect	They start the game and try to finish the first level.
PersonX plays a new game	xEffect	They tell friends about their new game.
PersonX plays a new game	xEffect	loses to game
PersonX plays a new game	xEffect	wins the game
PersonX plays a new instrument	xEffect	gains new skills
PersonX plays a new instrument	xEffect	gains new knowledge
PersonX plays a new instrument	xEffect	blisters fingers
PersonX plays a new instrument	xEffect	joins a band
PersonX plays a new instrument	xEffect	learns how to play the instrument
PersonX plays a new instrument	xEffect	becomes proficient with the new instrument
PersonX plays dodgeball	xEffect	gets tired
PersonX plays dodgeball	xEffect	drinks some water
PersonX plays dodgeball	xEffect	breaks a leg
PersonX plays dodgeball	xEffect	throws ball
PersonX plays dodgeball	xEffect	gets hit with ball
PersonX plays hardball	xEffect	gets a deal
PersonX plays hardball	xEffect	wins
PersonX plays hardball	xEffect	loses
PersonX plays hardball	xEffect	hit the ball
PersonX plays hardball	xEffect	picks the ball
PersonX plays hockey	xEffect	They try to score
PersonX plays hockey	xEffect	They get a shower after the game
PersonX plays hockey	xEffect	They go home
PersonX plays hockey	xEffect	They celebrate/commiserate with their team mates
PersonX plays hockey	xEffect	to win all
PersonX plays hockey	xEffect	to be bold
PersonX plays hockey	xEffect	personx sweats
PersonX plays hockey	xEffect	personx burns 200 calories
PersonX plays laser tag	xEffect	bruised
PersonX plays laser tag	xEffect	muscles tired
PersonX plays laser tag	xEffect	has sweaty palms
PersonX plays laser tag	xEffect	moves through game obstacles
PersonX plays laser tag	xEffect	looks for opponent
PersonX plays laser tag	xEffect	yells when surprised
PersonX plays laser tag	xEffect	none
PersonX plays lots of games	xEffect	none
PersonX plays lots of games	xEffect	becomes fatigued
PersonX plays lots of games	xEffect	skill increases
PersonX plays lots of games	xEffect	none
PersonX plays many games	xEffect	Gets away with many things
PersonX plays many games	xEffect	Always seems to win
PersonX plays many games	xEffect	person x plays more games
PersonX plays many games	xEffect	person x rests
PersonX plays many sports	xEffect	gets injured
PersonX plays many sports	xEffect	gets hit
PersonX plays the gender card	xEffect	is resented
PersonX plays the gender card	xEffect	is hated
PersonX plays the gender card	xEffect	none
PersonX plays the gender card	xEffect	gets a dirty look
PersonX plays the gender card	xEffect	loses friends
PersonX pleases ___ to make	xEffect	go to outing
PersonX pleases ___ to make	xEffect	go to hang out
PersonX pleases ___ to make	xEffect	walks with confidence
PersonX pleases ___ to make	xEffect	talks with conviction
PersonX pleases ___ to make	xEffect	Lose importance among people.
PersonX pleases ___ to make	xEffect	Will receive concessions from the one is receiving the pleasing.
PersonX possesses PersonY knowledge	xEffect	is held in high esteem
PersonX possesses PersonY knowledge	xEffect	is approached by many for advice.
PersonX posts ___ on fb	xEffect	PersonX regrets the overshare
PersonX posts ___ on fb	xEffect	PersonX goes viral
PersonX posts ___ online	xEffect	get likes
PersonX posts ___ online	xEffect	gains popularity
PersonX posts ___ online	xEffect	shares it with friends
PersonX posts ___ online	xEffect	bookmarks the page
PersonX posts ___ online	xEffect	none
PersonX posts it online	xEffect	They check their post to see if anyone has read it.
PersonX posts it online	xEffect	They check their post to see if anyone has liked or commented on it.
PersonX posts it online	xEffect	they put their laptop/computer/phone away and relax.
PersonX posts it online	xEffect	none
PersonX posts it online	xEffect	They receive feedback from others.
PersonX posts it online	xEffect	They read comments.
PersonX pours PersonX's heart	xEffect	none
PersonX pours PersonX's heart	xEffect	PersonX blushes at the thought of wearing a heart on their sleeve.
PersonX pours PersonX's heart	xEffect	PersonX becomes nervous at the idea of rejection
PersonX practices ___ for weeks	xEffect	none
PersonX practices ___ for weeks	xEffect	learns something
PersonX practices ___ for weeks	xEffect	gains experience
PersonX practices ___ for weeks	xEffect	improves their talents
PersonX practices ___ for weeks	xEffect	masters a new skill
PersonX practices all day	xEffect	Improves their skiil
PersonX practices all day	xEffect	Gets tired of doing it and stops altogether
PersonX practices all day	xEffect	has tired hands
PersonX practices all day	xEffect	sleeps like a baby
PersonX practices all day	xEffect	becomes an expert
PersonX practices all day	xEffect	learns something new
PersonX practices day and night	xEffect	gets larger muscles
PersonX practices day and night	xEffect	gains more neural pathways
PersonX practices for weeks	xEffect	improves skills
PersonX practices for weeks	xEffect	gets tired
PersonX practices for weeks	xEffect	PersonX gets exercise
PersonX practices for weeks	xEffect	PersonX makes the team
PersonX practices for weeks	xEffect	becomes well versed
PersonX practices for weeks	xEffect	becomes a master in the art.
PersonX practices hard	xEffect	falls asleep
PersonX practices hard	xEffect	snores
PersonX practices hard	xEffect	gains skill
PersonX practices hard	xEffect	confidence increases
PersonX practices hard	xEffect	becomes fatigued
PersonX practices hard	xEffect	sweats
PersonX practices hard	xEffect	gets tired
PersonX practices hard	xEffect	calls it quits
PersonX practices hard ___	xEffect	gets better
PersonX practices hard ___	xEffect	learns something new
PersonX practices hard ___	xEffect	Wins the sporting match
PersonX practices hard ___	xEffect	Gets hear chair in orchestra
PersonX practices hard ___	xEffect	Gets an award
PersonX practices hard ___	xEffect	feels worked out
PersonX practices hard ___	xEffect	feels personal satisfaction from hard work
PersonX practices hard every day	xEffect	becomes good at the thing
PersonX practices hard every day	xEffect	wins first place
PersonX practices really hard	xEffect	goes for competition
PersonX practices really hard	xEffect	passes exam
PersonX practices really hard	xEffect	gets better
PersonX practices really hard	xEffect	gets a job
PersonX practices singing	xEffect	performs
PersonX practices singing	xEffect	rests
PersonX practices singing	xEffect	sings better
PersonX practices singing	xEffect	annoys roomate
PersonX practices singing	xEffect	goes on stage
PersonX practices singing	xEffect	sells tickets
PersonX practices together	xEffect	gets better
PersonX practices together	xEffect	becomes a star
PersonX practices together	xEffect	refines skills
PersonX practices together	xEffect	remembers procedure
PersonX practices together	xEffect	achieves harmony
PersonX practices together	xEffect	is prepared for recital
PersonX practices very hard	xEffect	He becomes tired.
PersonX practices very hard	xEffect	He gets better at the sport.
PersonX practices very hard	xEffect	develops skill
PersonX practices very hard	xEffect	gains experience
PersonX practices very hard	xEffect	PersonX masters task
PersonX practices very hard	xEffect	PersonX becomes more proficient
PersonX preaches god 's ___	xEffect	gets ignored
PersonX preaches god 's ___	xEffect	makes converts
PersonX preaches god 's ___	xEffect	information
PersonX preaches god 's ___	xEffect	sadness
PersonX preheats the oven	xEffect	to have it fun
PersonX preheats the oven	xEffect	to be great
PersonX preheats the oven	xEffect	is ready to cook
PersonX preheats the oven	xEffect	needs to read the other instructions
PersonX preheats the oven	xEffect	good
PersonX preheats the oven	xEffect	gets change
PersonX presents PersonX's views	xEffect	puts their hands on their hips
PersonX presents PersonX's views	xEffect	waits for a response
PersonX presents PersonX's views	xEffect	gets patted on the back
PersonX presents PersonX's views	xEffect	gets punished
PersonX presents ___ in a manner	xEffect	stress sweats
PersonX presents ___ in a manner	xEffect	gives information
PersonX presents ___ in a manner	xEffect	none
PersonX presents ___ in a manner	xEffect	convinces people
PersonX presents ___ in a manner	xEffect	answers questions
PersonX presents the ___ in a manner	xEffect	gets noticed
PersonX presents the ___ in a manner	xEffect	gets asked questions
PersonX prevents PersonY from coming	xEffect	none
PersonX prevents PersonY from coming	xEffect	none
PersonX prevents PersonY from coming	xEffect	continues to party
PersonX prevents PersonY from coming	xEffect	blocks their number
PersonX prevents PersonY from entering	xEffect	yelled at
PersonX prevents PersonY from entering	xEffect	gets hit
PersonX prevents PersonY from entering	xEffect	PersonX takes up all the space
PersonX prevents PersonY from entering	xEffect	PersonX is in the way
PersonX prevents PersonY from taking	xEffect	PersonX conserves resources
PersonX prevents PersonY from taking	xEffect	PersonX keeps something from being taken
PersonX prevents PersonY from taking	xEffect	none
PersonX prevents PersonY's escape	xEffect	PersonX blocks the way out
PersonX prevents PersonY's escape	xEffect	PersonX blocks the exit
PersonX prevents PersonY's escape	xEffect	locks door
PersonX prevents PersonY's escape	xEffect	calls police
PersonX prevents PersonY's return	xEffect	yelled at
PersonX prevents PersonY's return	xEffect	arrested
PersonX prevents PersonY's return	xEffect	punished
PersonX prevents PersonY's return	xEffect	none
PersonX prevents PersonY's return	xEffect	none
PersonX prevents ___ from accessing	xEffect	none
PersonX prevents ___ from accessing	xEffect	is cursed at
PersonX prevents ___ from accessing	xEffect	is criticized
PersonX prevents ___ from accessing	xEffect	gets pushed by an intruder
PersonX prevents ___ from accessing	xEffect	is yelled at
PersonX prevents ___ from coming	xEffect	none
PersonX prevents ___ from coming	xEffect	looked down on
PersonX prevents ___ from coming	xEffect	ostracized
PersonX prevents ___ from engaging	xEffect	none
PersonX prevents ___ from engaging	xEffect	is tired from all their efforts
PersonX prevents ___ from engaging	xEffect	has to look for more people to stop
PersonX prevents ___ from entering	xEffect	gets beat up
PersonX prevents ___ from entering	xEffect	get shoved
PersonX prevents ___ from entering	xEffect	is yelled at
PersonX prevents ___ from entering	xEffect	fights
PersonX prevents ___ from entering	xEffect	is yelled at
PersonX prevents ___ from entering	xEffect	is praised
PersonX prevents ___ from voting	xEffect	person is clean
PersonX prevents ___ from voting	xEffect	person is safe
PersonX prevents ___ from voting	xEffect	is hit in the face
PersonX prevents ___ from voting	xEffect	falls backward
PersonX prevents ___ from voting	xEffect	Is handcuffed
PersonX prevents ___ from voting	xEffect	is arrested
PersonX prevents ___ from working	xEffect	Dad
PersonX prevents ___ from working	xEffect	Mom
PersonX prevents ___ from working	xEffect	none
PersonX prevents ___ from working	xEffect	none
PersonX prevents ___ in patients	xEffect	gets thanked
PersonX prevents ___ in patients	xEffect	learned information
PersonX prevents ___ in patients	xEffect	none
PersonX prevents the ___ from breaking	xEffect	makes it to land
PersonX prevents the ___ from breaking	xEffect	saves the cew
PersonX prevents the ___ from breaking	xEffect	get thanked
PersonX prevents the ___ from breaking	xEffect	gets a hug
PersonX prevents the ___ from entering	xEffect	their property stays safe
PersonX prevents the ___ from entering	xEffect	they don't worry about damage
PersonX prevents the ___ from entering	xEffect	Stands menacingly
PersonX prevents the ___ from entering	xEffect	Projects voice
PersonX prevents the ___ from entering	xEffect	Builds wall
PersonX prevents the ___ from entering	xEffect	Gets guns
PersonX prevents the ___ from taking	xEffect	booed
PersonX prevents the ___ from taking	xEffect	forced from stage
PersonX prevents the ___ from taking	xEffect	becomes protective
PersonX prevents the ___ from taking	xEffect	gets awards
PersonX pries open	xEffect	see's what's in the box
PersonX pries open	xEffect	smiles
PersonX pries open	xEffect	none
PersonX pries open ___	xEffect	PersonX commits a crime
PersonX pries open ___	xEffect	PersonX vandalizes the mailbox
PersonX pries open ___	xEffect	get's in their house
PersonX pries open ___	xEffect	wants to find their keys
PersonX produces PersonY results	xEffect	is proud of their work
PersonX produces PersonY results	xEffect	wants to show it to personY
PersonX produces PersonY results	xEffect	are promoted
PersonX produces PersonY results	xEffect	given a raise
PersonX protects PersonY from harm	xEffect	becomes a media star
PersonX protects PersonY from harm	xEffect	breaks a leg
PersonX protects PersonY from harm	xEffect	none
PersonX protects PersonY from harm	xEffect	gets thanked
PersonX protects PersonY from harm	xEffect	is hurt protecting them
PersonX protects ___ from abuse	xEffect	calls the police
PersonX protects ___ from abuse	xEffect	makes a police report
PersonX protects ___ from abuse	xEffect	gets stressed
PersonX protects ___ from abuse	xEffect	gets tired
PersonX protects ___ from abuse	xEffect	gets sweaty
PersonX protects ___ from abuse	xEffect	they break their hand
PersonX protects ___ from abuse	xEffect	they get a bruise
PersonX protects ___ from harm	xEffect	none
PersonX protects ___ from harm	xEffect	praised
PersonX protects ___ from harm	xEffect	rewarded
PersonX protects the ___ from harm	xEffect	fetus
PersonX protects the ___ from harm	xEffect	get the best protuct
PersonX protects the ___ from harm	xEffect	none
PersonX protects the ___ from harm	xEffect	complimented
PersonX protects the ___ from harm	xEffect	people look up to them
PersonX provides PersonY account	xEffect	Shares their knowledge
PersonX provides PersonY account	xEffect	Discusses situation
PersonX provides PersonY account	xEffect	is considered
PersonX provides PersonY account	xEffect	is listened to
PersonX provides PersonY account	xEffect	writes down the account
PersonX provides PersonY account	xEffect	talks to PersonY about it
PersonX provides PersonY account	xEffect	explains everything
PersonX provides PersonY analysis	xEffect	receives thanks
PersonX provides PersonY analysis	xEffect	receives reward
PersonX provides PersonY analysis	xEffect	Talks about the analysis
PersonX provides PersonY analysis	xEffect	Gives feedback
PersonX provides PersonY analysis	xEffect	Gains respect
PersonX provides PersonY analysis	xEffect	Gains money
PersonX provides PersonY description	xEffect	gets thanked
PersonX provides PersonY description	xEffect	collects the reward money
PersonX provides PersonY estimate	xEffect	push the sale
PersonX provides PersonY estimate	xEffect	wait for a call
PersonX provides PersonY estimate	xEffect	They start to plan
PersonX provides PersonY estimate	xEffect	they begin to wqork
PersonX provides PersonY estimate	xEffect	get's an answer about the job
PersonX provides PersonY estimate	xEffect	has to plan to start work
PersonX provides PersonY introduction	xEffect	talks to people
PersonX provides PersonY introduction	xEffect	tells PersonY to stand up
PersonX provides PersonY introduction	xEffect	describes others
PersonX provides PersonY introduction	xEffect	facilitates meeting
PersonX provides ___ for the poor	xEffect	very low work
PersonX provides ___ for the poor	xEffect	very confusion
PersonX provides ___ for the poor	xEffect	keeps accounts
PersonX provides ___ for the poor	xEffect	asks for donations
PersonX provides ___ for the poor	xEffect	vsad
PersonX provides ___ for the poor	xEffect	learns a new skill
PersonX provides ___ to the public	xEffect	Explains news furthers
PersonX provides ___ to the public	xEffect	Expresses disappointment in reaction
PersonX provides ___ to the public	xEffect	none
PersonX provides ___ to women	xEffect	helps others
PersonX provides ___ to women	xEffect	accepts gratitude
PersonX provides ___ to women	xEffect	gets thanked
PersonX provides ___ to women	xEffect	grows his business
PersonX publishes ___ in cooperation	xEffect	gets books sold
PersonX publishes ___ in cooperation	xEffect	gets criticized
PersonX publishes ___ in cooperation	xEffect	none
PersonX publishes ___ in cooperation	xEffect	gets praised
PersonX publishes ___ in cooperation	xEffect	paid
PersonX publishes ___ in journals	xEffect	Becomes renowned for their contribution
PersonX publishes ___ in journals	xEffect	Buys cocaine with his new money
PersonX publishes ___ in journals	xEffect	introduction
PersonX publishes ___ in journals	xEffect	happy
PersonX publishes ___ in journals	xEffect	gets credit for work
PersonX publishes ___ in journals	xEffect	gets a promotion
PersonX pulls PersonX's car over	xEffect	PersonX pulls PersonX's car over the bridge
PersonX pulls PersonX's car over	xEffect	PersonX pulls PersonX's car over the road
PersonX pulls PersonX's car over	xEffect	is approached by police
PersonX pulls PersonX's car over	xEffect	gets a ticket
PersonX pulls PersonX's car over	xEffect	gets tired
PersonX pulls PersonX's car over	xEffect	gets dirty from pulling
PersonX pulls PersonX's car over	xEffect	gets thirsty
PersonX pulls PersonX's socks up	xEffect	looked down on
PersonX pulls PersonX's socks up	xEffect	called old styled
PersonX pulls PersonY's arm	xEffect	is criticized
PersonX pulls PersonY's arm	xEffect	is injured by response
PersonX pulls PersonY's arm	xEffect	is arrested
PersonX pulls PersonY's arm	xEffect	achieves intended action
PersonX pulls PersonY's arm	xEffect	none
PersonX pulls PersonY's arm	xEffect	end the friendship
PersonX pulls PersonY's arm	xEffect	shout in anger
PersonX pulls PersonY's car	xEffect	none
PersonX pulls PersonY's car	xEffect	asks to see insurance
PersonX pulls PersonY's car	xEffect	writes out a ticket
PersonX pulls PersonY's car	xEffect	PersonX is cautious while pulling the car
PersonX pulls PersonY's car	xEffect	PersonX gets yelled at for pulling the car
PersonX pulls PersonY's car over	xEffect	frowns from disappointment
PersonX pulls PersonY's car over	xEffect	smiles because he recognizes PersonY
PersonX pulls PersonY's hand	xEffect	gets slapped
PersonX pulls PersonY's hand	xEffect	gets yelled at
PersonX pulls PersonY's hand	xEffect	gets slapped
PersonX pulls PersonY's hand	xEffect	gets pushed
PersonX pulls PersonY's hand away	xEffect	becomes single
PersonX pulls PersonY's hand away	xEffect	is no longer with someone
PersonX pulls PersonY's hand away	xEffect	Block Y
PersonX pulls PersonY's hand away	xEffect	Tell Y not to touch sometimes
PersonX pulls PersonY's hand back	xEffect	gets slapped
PersonX pulls PersonY's hand back	xEffect	gets yelled at
PersonX pulls PersonY's hand back	xEffect	Person X starts to blush
PersonX pulls PersonY's hand back	xEffect	Person X runs away
PersonX pulls PersonY's hand back	xEffect	IT WILL BE STRENGTH
PersonX pulls PersonY's legs	xEffect	gets a kick
PersonX pulls PersonY's legs	xEffect	hears Y laugh
PersonX pulls ___ out of the water	xEffect	save water
PersonX pulls ___ out of the water	xEffect	give water
PersonX pulls ___ out of the water	xEffect	PersonX saves them from drowning
PersonX pulls ___ out of the water	xEffect	PersonX dries themselves off
PersonX pulls faces	xEffect	people jeer at person X
PersonX pulls faces	xEffect	People shake their fist at person X
PersonX pulls faces	xEffect	feels silly
PersonX pulls faces	xEffect	thinks of expressions
PersonX pulls faces	xEffect	cards
PersonX pulls faces	xEffect	of people
PersonX pulls open the ___	xEffect	has toys fall on him
PersonX pulls open the ___	xEffect	has a big mess to clean
PersonX pulls open the ___	xEffect	opens the door
PersonX pulls open the ___	xEffect	moves out of the way
PersonX pulls open the ___	xEffect	none
PersonX pulls out all the stops	xEffect	is out of breath
PersonX pulls out all the stops	xEffect	had adrenaline
PersonX pulls out all the stops	xEffect	PersonX spends all their money
PersonX pulls out all the stops	xEffect	PersonX overspends
PersonX pulls the ___ open	xEffect	none
PersonX pulls the ___ open	xEffect	is greeted by someone
PersonX pulls the ___ open	xEffect	takes a glance at something
PersonX pulls the ___ open	xEffect	none
PersonX pulls the car	xEffect	is able to look at the map
PersonX pulls the car	xEffect	wants to get back on the road
PersonX pulls the car	xEffect	gets tired
PersonX pulls the car	xEffect	rests
PersonX pulls the car over	xEffect	has to parallel park
PersonX pulls the car over	xEffect	gets a ticket
PersonX pulls the car over	xEffect	PersonX gets a speeding ticket
PersonX pulls the car over	xEffect	PersonX gets breathalyzed
PersonX pulls the car over	xEffect	get out of the car
PersonX pulls the car over	xEffect	goes into the store
PersonX pumps PersonX's gas	xEffect	none
PersonX pumps PersonX's gas	xEffect	smells the fumes
PersonX pumps PersonX's gas	xEffect	hears a horn
PersonX pumps PersonX's gas	xEffect	gets dirt on their hands
PersonX pumps PersonX's gas	xEffect	breathes some fresh air
PersonX pumps PersonY's gas	xEffect	tells PersonY when finished
PersonX pumps PersonY's gas	xEffect	gets paid
PersonX pumps PersonY's gas	xEffect	receives thanks
PersonX pumps PersonY's gas	xEffect	hangs the hose up
PersonX pumps gas	xEffect	spills the gas
PersonX pumps gas	xEffect	smells the gasoline
PersonX pumps gas	xEffect	forgets wallet on car roof
PersonX pumps gas	xEffect	gets ripped of
PersonX pumps iron	xEffect	none
PersonX purchases ___ at a price	xEffect	puts wallet away
PersonX purchases ___ at a price	xEffect	grabs grocery bags
PersonX purchases ___ at a price	xEffect	gas
PersonX purchases ___ at a price	xEffect	food
PersonX purchases a lottery ticket	xEffect	gets change
PersonX purchases a lottery ticket	xEffect	gets a receipt
PersonX purchases a lottery ticket	xEffect	hopes to win
PersonX purchases a lottery ticket	xEffect	misplaces it
PersonX purchases a lottery ticket	xEffect	Wins the lottery
PersonX purchases a lottery ticket	xEffect	Loses the lottery
PersonX pushes PersonX's luck	xEffect	wins it all
PersonX pushes PersonX's luck	xEffect	loses it all
PersonX pushes it	xEffect	he is tired
PersonX pushes it	xEffect	he learned a lot
PersonX pushes it	xEffect	got to push
PersonX pushes it	xEffect	it was opened before him
PersonX pushes it	xEffect	sweats
PersonX pushes it	xEffect	breathes heavily
PersonX puts PersonX's ___ into execution	xEffect	gets called for additional explanations
PersonX puts PersonX's ___ into execution	xEffect	gets invited for prototype testing
PersonX puts PersonX's ___ into execution	xEffect	watches plan unfold
PersonX puts PersonX's ___ into execution	xEffect	thinks about next move
PersonX puts PersonX's ___ to death	xEffect	gets sent to prison
PersonX puts PersonX's ___ to death	xEffect	get retaliated on
PersonX puts PersonX's ___ to death	xEffect	put on death row
PersonX puts PersonX's ___ to death	xEffect	gets prosecuted
PersonX puts PersonX's ___ together	xEffect	hands
PersonX puts PersonX's ___ together	xEffect	ideas
PersonX puts PersonX's ___ together	xEffect	sighs in relief
PersonX puts PersonX's ___ together	xEffect	smiles
PersonX puts PersonX's ___ together	xEffect	praised
PersonX puts PersonX's ___ together	xEffect	gets helped
PersonX puts PersonX's head in the sand	xEffect	"He says ""Now you're an ostrich.""."
PersonX puts PersonX's head in the sand	xEffect	Person Y hits him.
PersonX puts PersonX's head in the sand	xEffect	head gets filled with sand
PersonX puts PersonX's head in the sand	xEffect	cant see
PersonX puts PersonX's head in the sand	xEffect	cant hear
PersonX puts PersonX's head in the sand	xEffect	Can't see
PersonX puts PersonX's head in the sand	xEffect	irritates their eyes
PersonX puts PersonX's mind	xEffect	they think clearer
PersonX puts PersonX's mind	xEffect	they get more work done
PersonX puts PersonX's mind	xEffect	PersonX relaxes
PersonX puts PersonX's mind	xEffect	PersonX starts planning how to take revenge
PersonX puts PersonX's mind	xEffect	none
PersonX puts PersonX's mind to it	xEffect	gains knowledge
PersonX puts PersonX's mind to it	xEffect	learns a new skill
PersonX puts PersonX's mind to it	xEffect	makes it happen
PersonX puts PersonX's mind to it	xEffect	overcomes obstacles
PersonX puts PersonX's mind to it	xEffect	finishes early
PersonX puts PersonX's mind to it	xEffect	outshines others
PersonX puts PersonX's pants on PersonX leg at a time	xEffect	looks better
PersonX puts PersonX's pants on PersonX leg at a time	xEffect	is protected from the cold
PersonX puts PersonX's pants on PersonX leg at a time	xEffect	Needs to wash those pants to use them again
PersonX puts PersonX's pants on PersonX leg at a time	xEffect	to be great
PersonX puts PersonX's pants on PersonX leg at a time	xEffect	to be bold
PersonX puts PersonX's pants on PersonX leg at a time	xEffect	GET SPENDING
PersonX puts PersonX's phone	xEffect	checks voice mail
PersonX puts PersonX's phone	xEffect	returns calls
PersonX puts PersonX's phone	xEffect	none
PersonX puts PersonX's phone away	xEffect	none
PersonX puts PersonX's phone away	xEffect	gets looked down on
PersonX puts PersonX's phone away	xEffect	gets into a conversation
PersonX puts PersonY in mind	xEffect	gets put back into reality
PersonX puts PersonY in mind	xEffect	gets into trouble
PersonX puts PersonY in mind	xEffect	none
PersonX puts PersonY in mind	xEffect	none
PersonX puts PersonY in the oven	xEffect	gets jailed
PersonX puts PersonY in the oven	xEffect	trialed for murder
PersonX puts PersonY to death	xEffect	frowns
PersonX puts PersonY to death	xEffect	makes sure PersonY is dead
PersonX puts PersonY to death	xEffect	jailed
PersonX puts PersonY to death	xEffect	gets sentenced to death
PersonX puts PersonY to death	xEffect	gets caught
PersonX puts PersonY to death	xEffect	goes to prison
PersonX puts PersonY to use	xEffect	finishes on time
PersonX puts PersonY to use	xEffect	gets thanked
PersonX puts PersonY to use	xEffect	job finishes much quicker
PersonX puts PersonY to use	xEffect	gets to spend time with Y
PersonX puts PersonY together	xEffect	Person X works on Y.
PersonX puts PersonY together	xEffect	Person X helps Y with their troubles.
PersonX puts PersonY together	xEffect	assembles the pieces
PersonX puts PersonY together	xEffect	names PersonY
PersonX puts PersonY together	xEffect	takes advantages of others
PersonX puts PersonY together	xEffect	gains something improperly
PersonX puts PersonY's ___ in execution	xEffect	feels successful.
PersonX puts PersonY's ___ in execution	xEffect	alerts PersonY of success
PersonX puts PersonY's ___ in execution	xEffect	worshipped
PersonX puts PersonY's ___ in execution	xEffect	rewarded
PersonX puts PersonY's ___ into execution	xEffect	get enterment
PersonX puts PersonY's ___ into execution	xEffect	more enjoyment
PersonX puts PersonY's ___ into execution	xEffect	thanked
PersonX puts PersonY's ___ into execution	xEffect	praised
PersonX puts PersonY's ___ into execution	xEffect	rewarded
PersonX puts PersonY's ___ into execution	xEffect	none
PersonX puts PersonY's ___ to death	xEffect	gets caught and thrown in jail
PersonX puts PersonY's ___ to death	xEffect	family disavows person
PersonX puts PersonY's ___ to death	xEffect	goes on the run
PersonX puts PersonY's ___ to death	xEffect	gets arrested
PersonX puts PersonY's ___ to death	xEffect	commits murder
PersonX puts PersonY's ___ to death	xEffect	does evil
PersonX puts PersonY's ___ together	xEffect	is thanked
PersonX puts PersonY's ___ together	xEffect	is tired
PersonX puts PersonY's ___ together	xEffect	Gets thanked
PersonX puts PersonY's ___ together	xEffect	Receives praise
PersonX puts PersonY's ___ together	xEffect	learns from helping them
PersonX puts PersonY's ___ together	xEffect	does better themself
PersonX puts PersonY's head down	xEffect	none
PersonX puts PersonY's head down	xEffect	none
PersonX puts PersonY's head down	xEffect	he is beat up by person Y
PersonX puts PersonY's head down	xEffect	Person Y asks what the heck he is doing.
PersonX puts PersonY's lights out	xEffect	becomes regretful
PersonX puts PersonY's lights out	xEffect	becomes remorseful
PersonX puts PersonY's lights out	xEffect	PersonX breaks their hand
PersonX puts PersonY's lights out	xEffect	PersonX gets charged with assault
