input_text	prefix	target_text
PersonX makes bread	oEffect	none
PersonX makes bread	oEffect	none
PersonX makes cakes	oEffect	none
PersonX makes cakes	oEffect	Buys the cake
PersonX makes cakes	oEffect	Eats the cake
PersonX makes contact	oEffect	communicates
PersonX makes contact	oEffect	has a conversation with personX
PersonX makes contact	oEffect	none
PersonX makes contact	oEffect	none
PersonX makes contact with PersonY	oEffect	gets thanked
PersonX makes contact with PersonY	oEffect	becomes good friends with PersonX
PersonX makes contact with PersonY	oEffect	none
PersonX makes cookies	oEffect	none
PersonX makes every ___	oEffect	none
PersonX makes every ___	oEffect	none
PersonX makes every effort	oEffect	none
PersonX makes every effort	oEffect	none
PersonX makes every effort	oEffect	none
PersonX makes friendship bracelets	oEffect	none
PersonX makes it through the day	oEffect	none
PersonX makes it through the day	oEffect	none
PersonX makes it through the day	oEffect	none
PersonX makes lemonade	oEffect	none
PersonX makes lemonade	oEffect	none
PersonX makes much money	oEffect	none
PersonX makes much money	oEffect	none
PersonX makes much sense	oEffect	none
PersonX makes much sense	oEffect	wants their ideas
PersonX makes much sense	oEffect	respects their knowledge
PersonX makes my day	oEffect	PersonY feels grateful to PersonX for making his day
PersonX makes my day	oEffect	no effect
PersonX makes my day	oEffect	none
PersonX makes pasta	oEffect	none
PersonX makes pasta	oEffect	none
PersonX makes pasta	oEffect	none
PersonX makes pasta for dinner	oEffect	none
PersonX makes pasta for dinner	oEffect	none
PersonX makes pasta for dinner	oEffect	none
PersonX makes perfect	oEffect	none
PersonX makes perfect	oEffect	none
PersonX makes perfect sense	oEffect	gains new knowledge
PersonX makes perfect sense	oEffect	becomes inquisitive
PersonX makes some cookies	oEffect	none
PersonX makes some cookies	oEffect	none
PersonX makes some cookies	oEffect	none
PersonX makes some pasta	oEffect	none
PersonX makes some pasta	oEffect	none
PersonX makes thanksgiving dinner	oEffect	none
PersonX makes that mistake	oEffect	none
PersonX makes that mistake	oEffect	none
PersonX makes that mistake	oEffect	none
PersonX makes that mistake again	oEffect	none
PersonX makes that mistake again	oEffect	none
PersonX makes that mistake again	oEffect	none
PersonX makes the cookies	oEffect	none
PersonX makes the cookies	oEffect	none
PersonX makes the shot	oEffect	cheer loudly
PersonX makes the shot	oEffect	jump up and down
PersonX makes the shot	oEffect	none
PersonX makes the team	oEffect	none
PersonX makes the team ___	oEffect	none
PersonX makes the team ___	oEffect	none
PersonX makes the team though	oEffect	members improve
PersonX makes the team though	oEffect	members thank personx
PersonX makes the team though	oEffect	none
PersonX makes the team though	oEffect	none
PersonX makes too much noise	oEffect	none
PersonX makes too much noise	oEffect	wakes up
PersonX makes too much noise	oEffect	gets angry towards X
PersonX makes up the numbers	oEffect	none
PersonX manages PersonX's ___ well	oEffect	Asks X for advice
PersonX manages PersonX's ___ well	oEffect	Follows X's ways
PersonX manages PersonX's ___ well	oEffect	none
PersonX manages PersonX's ___ well	oEffect	situation improves
PersonX manages PersonX's ___ well	oEffect	gets closer to person X
PersonX manages PersonY's ___ well	oEffect	none
PersonX manages PersonY's ___ well	oEffect	none
PersonX manages PersonY's ___ well	oEffect	none
PersonX manages one 's ___	oEffect	none
PersonX manages one 's ___	oEffect	none
PersonX means ___ to people	oEffect	appreciates personX
PersonX means ___ to people	oEffect	enjoys spending time with them
PersonX means ___ to people	oEffect	none
PersonX means ___ to people	oEffect	none
PersonX measures ___ directly	oEffect	none
PersonX measures ___ directly	oEffect	none
PersonX measures ___ directly	oEffect	none
PersonX measures ___ in terms	oEffect	none
PersonX measures ___ in terms	oEffect	none
PersonX measures ___ in terms	oEffect	none
PersonX measures directly the ___	oEffect	They use X's results
PersonX measures directly the ___	oEffect	They correct X
PersonX measures directly the ___	oEffect	none
PersonX measures the ___ directly	oEffect	none
PersonX measures the ___ directly	oEffect	none
PersonX measures the ___ directly	oEffect	none
PersonX measures the ___ in terms	oEffect	none
PersonX measures the ___ in terms	oEffect	none
PersonX measures the ___ in terms	oEffect	none
PersonX meets PersonX's customers ' ___	oEffect	customer thanks person x
PersonX meets PersonX's customers ' ___	oEffect	customer goes home
PersonX meets PersonX's customers ' ___	oEffect	none
PersonX meets PersonX's father	oEffect	share information
PersonX meets PersonX's father	oEffect	gives answers
PersonX meets PersonX's father	oEffect	none
PersonX meets PersonX's father	oEffect	converses with X
PersonX meets PersonX's father	oEffect	goes to lunch with X
PersonX meets PersonX's goal	oEffect	none
PersonX meets PersonX's goal	oEffect	none
PersonX meets PersonX's husband	oEffect	none
PersonX meets PersonX's husband	oEffect	none
PersonX meets PersonX's standards	oEffect	none
PersonX meets PersonX's standards	oEffect	none
PersonX meets PersonY at the gym	oEffect	smiles
PersonX meets PersonY at the gym	oEffect	talks to him
PersonX meets PersonY at the gym	oEffect	none
PersonX meets PersonY at the gym	oEffect	exercises
PersonX meets PersonY at the gym	oEffect	enjoys company
PersonX meets PersonY at the gym	oEffect	socializes
PersonX meets PersonY father	oEffect	has a conversation
PersonX meets PersonY father	oEffect	shakes hands
PersonX meets PersonY for dinner	oEffect	PersonY greets PersonX
PersonX meets PersonY for dinner	oEffect	PersonY orders something to eat with PersonX
PersonX meets PersonY for dinner	oEffect	doesn't want to be late
PersonX meets PersonY for dinner	oEffect	has someone to eat with
PersonX meets PersonY for lunch	oEffect	none
PersonX meets PersonY for lunch	oEffect	none
PersonX meets PersonY for lunch	oEffect	none
PersonX meets PersonY husband	oEffect	PersonY's husband smiles
PersonX meets PersonY husband	oEffect	PersonY's husband sweats from nervousness
PersonX meets PersonY husband	oEffect	is introduced
PersonX meets PersonY husband	oEffect	receives handshake
PersonX meets PersonY need	oEffect	becomes grateful towards personX
PersonX meets PersonY need	oEffect	give reward
PersonX meets PersonY need	oEffect	Person Y becomes dependent on person X
PersonX meets PersonY need	oEffect	Person Y becomes grateful to person X
PersonX meets PersonY's customers ' ___	oEffect	Happy Customers
PersonX meets PersonY's customers ' ___	oEffect	Well received
PersonX meets PersonY's customers ' ___	oEffect	asked to complete survey
PersonX meets PersonY's customers ' ___	oEffect	gets gifted
PersonX meets PersonY's customers ' ___	oEffect	grows business
PersonX meets PersonY's customers ' ___	oEffect	feels threatened
PersonX meets PersonY's father	oEffect	meet PersonX
PersonX meets PersonY's father	oEffect	have more information about PersonX
PersonX meets PersonY's father	oEffect	those people are luckey persons
PersonX meets PersonY's father	oEffect	those persons can develope their relationship
PersonX meets PersonY's father	oEffect	welcome X into the family
PersonX meets PersonY's father	oEffect	tell X to stay away
PersonX meets PersonY's friends	oEffect	none
PersonX meets PersonY's husband	oEffect	PersonY smiles
PersonX meets PersonY's husband	oEffect	PersonY's husband acknowledges PersonX's greeting
PersonX meets PersonY's husband	oEffect	none
PersonX meets PersonY's husband	oEffect	They shake hands
PersonX meets PersonY's husband	oEffect	They feel suspicious
PersonX meets PersonY's standards	oEffect	has a new employee
PersonX meets PersonY's standards	oEffect	more of their work gets done
PersonX meets PersonY's standards	oEffect	none
PersonX meets PersonY's standards	oEffect	none
PersonX meets ___ for lunch	oEffect	thankful
PersonX meets ___ for lunch	oEffect	loving
PersonX meets ___ for lunch	oEffect	none
PersonX meets ___ for lunch	oEffect	Becomes full
PersonX meets ___ for lunch	oEffect	Pays the tip
PersonX meets customers ' ___	oEffect	none
PersonX meets for dinner	oEffect	greeted by PersonX
PersonX meets for dinner	oEffect	gets served dinner
PersonX meets for dinner	oEffect	greets x
PersonX meets for dinner	oEffect	pays for dinner
PersonX meets friends	oEffect	none
PersonX meets friends	oEffect	meets with person x
PersonX meets friends	oEffect	has company
PersonX meets friends	oEffect	none
PersonX meets some friends	oEffect	meets someone new
PersonX meets some friends	oEffect	smiles
PersonX meets some friends	oEffect	none
PersonX meets some friends	oEffect	ARE MEETING SOMEONE NEW
PersonX meets some friends	oEffect	WILL NEED TO LEARN ABOUT X
PersonX meets some friends	oEffect	MAY HAVE QUESTIONS
PersonX meets someone	oEffect	They talk back to X.
PersonX meets someone	oEffect	They show interest in X.
PersonX meets someone	oEffect	increases awareness
PersonX meets someone	oEffect	relationship is developed
PersonX meets someone new	oEffect	none
PersonX meets someone new	oEffect	New person also gains a new contact
PersonX meets someone new	oEffect	have a conversation
PersonX meets someone new	oEffect	smiles
PersonX meets someone new	oEffect	goes on a date
PersonX meets the band	oEffect	none
PersonX meets the band	oEffect	none
PersonX meets the band	oEffect	none
PersonX meets the company 's ___	oEffect	appreciates their work
PersonX meets the company 's ___	oEffect	has a good employee
PersonX meets the company 's ___	oEffect	none
PersonX meets the love of PersonX's life	oEffect	none
PersonX meets the user 's ___	oEffect	none
PersonX meets the user 's ___	oEffect	Person Y gets a finished product
PersonX meets the user 's ___	oEffect	Person Y uses the product right away
PersonX mentions another ___	oEffect	none
PersonX mentions another ___	oEffect	none
PersonX mentions another ___	oEffect	none
PersonX minces words	oEffect	none
PersonX minces words	oEffect	none
PersonX minces words	oEffect	none
PersonX misses PersonY a lot	oEffect	none
PersonX misses PersonY a lot	oEffect	none
PersonX misses PersonY a lot	oEffect	is honored by PersonX
PersonX misses PersonY a lot	oEffect	misses PersonX
PersonX misses ___ a lot	oEffect	none
PersonX misses ___ a lot	oEffect	none
PersonX misses ___ a lot	oEffect	none
PersonX misses ___ at work	oEffect	none
PersonX misses ___ at work	oEffect	none
PersonX misses ___ at work	oEffect	Reprimand X
PersonX misses ___ at work	oEffect	Hirs a replacement for X
PersonX misses ___ to school	oEffect	none
PersonX misses ___ to school	oEffect	none
PersonX misses ___ to school	oEffect	teacher has to talk to Person x re: tardiness
PersonX misses ___ to school	oEffect	teacher has to decide punishment (detention)
PersonX misses class	oEffect	none
PersonX misses class	oEffect	receive a call from a school principal
PersonX misses class	oEffect	have to attending a teacher/parent meeting
PersonX misses class	oEffect	none
PersonX misses school	oEffect	none
PersonX misses school	oEffect	none
PersonX misses school	oEffect	none
PersonX misses work	oEffect	none
PersonX misses work	oEffect	none
PersonX misses work	oEffect	none
PersonX mixes it up	oEffect	meet someone new
PersonX mixes it up	oEffect	they gain a new network
PersonX mixes it up	oEffect	none
PersonX moves PersonX's car	oEffect	none
PersonX moves PersonX's car	oEffect	none
PersonX moves PersonY's car	oEffect	none
PersonX moves PersonY's car	oEffect	none
PersonX moves every ___	oEffect	makes a new friend
PersonX moves every ___	oEffect	learns about where they lived
PersonX moves every ___	oEffect	none
PersonX moves every ___	oEffect	none
PersonX moves past PersonY	oEffect	pull
PersonX moves past PersonY	oEffect	get in fast
PersonX moves past PersonY	oEffect	none
PersonX moves the car	oEffect	none
PersonX moves the car	oEffect	none
PersonX moves to florida	oEffect	none
PersonX must fix manually	oEffect	none
PersonX must fix manually	oEffect	none
PersonX must fix manually	oEffect	none
PersonX names the films PersonY is most proud of	oEffect	none
PersonX names the films PersonY is most proud of	oEffect	Nods in agreement
PersonX names the films PersonY is most proud of	oEffect	Becomes upset at X
PersonX names the films PersonY is most proud of	oEffect	none
PersonX needs a bath	oEffect	none
PersonX needs a good grade	oEffect	none
PersonX needs a good grade	oEffect	none
PersonX needs a lot of work	oEffect	they hire them
PersonX needs a lot of work	oEffect	they are glad to have a good employee
PersonX needs a lot of work	oEffect	none
PersonX needs a shot	oEffect	HAPPY
PersonX needs a shot	oEffect	GOOD
PersonX needs a shot	oEffect	none
PersonX needs a shot	oEffect	none
PersonX never been on one	oEffect	none
PersonX never been on one	oEffect	none
PersonX never been on one	oEffect	none
PersonX never been on one before	oEffect	none
PersonX never been on one before	oEffect	none
PersonX never been to one	oEffect	none
PersonX never been to one	oEffect	none
PersonX never been to one before	oEffect	none
PersonX never been to one before	oEffect	none
PersonX never lost	oEffect	people award PersonX
PersonX never lost	oEffect	people clap for PersonX
PersonX never lost	oEffect	people congratulate PersonX
PersonX never lost	oEffect	photographers take a photo of PersonX
PersonX never lost	oEffect	none
PersonX never lost	oEffect	none
PersonX never occurred to PersonY	oEffect	cried
PersonX never occurred to PersonY	oEffect	left alone
PersonX never occurred to PersonY	oEffect	none
PersonX not does PersonY any favours	oEffect	none
PersonX not does PersonY any favours	oEffect	works hard to find his own solutions.
PersonX not does PersonY any favours	oEffect	communicate less with person X.
PersonX not does PersonY any favours	oEffect	avoid personX
PersonX not does PersonY any favours	oEffect	they tell others to avoid him
PersonX not knows which end is up	oEffect	none
PersonX not knows which end is up	oEffect	none
PersonX not knows which end is up	oEffect	none
PersonX notices a strange smell	oEffect	none
PersonX notices a strange smell	oEffect	none
PersonX notices a strange smell	oEffect	none
PersonX notices a wallet	oEffect	expresses gratitude
PersonX notices a wallet	oEffect	accepts money and wallet back
PersonX notices a wallet	oEffect	none
PersonX notices an ad	oEffect	none
PersonX notices an ad	oEffect	none
PersonX notices an ad	oEffect	none
PersonX notices someone	oEffect	none
PersonX notices someone	oEffect	shows id
PersonX notices someone	oEffect	mugs person X
PersonX notices someone	oEffect	none
PersonX nurses PersonY back	oEffect	Become healthy
PersonX nurses PersonY back	oEffect	Are indebted to person x
PersonX nurses PersonY back	oEffect	PersonX's employer has to hire a temp worker to fill their spot while PersonX cares for PersonY
PersonX nurses PersonY back	oEffect	a medical supply company gets lots of supply orders from PersonX for things needed while nursing PersonY back to health
PersonX nurses PersonY back	oEffect	muscles go from tense to relaxed.
PersonX nurses PersonY back	oEffect	toxins dissipate with the comfort.
PersonX nurses PersonY back to health	oEffect	none
PersonX nurses PersonY back to health	oEffect	lives longer
PersonX nurses PersonY back to health	oEffect	grows strong
PersonX nurses PersonY back to health	oEffect	receives new knowledge
PersonX nurses PersonY back to health	oEffect	receives encouragement from personx
PersonX nurses ___ back	oEffect	thanks person
PersonX nurses ___ back	oEffect	goes on with life
PersonX nurses ___ back	oEffect	none
PersonX nurses ___ back to health	oEffect	none
PersonX nurses ___ back to health	oEffect	none
PersonX nurses it back to health	oEffect	none
PersonX nurses it back to health	oEffect	none
PersonX nurses it back to health	oEffect	becomes stronger
PersonX nurses it back to health	oEffect	become independant again
PersonX obeys every ___	oEffect	none
PersonX obeys every ___	oEffect	none
PersonX obtains a ___ as possible	oEffect	none
PersonX obtains a ___ as possible	oEffect	none
PersonX obtains a ___ as possible	oEffect	none
PersonX offer PersonY opinion	oEffect	person y gains knowlege
PersonX offer PersonY opinion	oEffect	person y knows better
PersonX offer ___ to god	oEffect	none
PersonX offer ___ to god	oEffect	none
PersonX offer to teach PersonY	oEffect	learns somethign new
PersonX offer to teach PersonY	oEffect	grows as a person
PersonX offer to teach PersonY	oEffect	Person Y is invited by person X to attend the class
PersonX offer to teach PersonY	oEffect	Person Y attends the class regularly.
PersonX offers ___ on this book when ordered	oEffect	get a deal on books
PersonX offers ___ on this book when ordered	oEffect	save money
PersonX offers ___ on this book when ordered	oEffect	none
PersonX offers ___ on this book when ordered	oEffect	none
PersonX often went	oEffect	none
PersonX often went	oEffect	none
PersonX opens PersonX's ___ to speak	oEffect	slaps person x
PersonX opens PersonX's ___ to speak	oEffect	claps for person x
PersonX opens PersonX's ___ to speak	oEffect	Wags his tail
PersonX opens PersonX's ___ to speak	oEffect	Gets the ball
PersonX opens PersonX's ___ to speak	oEffect	none
PersonX opens PersonX's doors	oEffect	none
PersonX opens PersonX's doors	oEffect	none
PersonX opens PersonX's legs	oEffect	none
PersonX opens PersonX's legs	oEffect	none
PersonX opens PersonX's legs	oEffect	none
PersonX opens PersonY's doors	oEffect	says thank you
PersonX opens PersonY's doors	oEffect	walks through door
PersonX opens PersonY's doors	oEffect	Person Y's door is open
PersonX opens PersonY's doors	oEffect	Person Y is thankful
PersonX opens PersonY's doors	oEffect	PersonY enters the opened door.
PersonX opens PersonY's doors	oEffect	PersonY does an activity in the room.
PersonX opens PersonY's legs	oEffect	objects
PersonX opens PersonY's legs	oEffect	moans in pleasure
PersonX opens doors	oEffect	none
PersonX opens doors	oEffect	none
PersonX opens doors	oEffect	none
PersonX opens the doors	oEffect	none
PersonX opens the doors	oEffect	none
PersonX opens the lid	oEffect	none
PersonX opens the lid	oEffect	none
PersonX operates in PersonY environment	oEffect	none
PersonX operates in PersonY environment	oEffect	Feels threatened
PersonX operates in PersonY environment	oEffect	Feels constrained
PersonX opposes every ___	oEffect	none
PersonX opposes every ___	oEffect	none
PersonX opposes every ___	oEffect	none
PersonX orders ___ at a restaurant	oEffect	none
PersonX orders ___ at a restaurant	oEffect	none
PersonX orders ___ at a restaurant	oEffect	none
PersonX orders ___ at the restaurant	oEffect	none
PersonX orders ___ at the restaurant	oEffect	none
PersonX orders ___ at the restaurant	oEffect	none
PersonX orders ___ from the restaurant	oEffect	none
PersonX orders ___ from the restaurant	oEffect	none
PersonX orders a cake	oEffect	Blow out candles
PersonX orders a cake	oEffect	Eat cake
PersonX orders a cake	oEffect	prepares batter
PersonX orders a cake	oEffect	turns the oven on
PersonX orders delivery food	oEffect	none
PersonX orders delivery food	oEffect	none
PersonX orders one	oEffect	none
PersonX orders one	oEffect	none
PersonX organizes and ___ collectively	oEffect	PersonX's coworkers get a raise.
PersonX organizes and ___ collectively	oEffect	Person X
PersonX organizes and ___ collectively	oEffect	none
PersonX overflows PersonY's banks	oEffect	person Y has less money
PersonX overflows PersonY's banks	oEffect	person Y cannot buy needed things
PersonX overflows PersonY's banks	oEffect	cheers
PersonX overflows PersonY's banks	oEffect	jumps for joy
PersonX owes PersonX's ___ to the fact	oEffect	none
PersonX owes PersonX's ___ to the fact	oEffect	none
PersonX owes PersonX's ___ to the fact	oEffect	none
PersonX owes PersonY's ___ to the fact	oEffect	gains friends
PersonX owes PersonY's ___ to the fact	oEffect	gets elected
PersonX owes PersonY's ___ to the fact	oEffect	Person Y is missing something because of Person X
PersonX owes PersonY's ___ to the fact	oEffect	Person Y may be inconvenienced.
PersonX owes PersonY's ___ to the fact	oEffect	none
PersonX owns a dog	oEffect	none
PersonX owns a dog	oEffect	none
PersonX paces back and forth	oEffect	none
PersonX paces back and forth	oEffect	none
PersonX packs PersonY's bags	oEffect	none
PersonX packs heat	oEffect	none
PersonX packs heat	oEffect	none
PersonX packs my bags	oEffect	none
PersonX paints the town red	oEffect	town inhabitants live in red town
PersonX paints the town red	oEffect	town inhabitants have feelings about the red color
PersonX paints the town red	oEffect	none
PersonX passes PersonX's exam	oEffect	none
PersonX passes PersonX's exam	oEffect	none
PersonX passes PersonX's exam	oEffect	none
PersonX passes PersonY's lips	oEffect	none
PersonX passes PersonY's lips	oEffect	are startled
PersonX passes PersonY's lips	oEffect	feel a bit hurt by the contact
PersonX passes ___ around	oEffect	none
PersonX passes ___ around	oEffect	becomes grateful to PersonX
PersonX passes ___ around	oEffect	smiles
PersonX passes around PersonY	oEffect	none
PersonX passes around PersonY	oEffect	PersonY sweats from exercise
PersonX passes around PersonY	oEffect	PersonY shouts at PersonX in frustration
PersonX passes around PersonY	oEffect	none
PersonX passes gas	oEffect	none
PersonX passes gas	oEffect	none
PersonX passes the exam	oEffect	none
PersonX passionately rucked PersonY	oEffect	none
PersonX pats PersonY on the head	oEffect	none
PersonX pats PersonY on the head	oEffect	pushes PersonX away
PersonX pats PersonY on the head	oEffect	smiles
PersonX pats PersonY's head	oEffect	feels pressure on head
PersonX pats PersonY's head	oEffect	warm presence on head
PersonX pats PersonY's head	oEffect	they give a goofy stare
PersonX pats PersonY's head	oEffect	they laugh
PersonX pats PersonY's head	oEffect	none
PersonX pays PersonX's ___ to the king	oEffect	the king gives person x money
PersonX pays PersonX's ___ to the king	oEffect	the king rewards person x
PersonX pays PersonX's ___ to the king	oEffect	gets reward
PersonX pays PersonX's ___ to the king	oEffect	shows his gratitude
PersonX pays PersonX's ___ to the king	oEffect	none
PersonX pays PersonX's taxes	oEffect	none
PersonX pays PersonY taxes	oEffect	he gets the tax money
PersonX pays PersonY taxes	oEffect	he loses a friend
PersonX pays PersonY taxes	oEffect	accused of money laundering
PersonX pays PersonY taxes	oEffect	gets jailed
PersonX pays PersonY well	oEffect	has more money
PersonX pays PersonY well	oEffect	can afford more things
PersonX pays PersonY well	oEffect	PersonY gains more money
PersonX pays PersonY well	oEffect	PersonY feels fulfilled and well paid.
PersonX pays PersonY well	oEffect	none
PersonX pays ___ at a rate	oEffect	none
PersonX pays ___ at a rate	oEffect	none
PersonX pays ___ at a rate	oEffect	none
PersonX pays ___ at the rate	oEffect	receives payment
PersonX pays ___ at the rate	oEffect	leaves for the day
PersonX pays ___ at the rate	oEffect	convey appreciation
PersonX pays ___ at the rate	oEffect	thank PersonX
PersonX pays ___ at the rate	oEffect	receives payment
PersonX pays ___ at the rate	oEffect	uses payment for things
PersonX pays ___ late	oEffect	none
PersonX pays ___ late	oEffect	get's the rent
PersonX pays ___ late	oEffect	Hopes personX situation improves
PersonX pays ___ to the government	oEffect	none
PersonX pays ___ to the government	oEffect	none
PersonX pays ___ to the king	oEffect	none
PersonX pays ___ to the king	oEffect	none
PersonX pays ___ to the king	oEffect	King gets money
PersonX pays ___ to the king	oEffect	King gets acceptance
PersonX pays taxes	oEffect	none
PersonX pays taxes	oEffect	none
PersonX pays taxes	oEffect	none
PersonX pays very well	oEffect	none
PersonX pays very well	oEffect	none
PersonX pays well	oEffect	receive money
PersonX pays well	oEffect	work
PersonX pays well	oEffect	receives good compensation
PersonX pays well	oEffect	gets money
PersonX pays well	oEffect	they have extra money
PersonX pays well	oEffect	they enjoy their work
PersonX peers inside	oEffect	none
PersonX peers inside	oEffect	none
PersonX peers inside	oEffect	none
PersonX performs PersonX's ___ in a manner	oEffect	none
PersonX performs PersonX's ___ in a manner	oEffect	none
PersonX performs PersonX's ___ in a manner	oEffect	none
PersonX performs PersonY analysis	oEffect	learns the analysis
PersonX performs PersonY analysis	oEffect	is prepared
PersonX performs PersonY analysis	oEffect	fired
PersonX performs PersonY analysis	oEffect	gets  relocated
PersonX performs PersonY analysis	oEffect	none
PersonX performs every ___	oEffect	none
PersonX performs every ___	oEffect	none
PersonX persuades the ___ to allow	oEffect	none
PersonX persuades the ___ to allow	oEffect	none
PersonX picks blueberries	oEffect	none
PersonX picks blueberries	oEffect	none
PersonX picks last	oEffect	none
PersonX pierces PersonX's ears	oEffect	none
PersonX pierces PersonX's ears	oEffect	none
PersonX pierces PersonY's ears	oEffect	none
PersonX pisses money up the wall	oEffect	none
PersonX pisses money up the wall	oEffect	HOLD
PersonX pisses money up the wall	oEffect	HAPPY
PersonX pisses up a rope	oEffect	none
PersonX pisses up a rope	oEffect	none
PersonX pisses up a rope	oEffect	may attacked by disease
PersonX pisses up a rope	oEffect	may get more airborn diseases
PersonX places ___ in the oven	oEffect	none
PersonX places ___ in the oven	oEffect	none
PersonX places ___ to end	oEffect	none
PersonX places ___ to end	oEffect	none
PersonX plans PersonX's trip	oEffect	none
PersonX plans PersonX's trip	oEffect	none
PersonX plans PersonX's trip	oEffect	none
PersonX plans a trip	oEffect	none
PersonX plans the trip	oEffect	none
PersonX plans the trip	oEffect	none
PersonX plans the trip	oEffect	none
PersonX plants ___ in PersonX's yard	oEffect	none
PersonX plants ___ in PersonX's yard	oEffect	enjoys fruits
PersonX plants ___ in PersonX's yard	oEffect	sees tree grow
PersonX plays PersonX's favorite game	oEffect	none
PersonX plays PersonX's favorite song	oEffect	none
PersonX plays PersonX's favorite song	oEffect	none
PersonX plays PersonX's favorite song	oEffect	none
PersonX plays PersonX's favorite songs	oEffect	smiles
PersonX plays PersonX's favorite songs	oEffect	dances
PersonX plays PersonX's new game	oEffect	none
PersonX plays PersonX's new game	oEffect	none
PersonX plays PersonY's favorite song	oEffect	smiles
PersonX plays PersonY's favorite song	oEffect	entertained
PersonX plays PersonY's favorite songs	oEffect	smiles
PersonX plays PersonY's favorite songs	oEffect	dances
PersonX plays PersonY's favorite songs	oEffect	Y appreciates X
PersonX plays PersonY's favorite songs	oEffect	Y sings with the song
PersonX plays PersonY's favorite songs	oEffect	smiles
PersonX plays PersonY's favorite songs	oEffect	jumps in joy
PersonX plays PersonY's new game	oEffect	none
PersonX plays PersonY's new game	oEffect	Shows X rules
PersonX plays PersonY's new game	oEffect	Beats X
PersonX plays PersonY's new game	oEffect	none
PersonX plays ___ anymore	oEffect	none
PersonX plays ___ anymore	oEffect	none
PersonX plays ___ today	oEffect	none
PersonX plays ___ today	oEffect	none
PersonX plays a ___ in the movement	oEffect	inspires change
PersonX plays a ___ in the movement	oEffect	lives a better life
PersonX plays a ___ in the movement	oEffect	none
PersonX plays a ___ in the movement	oEffect	none
PersonX plays a ___ in the system	oEffect	none
PersonX plays a ___ in the system	oEffect	none
PersonX plays a new game	oEffect	none
PersonX plays a new game	oEffect	none
PersonX plays a new instrument	oEffect	none
PersonX plays a new instrument	oEffect	none
PersonX plays a new instrument	oEffect	none
PersonX plays dodgeball	oEffect	none
PersonX plays dodgeball	oEffect	throws ball
PersonX plays dodgeball	oEffect	gets hit with ball
PersonX plays hardball	oEffect	none
PersonX plays hardball	oEffect	none
PersonX plays hockey	oEffect	none
PersonX plays hockey	oEffect	none
PersonX plays hockey	oEffect	none
PersonX plays laser tag	oEffect	none
PersonX plays laser tag	oEffect	none
PersonX plays laser tag	oEffect	none
PersonX plays lots of games	oEffect	none
PersonX plays lots of games	oEffect	none
PersonX plays lots of games	oEffect	none
PersonX plays many games	oEffect	Catch on to X's manipulation
PersonX plays many games	oEffect	Avoid X when possible
PersonX plays many games	oEffect	none
PersonX plays many sports	oEffect	none
PersonX plays the gender card	oEffect	ponders following suit
PersonX plays the gender card	oEffect	ponders how to avoid personX
PersonX plays the gender card	oEffect	gets defensive
PersonX plays the gender card	oEffect	blushes
PersonX plays the gender card	oEffect	none
PersonX pleases ___ to make	oEffect	none
PersonX pleases ___ to make	oEffect	none
PersonX pleases ___ to make	oEffect	The other one is being pleased.
PersonX pleases ___ to make	oEffect	Other people might feel jealousy because the attention person X will receive.
PersonX possesses PersonY knowledge	oEffect	none
PersonX posts ___ on fb	oEffect	none
PersonX posts ___ online	oEffect	none
PersonX posts ___ online	oEffect	none
PersonX posts ___ online	oEffect	none
PersonX posts it online	oEffect	none
PersonX posts it online	oEffect	none
PersonX posts it online	oEffect	They read the post.
PersonX posts it online	oEffect	They give feedback.
PersonX pours PersonX's heart	oEffect	none
PersonX pours PersonX's heart	oEffect	PersonX's love interest becomes more relaxed around PersonX
PersonX pours PersonX's heart	oEffect	PersonX's love interest mentally sees them in a non-platonic light
PersonX practices ___ for weeks	oEffect	none
PersonX practices ___ for weeks	oEffect	none
PersonX practices ___ for weeks	oEffect	none
PersonX practices all day	oEffect	Notices improvement in X
PersonX practices all day	oEffect	Is inspired to practice more
PersonX practices all day	oEffect	none
PersonX practices all day	oEffect	none
PersonX practices day and night	oEffect	none
PersonX practices for weeks	oEffect	none
PersonX practices for weeks	oEffect	none
PersonX practices for weeks	oEffect	none
PersonX practices hard	oEffect	none
PersonX practices hard	oEffect	none
PersonX practices hard	oEffect	none
PersonX practices hard ___	oEffect	none
PersonX practices hard ___	oEffect	none
PersonX practices hard ___	oEffect	none
PersonX practices hard every day	oEffect	none
PersonX practices really hard	oEffect	none
PersonX practices really hard	oEffect	none
PersonX practices singing	oEffect	critiques PersonX
PersonX practices singing	oEffect	praises PersonX
PersonX practices singing	oEffect	yells
PersonX practices singing	oEffect	leaves house
PersonX practices singing	oEffect	none
PersonX practices together	oEffect	none
PersonX practices together	oEffect	none
PersonX practices together	oEffect	none
PersonX practices very hard	oEffect	none
PersonX practices very hard	oEffect	none
PersonX practices very hard	oEffect	none
PersonX preaches god 's ___	oEffect	none
PersonX preaches god 's ___	oEffect	none
PersonX preheats the oven	oEffect	none
PersonX preheats the oven	oEffect	none
PersonX preheats the oven	oEffect	none
PersonX presents PersonX's views	oEffect	people listen to PersonX's views
PersonX presents PersonX's views	oEffect	people argue with PersonX
PersonX presents PersonX's views	oEffect	none
PersonX presents ___ in a manner	oEffect	receives information
PersonX presents ___ in a manner	oEffect	makes eye contact
PersonX presents ___ in a manner	oEffect	none
